ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,EXPECTED_ANNUAL_LOSS,RESILIENCE_SCORE,SOCIAL_VULNERABILITY_SCORE,AVG_CURRENT_COST_INSURANCE,AVG_COST_RISK_BASED_INSURANCE,AVG_LISTING_PRICE_REALTOR,CLIMATE_INVESTMENT_RISK_INDEX,UPDATED_AT
90404,Santa Monica,Los Angeles County,06037,CA,2003218.660543119,15.43999958,73.717821036,1028,2229,1291226,19.646982122,2025-07-31
91345,Mission Hills,Los Angeles County,06037,CA,1069025.158366634,15.43999958,66.915766454,1028,2229,901632,37.933843445,2025-07-31
90275,Rancho Palos Verdes,Los Angeles County,06037,CA,1008848.185955146,15.43999958,28.435424266,618,966,2761643,36.568808855,2025-07-31
91301,Agoura Hills,Los Angeles County,06037,CA,2054319.256726566,15.43999958,21.4374465,1282,3112,1961870,37.679564902,2025-07-31
90755,Signal Hill,Los Angeles County,06037,CA,2262977.572871209,15.43999958,59.688838495,1028,2229,764651,26.007328927,2025-07-31
90805,Long Beach,Los Angeles County,06037,CA,691972.311951232,15.43999958,88.127290875,633,1849,735100,25.950843167,2025-07-31
90068,Los Angeles,Los Angeles County,06037,CA,1015115.500440395,15.43999958,30.022495233,766,1548,2509174,25.435915238,2025-07-31
91775,San Gabriel,Los Angeles County,06037,CA,816767.453836199,15.43999958,49.312287996,1028,2229,1490915,35.653085899,2025-07-31
91214,La Crescenta,Los Angeles County,06037,CA,668751.982659464,15.43999958,44.485490417,711,1217,1419443,37.062960833,2025-07-31
90606,Whittier,Los Angeles County,06037,CA,1100925.308680522,15.43999958,74.433227421,1305,1592,824690,35.647842279,2025-07-31
91040,Sunland,Los Angeles County,06037,CA,685514.827635593,15.43999958,54.717769579,1004,1808,1214952,34.952837335,2025-07-31
91789,Walnut,Los Angeles County,06037,CA,1492333.746641707,15.43999958,43.080682801,1028,2229,1765866,36.579871758,2025-07-31
90046,Los Angeles,Los Angeles County,06037,CA,1263844.540586068,15.43999958,46.140989141,680,968,2652688,19.495273292,2025-07-31
90301,Inglewood,Los Angeles County,06037,CA,1205721.822486386,15.43999958,90.852458387,1028,2229,798904,18.257042622,2025-07-31
91010,Duarte,Los Angeles County,06037,CA,1240218.699636206,15.43999958,72.175254906,588,910,967914,29.891940631,2025-07-31
90232,Culver City,Los Angeles County,06037,CA,2346170.694018098,15.43999958,44.932348528,698,4008,2275322,23.12013577,2025-07-31
90032,Los Angeles,Los Angeles County,06037,CA,876662.405058085,15.43999958,82.925143638,1028,2229,950329,24.324263096,2025-07-31
91104,Pasadena,Los Angeles County,06037,CA,827449.636265959,15.43999958,69.032443141,715,1185,1353607,27.44745994,2025-07-31
90035,Los Angeles,Los Angeles County,06037,CA,1137713.899737033,15.43999958,54.2906717,704,3675,1671087,20.43334858,2025-07-31
91103,Pasadena,Los Angeles County,06037,CA,1019391.569038395,15.43999958,73.804627336,697,2044,1936687,19.8938998,2025-07-31
91206,Glendale,Los Angeles County,06037,CA,1344401.387253721,15.43999958,68.829645802,697,1169,1494134,20.750018487,2025-07-31
90814,Long Beach,Los Angeles County,06037,CA,841393.975336511,15.43999958,41.418606764,701,1921,897180,29.646705558,2025-07-31
91384,Castaic,Los Angeles County,06037,CA,3600862.934354466,15.43999958,41.041946813,1252,1812,984730,40.172826168,2025-07-31
90293,Playa Del Rey,Los Angeles County,06037,CA,742085.225422176,15.43999958,19.618526983,648,3901,1393878,36.101166282,2025-07-31
91402,Panorama City,Los Angeles County,06037,CA,849775.530859034,15.43999958,88.29148499,1028,2229,701465,27.534946711,2025-07-31
90803,Long Beach,Los Angeles County,06037,CA,778581.733556117,15.43999958,26.43061872,1552,2677,2213447,37.302608271,2025-07-31
90291,Venice,Los Angeles County,06037,CA,864973.502341775,15.43999958,35.851564827,971,3891,3071832,25.453232132,2025-07-31
90211,Beverly Hills,Los Angeles County,06037,CA,1981521.683957956,15.43999958,53.208825877,920,2820,2395346,19.238860585,2025-07-31
95828,Sacramento,Sacramento County,06067,CA,283637.056022595,53.580001885,85.025135402,728,843,546284,44.48178684,2025-07-31
95820,Sacramento,Sacramento County,06067,CA,163880.048318221,53.580001885,69.144047851,583,597,419312,50.426740732,2025-07-31
95621,Citrus Heights,Sacramento County,06067,CA,143151.753261163,53.580001885,63.080182075,831,1622,430764,53.914309352,2025-07-31
95670,Rancho Cordova,Sacramento County,06067,CA,293402.745177313,53.580001885,61.786675115,671,851,557042,47.739474051,2025-07-31
95638,Herald,Sacramento County,06067,CA,258919.752293007,53.580001885,54.382178551,1028,2229,1014700,51.121830443,2025-07-31
90039,Los Angeles,Los Angeles County,06037,CA,1285975.26600791,15.439999596,52.773060067,875,2785,1807491,26.856174585,2025-07-31
91207,Glendale,Los Angeles County,06037,CA,1489151.760847487,15.439999596,50.324778073,1028,2229,1857481,30.377602624,2025-07-31
91403,Sherman Oaks,Los Angeles County,06037,CA,1433352.416961101,15.439999596,31.037608402,801,2929,2135684,28.759633902,2025-07-31
90274,Palos Verdes Peninsula,Los Angeles County,06037,CA,1216142.085197622,15.439999596,17.868122639,743,1036,4166360,38.426083987,2025-07-31
91367,Woodland Hills,Los Angeles County,06037,CA,1754704.321611768,15.439999596,47.205944983,814,1669,1442063,27.364416511,2025-07-31
90715,Lakewood,Los Angeles County,06037,CA,510851.045201829,15.439999596,69.561570452,694,2048,699924,39.312624539,2025-07-31
91436,Encino,Los Angeles County,06037,CA,2343108.441819933,15.439999596,40.654540959,701,1508,4710626,32.54222812,2025-07-31
90038,Los Angeles,Los Angeles County,06037,CA,1400321.338904995,15.439999596,73.321755729,1028,2229,1453606,15.848424152,2025-07-31
90504,Torrance,Los Angeles County,06037,CA,1142553.272375355,15.439999596,60.819399336,1028,2229,1056835,32.491649318,2025-07-31
91316,Encino,Los Angeles County,06037,CA,1139315.274517054,15.439999596,57.034141537,789,1377,2147068,26.537002059,2025-07-31
91342,Sylmar,Los Angeles County,06037,CA,1410048.080352354,15.439999596,76.73955748,1227,1902,898724,27.958477585,2025-07-31
91423,Sherman Oaks,Los Angeles County,06037,CA,1240278.541069552,15.439999596,36.414642416,871,3863,2350151,31.888953846,2025-07-31
91105,Pasadena,Los Angeles County,06037,CA,1729764.622831152,15.439999596,31.933997013,765,2891,2958813,28.613953952,2025-07-31
90021,Los Angeles,Los Angeles County,06037,CA,6658184.708572119,15.439999596,65.201139469,1028,2229,1017375,9.366869303,2025-07-31
91801,Alhambra,Los Angeles County,06037,CA,913256.37677882,15.439999596,72.513538596,1028,2229,900734,26.127008478,2025-07-31
90049,Los Angeles,Los Angeles County,06037,CA,1165829.901074876,15.439999596,16.476871247,752,1201,7638222,33.29812812,2025-07-31
91203,Glendale,Los Angeles County,06037,CA,2060683.358941688,15.439999596,76.66905559,1028,2229,712496,22.111845466,2025-07-31
90706,Bellflower,Los Angeles County,06037,CA,797283.309063745,15.439999596,84.759856643,632,1236,839324,23.412713975,2025-07-31
90303,Inglewood,Los Angeles County,06037,CA,636354.013193235,15.439999596,81.011296304,1028,2229,954544,21.897451522,2025-07-31
91406,Van Nuys,Los Angeles County,06037,CA,1550568.214404411,15.439999596,75.755975773,712,1817,992181,24.082835584,2025-07-31
91344,Granada Hills,Los Angeles County,06037,CA,1187848.316228624,15.439999596,51.05617388,724,1014,1331474,33.907953607,2025-07-31
91355,Valencia,Los Angeles County,06037,CA,4029861.944590882,15.439999596,43.65805404,628,2960,844393,29.933276173,2025-07-31
90242,Downey,Los Angeles County,06037,CA,964399.17802429,15.439999596,73.722276575,641,1068,854970,30.743247236,2025-07-31
90601,Whittier,Los Angeles County,06037,CA,1029105.224579852,15.439999596,56.938152495,913,1363,1012152,35.566458962,2025-07-31
91803,Alhambra,Los Angeles County,06037,CA,849890.580462458,15.439999596,71.996521216,1028,2229,942969,29.426178089,2025-07-31
91401,Van Nuys,Los Angeles County,06037,CA,1047795.167018894,15.439999596,75.735926944,709,4529,1838639,21.092681698,2025-07-31
91390,Santa Clarita,Los Angeles County,06037,CA,2677056.717803653,15.439999596,21.925957605,1128,1968,1135312,38.745824248,2025-07-31
91204,Glendale,Los Angeles County,06037,CA,2423404.906067786,15.439999596,88.967672945,1028,2229,790714,21.240863242,2025-07-31
90042,Los Angeles,Los Angeles County,06037,CA,506042.447852937,15.439999596,72.19042697,780,2306,1120359,27.257392495,2025-07-31
91740,Glendora,Los Angeles County,06037,CA,1084002.119304464,15.439999596,69.398992704,1028,2229,835068,32.756749564,2025-07-31
93532,Lake Hughes,Los Angeles County,06037,CA,2755017.024412356,15.439999596,62.113832456,949,1807,756554,23.705960639,2025-07-31
90254,Hermosa Beach,Los Angeles County,06037,CA,1513594.055051575,15.439999596,16.382080776,814,2051,4333869,28.122201002,2025-07-31
90290,Topanga,Los Angeles County,06037,CA,2489099.425992144,15.439999596,14.115111925,1142,1739,2229114,34.63185658,2025-07-31
91387,Canyon Country,Los Angeles County,06037,CA,1493063.07236816,15.439999596,50.580077652,1248,3390,1350471,32.483928648,2025-07-31
91773,San Dimas,Los Angeles County,06037,CA,1361364.574153804,15.439999596,50.962008514,1028,2229,1196055,35.719105658,2025-07-31
92508,Riverside,Riverside County,06065,CA,1103595.052536381,20.62000088,34.264995566,1028,2229,871219,45.055077315,2025-07-31
92203,Indio,Riverside County,06065,CA,1601318.512589101,20.62000088,53.485915366,1086,1580,708937,29.551063634,2025-07-31
92585,Menifee,Riverside County,06065,CA,1488699.807517854,20.62000088,64.620720093,674,1344,599981,35.216755112,2025-07-31
92551,Moreno Valley,Riverside County,06065,CA,3155717.888701305,20.62000088,74.24287498,1028,2229,549539,29.866560649,2025-07-31
92270,Rancho Mirage,Riverside County,06065,CA,2690866.042339874,20.62000088,57.212667848,751,4731,1570802,20.086498815,2025-07-31
92264,Palm Springs,Riverside County,06065,CA,1164193.109466843,20.62000088,55.629063094,896,3932,1024760,22.681514516,2025-07-31
92845,Garden Grove,Orange County,06059,CA,616721.931654607,10.399999608,22.502854133,648,3627,1060564,48.872489374,2025-07-31
92780,Tustin,Orange County,06059,CA,1201977.342657196,10.399999608,67.664839814,980,3516,1180686,30.653674879,2025-07-31
92653,Laguna Hills,Orange County,06059,CA,923713.73436391,10.399999608,43.209191456,661,1119,2034950,37.475099921,2025-07-31
92604,Irvine,Orange County,06059,CA,733139.098093686,10.399999608,49.412971796,653,2983,1498984,42.537487729,2025-07-31
92807,Anaheim,Orange County,06059,CA,1495921.551023777,10.399999608,25.504158654,801,1216,1475752,44.093908943,2025-07-31
92610,Foothill Ranch,Orange County,06059,CA,2999182.382076452,10.399999608,21.062666693,1028,2229,1286050,43.790920178,2025-07-31
92887,Yorba Linda,Orange County,06059,CA,1346006.394076547,10.399999608,15.460696371,713,2668,1689866,45.083163387,2025-07-31
90620,Buena Park,Orange County,06059,CA,1191030.385491895,10.399999608,71.114101932,634,1624,958539,32.387810703,2025-07-31
92782,Tustin,Orange County,06059,CA,1451602.322007276,10.399999608,41.153360876,656,1596,1711331,40.999277683,2025-07-31
92704,Santa Ana,Orange County,06059,CA,1329490.624445952,10.399999608,73.019554342,715,1016,832644,31.906009136,2025-07-31
92620,Irvine,Orange County,06059,CA,1078014.467847447,10.399999608,41.011225205,725,1699,1985810,37.011908835,2025-07-31
92868,Orange,Orange County,06059,CA,2711887.791418733,10.399999608,66.813143148,1028,2229,874464,26.412009984,2025-07-31
92802,Anaheim,Orange County,06059,CA,1120002.648170408,10.399999608,88.538665017,1028,2229,961744,25.126647417,2025-07-31
90740,Seal Beach,Orange County,06059,CA,1064880.015959474,10.399999608,38.27706737,883,3314,933115,37.532634879,2025-07-31
92806,Anaheim,Orange County,06059,CA,2755395.874098741,10.399999608,67.389826561,604,896,1133365,20.054494222,2025-07-31
91302,Calabasas,Los Angeles County,06037,CA,2575959.655980742,15.439999611,23.106171942,844,1466,5883301,30.139266774,2025-07-31
91340,San Fernando,Los Angeles County,06037,CA,1751107.640287256,15.439999611,77.166362334,1028,2229,714215,28.148018086,2025-07-31
90717,Lomita,Los Angeles County,06037,CA,934950.521504742,15.439999611,69.205243052,1028,2229,1087748,28.111204753,2025-07-31
91201,Glendale,Los Angeles County,06037,CA,1040408.12910788,15.439999611,74.654132412,688,5766,1304771,27.416940561,2025-07-31
90210,Beverly Hills,Los Angeles County,06037,CA,3209772.129076077,15.439999611,34.5893857,816,1305,13605235,22.701436056,2025-07-31
90248,Gardena,Los Angeles County,06037,CA,3374736.789709929,15.439999611,72.042653981,1028,2229,793415,25.478806628,2025-07-31
91702,Azusa,Los Angeles County,06037,CA,985524.180284567,15.439999611,74.341689451,1028,2229,840036,31.060184966,2025-07-31
90048,Los Angeles,Los Angeles County,06037,CA,1453931.386861708,15.439999611,37.940389678,746,2627,2896908,20.585937891,2025-07-31
92603,Irvine,Orange County,06059,CA,866090.624201545,10.399999619,18.038008247,649,891,4101297,36.882517153,2025-07-31
92841,Garden Grove,Orange County,06059,CA,923532.85261526,10.399999619,82.082461183,687,922,1108230,28.398438271,2025-07-31
92602,Irvine,Orange County,06059,CA,1598513.587783461,10.399999619,35.273559485,1028,2229,3242129,31.624879608,2025-07-31
92629,Dana Point,Orange County,06059,CA,614277.577834289,10.399999619,29.515707836,666,2348,4994981,30.282605549,2025-07-31
92866,Orange,Orange County,06059,CA,1366897.938839008,10.399999619,76.317931492,1028,2229,1267272,29.903189743,2025-07-31
92648,Huntington Beach,Orange County,06059,CA,1012445.046637982,10.399999619,37.069865563,1210,1425,2113786,32.238759481,2025-07-31
92706,Santa Ana,Orange County,06059,CA,783766.704034261,10.399999619,78.865783846,1046,1401,1150947,32.748524762,2025-07-31
92808,Anaheim,Orange County,06059,CA,1456786.703763763,10.399999619,19.919570759,1028,2229,1323883,51.355747956,2025-07-31
92694,Ladera Ranch,Orange County,06059,CA,4796089.653581001,10.399999619,29.079346803,635,954,1739044,39.010636498,2025-07-31
90743,Surfside,Orange County,06059,CA,533917.061516452,10.399999619,10.819999695,767,2159,3011750,30.356462553,2025-07-31
92624,Capistrano Beach,Orange County,06059,CA,1231537.030842115,10.399999619,55.53364881,1115,2556,4223712,22.331305049,2025-07-31
92637,Laguna Woods,Orange County,06059,CA,841665.26181238,10.399999619,55.14786612,1028,2229,486042,35.270557565,2025-07-31
92625,Corona Del Mar,Orange County,06059,CA,953736.713141111,10.399999619,11.797720796,756,1264,8384604,35.029788302,2025-07-31
92630,Lake Forest,Orange County,06059,CA,1824499.258045945,10.399999619,48.286842833,727,1476,1445288,35.829696092,2025-07-31
92657,Newport Coast,Orange County,06059,CA,2235257.061992526,10.399999619,9.899638704,629,718,15722051,34.758157695,2025-07-31
92614,Irvine,Orange County,06059,CA,7011105.31137522,10.399999619,45.47790296,695,3695,1255504,28.555659864,2025-07-31
92662,Newport Beach,Orange County,06059,CA,774124.437937162,10.399999619,5.340000153,1058,1716,5382003,37.292141415,2025-07-31
92821,Brea,Orange County,06059,CA,2470028.98686079,10.399999619,51.240140306,652,1518,1185972,31.747861082,2025-07-31
92843,Garden Grove,Orange County,06059,CA,899996.182366185,10.399999619,82.255125638,762,799,962386,29.265026165,2025-07-31
92823,Brea,Orange County,06059,CA,2189540.92779287,10.399999619,37.549430262,1028,2229,1451384,42.107110845,2025-07-31
92676,Silverado,Orange County,06059,CA,4252864.341100678,10.399999619,15.151723048,1778,3159,2528205,47.129113082,2025-07-31
90742,Sunset Beach,Orange County,06059,CA,538567.043258531,10.399999619,11.516503223,725,3150,4266129,32.659173938,2025-07-31
92831,Fullerton,Orange County,06059,CA,2524424.265202606,10.399999619,70.579366868,741,1358,963612,20.720045754,2025-07-31
92673,San Clemente,Orange County,06059,CA,1041881.086860254,10.399999619,24.621432638,664,1187,2521713,41.726275254,2025-07-31
92844,Garden Grove,Orange County,06059,CA,833799.935256632,10.399999619,89.044692789,1028,2229,888152,23.220763763,2025-07-31
90621,Buena Park,Orange County,06059,CA,2512092.612039244,10.399999619,81.266972836,1457,4116,1105403,24.417713994,2025-07-31
92649,Huntington Beach,Orange County,06059,CA,1317662.139236733,10.399999619,34.753847646,1158,2264,2139453,38.311361196,2025-07-31
92688,Rancho Santa Margarita,Orange County,06059,CA,1216031.190856005,10.399999619,29.59294479,653,1621,960155,44.802251339,2025-07-31
92867,Orange,Orange County,06059,CA,2155362.617600572,10.399999619,53.257164015,704,1831,1582655,35.024325701,2025-07-31
92655,Midway City,Orange County,06059,CA,967151.773539116,10.399999619,95.276661476,1028,2229,1344665,23.758712765,2025-07-31
92646,Huntington Beach,Orange County,06059,CA,623771.738660503,10.399999619,34.666930041,749,2376,1372400,44.031726803,2025-07-31
92612,Irvine,Orange County,06059,CA,5464004.258517502,10.399999619,44.649139252,1028,2229,1469038,26.914642487,2025-07-31
92661,Newport Beach,Orange County,06059,CA,1102891.784823196,10.399999619,28.059999466,844,1998,8102243,21.734089546,2025-07-31
93625,Fowler,Fresno County,06019,CA,578298.740515767,19.840000133,95.161021576,610,634,522383,20.428039819,2025-07-31
93723,Fresno,Fresno County,06019,CA,359786.269631123,19.840000133,56.233726027,1028,2229,637600,42.134856449,2025-07-31
93612,Clovis,Fresno County,06019,CA,340730.373391181,19.840000133,81.7973918,607,1066,348924,28.959151621,2025-07-31
93737,Fresno,Fresno County,06019,CA,295920.177697584,19.840000133,56.545095008,1028,2229,973526,39.29700309,2025-07-31
93703,Fresno,Fresno County,06019,CA,229254.020364225,19.840000133,95.831695773,1028,2229,300213,27.847304729,2025-07-31
92647,Huntington Beach,Orange County,06059,CA,1145649.486548383,10.399999629,58.438346893,1066,1205,1250614,31.476099962,2025-07-31
92606,Irvine,Orange County,06059,CA,4247157.877133046,10.399999629,39.83464537,1028,2229,1477989,28.654052873,2025-07-31
92660,Newport Beach,Orange County,06059,CA,2309938.629544404,10.399999629,28.054293578,823,1446,6641996,30.096238923,2025-07-31
92832,Fullerton,Orange County,06059,CA,2145157.489372864,10.399999629,79.446300016,611,774,1165781,24.084390725,2025-07-31
92840,Garden Grove,Orange County,06059,CA,936374.896745705,10.399999629,81.05918328,784,822,1211833,28.848041394,2025-07-31
92861,Villa Park,Orange County,06059,CA,850495.256940558,10.399999629,18.676441297,1008,1268,3123197,51.837661674,2025-07-31
92869,Orange,Orange County,06059,CA,854916.929939943,10.399999629,41.282005453,788,1401,1752626,44.153477049,2025-07-31
90680,Stanton,Orange County,06059,CA,1197496.952279994,10.399999629,87.570886449,1028,2229,753219,32.987423232,2025-07-31
92865,Orange,Orange County,06059,CA,1917999.525196866,10.399999629,62.155534487,668,1386,1030861,36.806769757,2025-07-31
92833,Fullerton,Orange County,06059,CA,1242918.321209027,10.399999629,63.842244553,1103,1205,1199002,37.604862872,2025-07-31
92703,Santa Ana,Orange County,06059,CA,738651.13690879,10.399999629,87.538070152,709,725,787145,28.377724049,2025-07-31
90720,Los Alamitos,Orange County,06059,CA,1576252.00553767,10.399999629,52.050285046,693,2442,1770518,35.859142311,2025-07-31
92683,Westminster,Orange County,06059,CA,1120398.798620228,10.399999629,80.609826682,743,941,1183586,30.64670087,2025-07-31
94603,Oakland,Alameda County,06001,CA,2299214.68851978,77.610000533,85.119588145,830,1987,520695,36.486835801,2025-07-31
94621,Oakland,Alameda County,06001,CA,2329951.901172008,77.610000533,95.133287436,1170,1283,519682,34.22566672,2025-07-31
94578,San Leandro,Alameda County,06001,CA,2152880.777654851,77.610000533,80.630405225,939,1213,776872,38.362202209,2025-07-31
94709,Berkeley,Alameda County,06001,CA,1631081.125421953,77.610000533,51.796243569,1028,2229,1072636,42.16585256,2025-07-31
94555,Fremont,Alameda County,06001,CA,6498020.143013788,77.610000533,32.648254558,567,662,1454454,55.46537399,2025-07-31
94605,Oakland,Alameda County,06001,CA,1304033.762334569,77.610000533,64.479981089,935,1197,767509,46.417365218,2025-07-31
94608,Emeryville,Alameda County,06001,CA,2827157.920056507,77.610000533,49.054366877,715,805,622306,38.884881217,2025-07-31
94552,Castro Valley,Alameda County,06001,CA,3102124.687674041,77.610000533,16.973594053,1028,2229,1743304,63.120519023,2025-07-31
94583,San Ramon,Contra Costa County,06013,CA,3865313.293974581,66.419998103,24.540793992,1330,2470,1374793,56.547818489,2025-07-31
94507,Alamo,Contra Costa County,06013,CA,2777300.048379519,66.419998103,11.765690505,895,1894,3728959,57.959317125,2025-07-31
94556,Moraga,Contra Costa County,06013,CA,2106170.072699807,66.419998103,20.01435708,676,1146,1690168,59.605211509,2025-07-31
94572,Rodeo,Contra Costa County,06013,CA,1984796.104449596,66.419998103,83.409833537,1181,1359,624441,41.603066996,2025-07-31
94564,Pinole,Contra Costa County,06013,CA,1479591.233472247,66.419998103,51.273931157,659,4176,693090,48.151978046,2025-07-31
94518,Concord,Contra Costa County,06013,CA,1781381.495445519,66.419998103,53.857675194,1008,1202,872146,52.815404856,2025-07-31
94553,Martinez,Contra Costa County,06013,CA,2482734.285771033,66.419998103,38.531652781,1323,1965,869595,54.428965344,2025-07-31
94549,Lafayette,Contra Costa County,06013,CA,2829324.992260482,66.419998103,22.492362421,1239,4025,2499516,52.667746763,2025-07-31
94801,Richmond,Contra Costa County,06013,CA,3295205.369154238,66.419998103,78.898721508,1098,2427,626585,31.025284192,2025-07-31
93664,Shaver Lake,Fresno County,06019,CA,801435.760122934,19.840000153,44.136436888,1028,2229,989042,23.517271672,2025-07-31
93662,Selma,Fresno County,06019,CA,411762.761066952,19.840000153,89.328220634,1028,2229,482517,22.491052891,2025-07-31
93727,Fresno,Fresno County,06019,CA,350819.360278132,19.840000153,73.59599517,646,769,471320,31.604622223,2025-07-31
93704,Fresno,Fresno County,06019,CA,306052.757331203,19.840000153,71.34701484,655,917,471374,27.330959956,2025-07-31
93234,Huron,Fresno County,06019,CA,1047904.676304487,19.840000153,97.772321045,1028,2229,302633,21.054873198,2025-07-31
93651,Prather,Fresno County,06019,CA,1663082.854565789,19.840000153,46.911208107,1028,2229,925491,,2025-07-31
93648,Parlier,Fresno County,06019,CA,172611.344039142,19.840000153,88.151099912,1028,2229,363198,25.732121567,2025-07-31
93721,Fresno,Fresno County,06019,CA,507985.776464228,19.840000153,96.311155749,1028,2229,187481,24.007639422,2025-07-31
93667,Tollhouse,Fresno County,06019,CA,932757.972191174,19.840000153,40.482877462,1028,2229,479478,27.770196326,2025-07-31
93710,Fresno,Fresno County,06019,CA,298968.246426453,19.840000153,76.859779477,686,708,394938,35.055299054,2025-07-31
95934,Crescent Mills,Plumas County,06063,CA,2300886.50018268,51.13999939,67.079986572,1028,2229,226042,26.855630563,2025-07-31
95983,Taylorsville,Plumas County,06063,CA,2300886.50018268,51.13999939,67.079986572,2750,4268,979800,27.551712825,2025-07-31
95947,Greenville,Plumas County,06063,CA,2300886.50018268,51.13999939,67.079986572,2401,3538,441238,33.06261619,2025-07-31
96105,Chilcoot,Plumas County,06063,CA,3417305.355834716,51.13999939,74.989997864,1028,2229,448500,25.417303635,2025-07-31
95984,Twain,Plumas County,06063,CA,2300886.50018268,51.13999939,67.079986572,1028,2229,372458,31.008769867,2025-07-31
95971,Quincy,Plumas County,06063,CA,3504634.468419725,51.13999939,45.877149524,1220,2145,481924,32.14128958,2025-07-31
95956,Meadow Valley,Plumas County,06063,CA,1119676.780850368,51.13999939,18.549999237,1028,2229,351210,52.835209501,2025-07-31
96103,Blairsden Graeagle,Plumas County,06063,CA,2247825.838834874,51.13999939,38.62947004,1696,3830,630470,37.929433729,2025-07-31
96122,Portola,Plumas County,06063,CA,3417305.355834716,51.13999939,74.989997864,1028,2229,565091,22.833984819,2025-07-31
96020,Chester,Plumas County,06063,CA,1291215.906813071,51.13999939,38.194001198,1028,2229,828113,34.962184503,2025-07-31
93518,Caliente,Kern County,06029,CA,1783584.870685284,7.099999905,55.639215737,1028,2229,555035,20.230780556,2025-07-31
93311,Bakersfield,Kern County,06029,CA,712164.147156724,7.099999905,34.051419184,715,958,632660,34.719127733,2025-07-31
93205,Bodfish,Kern County,06029,CA,1275868.368080519,7.099999905,68.351122215,1028,2229,294733,25.476753194,2025-07-31
93309,Bakersfield,Kern County,06029,CA,542273.910704611,7.099999905,74.503426691,694,1129,442867,26.585665016,2025-07-31
93240,Lake Isabella,Kern County,06029,CA,1067144.165289103,7.099999905,76.105084345,785,1179,363350,16.105077894,2025-07-31
93304,Bakersfield,Kern County,06029,CA,374055.151681864,7.099999905,91.619439046,683,773,325249,19.654297012,2025-07-31
93561,Tehachapi,Kern County,06029,CA,2026925.457502051,7.099999905,48.571297457,870,1271,568300,25.129228484,2025-07-31
93241,Lamont,Kern County,06029,CA,525208.478779073,7.099999905,92.811516224,549,640,282037,17.628407906,2025-07-31
93285,Wofford Heights,Kern County,06029,CA,3233466.916506303,7.099999905,49.417383979,1194,1295,301342,18.883191314,2025-07-31
93531,Keene,Kern County,06029,CA,1033847.994839592,7.099999905,15.090856789,1028,2229,656800,33.702946987,2025-07-31
93238,Kernville,Kern County,06029,CA,1000024.229974247,7.099999905,40.581559159,1028,2229,491279,22.955750154,2025-07-31
93255,Onyx,Kern County,06029,CA,994324.440989792,7.099999905,40.560001373,1028,2229,497921,34.919195106,2025-07-31
93313,Bakersfield,Kern County,06029,CA,618573.290298795,7.099999905,50.525062354,900,1039,493245,41.205980868,2025-07-31
93505,California City,Kern County,06029,CA,391240.766793039,7.099999905,68.894700622,1001,1497,322582,28.0339759,2025-07-31
93523,Edwards,Kern County,06029,CA,615469.145565276,7.099999905,50.892868262,1151,1215,446450,21.988866655,2025-07-31
93312,Bakersfield,Kern County,06029,CA,418509.49517436,7.099999912,34.066332934,679,932,522666,44.458467412,2025-07-31
93314,Bakersfield,Kern County,06029,CA,509036.416952801,7.099999912,22.990625087,711,1027,768146,42.497783685,2025-07-31
93203,Arvin,Kern County,06029,CA,1478803.197983686,7.099999912,92.792602023,742,2035,746248,15.284642569,2025-07-31
93280,Wasco,Kern County,06029,CA,532301.336791076,7.099999912,83.743222735,763,763,418511,23.497092945,2025-07-31
93263,Shafter,Kern County,06029,CA,600801.777966478,7.099999912,87.256779374,1028,2229,444945,27.792980332,2025-07-31
93268,Taft,Kern County,06029,CA,1302290.103385363,7.099999912,89.769750442,696,982,306115,16.701722985,2025-07-31
93730,Fresno,Fresno County,06019,CA,372674.903373073,19.840000172,29.508061565,868,1757,934555,42.838609579,2025-07-31
93705,Fresno,Fresno County,06019,CA,139116.930832031,19.840000172,86.844050785,1028,2229,303420,33.459704838,2025-07-31
93640,Mendota,Fresno County,06019,CA,600928.304789514,19.840000172,93.12764939,661,701,299900,26.046914121,2025-07-31
93706,Fresno,Fresno County,06019,CA,466862.369271393,19.840000172,95.02024471,1028,2229,404611,22.135485714,2025-07-31
93728,Fresno,Fresno County,06019,CA,294939.918424449,19.840000172,93.434370072,1028,2229,328624,27.013859244,2025-07-31
95675,River Pines,Amador County,06005,CA,535911.411910034,32.229999542,27.63999939,1028,2229,277000,,2025-07-31
95642,Jackson,Amador County,06005,CA,865205.373006748,32.229999542,52.864833219,1486,3010,546535,39.823879428,2025-07-31
95685,Sutter Creek,Amador County,06005,CA,760703.862835787,32.229999542,52.978348111,1873,4292,695885,40.351680185,2025-07-31
95640,Ione,Amador County,06005,CA,1071804.703013737,32.229999542,35.7216639,1107,2934,568221,45.060073896,2025-07-31
95689,Volcano,Amador County,06005,CA,1233886.908285791,32.229999542,31.046703752,1028,2229,517289,42.211866437,2025-07-31
93923,Carmel,Monterey County,06053,CA,933669.746502943,21.170000055,33.450847628,1733,5068,3736331,35.662405271,2025-07-31
93907,Salinas,Monterey County,06053,CA,1960007.945859501,21.170000055,65.57181356,1025,2024,977669,30.766302868,2025-07-31
93940,Monterey,Monterey County,06053,CA,1131585.72765484,21.170000055,39.176862364,740,1327,1673659,28.119096886,2025-07-31
