county_fips5,yr,index_nsa
12129,2021,245.01
12129,2022,279.82
12129,2023,292.21
12129,2024,330.69
12131,2021,415.06
12131,2022,504.55
12131,2023,526.62
12131,2024,543.13
12133,2021,225.19
12133,2022,262.42
12133,2023,292.08
12133,2024,297.44
13001,2021,189.27
13001,2022,209.59
13001,2023,266.11
13001,2024,267.43
13005,2021,154.04
13005,2022,209.75
13005,2023,206.93
13005,2024,218.12
13009,2021,316.81
13009,2022,371.86
13009,2023,407.78
13009,2024,451.87
13011,2021,228.82
13011,2022,276.13
13011,2023,296.32
13011,2024,294.03
13013,2021,285.75
13013,2022,356.34
13013,2023,383.08
13013,2024,405.07
13015,2021,313.28
13015,2022,389.93
13015,2023,423.09
13015,2024,440.71
13017,2021,200.44
13017,2022,225.4
13017,2023,229.32
13017,2024,273.97
13019,2021,155.53
13019,2022,173.55
13019,2023,199.57
13019,2024,209.2
13021,2021,330.12
13021,2022,386.2
13021,2023,416.46
13021,2024,449.24
13023,2021,107.84
13023,2022,132.65
13023,2023,147.46
13023,2024,165.33
13025,2021,107.78
13025,2022,121.32
13025,2023,155.43
13025,2024,130.08
13027,2021,156.55
13027,2022,170.92
13027,2023,195.68
13027,2024,265.72
13029,2021,259.38
13029,2022,302.82
13029,2023,368.27
13029,2024,406.99
13031,2021,255.94
13031,2022,304.45
13031,2023,352.49
13031,2024,381.28
13033,2021,249.2
13033,2022,286.37
13033,2023,326.76
13033,2024,299.88
13035,2021,248.47
13035,2022,305.61
13035,2023,346.01
13035,2024,367.92
13039,2021,264.7
13039,2022,326.65
13039,2023,359.09
13039,2024,376.16
13043,2021,208.88
13043,2022,265.42
13043,2023,257.92
13043,2024,308.32
13045,2021,305.92
13045,2022,370.27
13045,2023,402.07
13045,2024,422.48
13047,2021,296.25
13047,2022,353.3
13047,2023,401.7
13047,2024,409.69
13049,2021,101.63
13049,2022,122.69
13049,2023,145.61
13049,2024,
13051,2021,689.18
13051,2022,846.81
13051,2023,979.22
13051,2024,1031.85
13055,2021,184.08
13055,2022,230.86
13055,2023,237.4
13055,2024,237.66
13057,2021,595.38
13057,2022,735.83
13057,2023,791.28
13057,2024,844.15
13059,2021,828.69
13059,2022,996.71
13059,2023,1125.62
13059,2024,1158.26
13063,2021,414.96
13063,2022,527.39
13063,2023,581.94
13063,2024,594.63
13067,2021,600.99
13067,2022,731.42
13067,2023,791.48
13067,2024,834.74
13069,2021,219.67
13069,2022,248.77
13069,2023,271.78
13069,2024,313.03
13071,2021,246.51
13071,2022,285.71
13071,2023,323.63
13071,2024,331.62
13073,2021,401.9
13073,2022,467.31
13073,2023,511.97
13073,2024,528.68
13075,2021,199.79
13075,2022,257.72
13075,2023,249.34
13075,2024,282.93
13077,2021,462.77
13077,2022,560.49
13077,2023,610.61
13077,2024,627.79
13079,2021,152.28
13079,2022,163.03
13079,2023,214.57
13079,2024,210.48
13081,2021,207.37
13081,2022,239.18
13081,2023,278.26
13081,2024,274.03
13083,2021,219.03
13083,2022,259.38
13083,2023,274.49
13083,2024,316.12
13085,2021,308.13
13085,2022,385.63
13085,2023,409.36
13085,2024,443.22
13087,2021,215.4
13087,2022,249.15
13087,2023,293.56
13087,2024,284.07
13089,2021,675.17
13089,2022,787.69
13089,2023,833.33
13089,2024,860.55
13091,2021,150.95
13091,2022,166.42
13091,2023,186.99
13091,2024,205.47
13093,2021,160.01
13093,2022,201.91
13093,2023,218.62
13093,2024,
13095,2021,316.2
13095,2022,362.28
13095,2023,388.94
13095,2024,414.81
13097,2021,510.59
13097,2022,641.05
13097,2023,681.89
13097,2024,710.61
13099,2021,154
13099,2022,153.46
13099,2023,
13099,2024,
13103,2021,262.31
13103,2022,318.49
13103,2023,357.59
13103,2024,386.15
13105,2021,226.01
13105,2022,286.46
13105,2023,284.23
13105,2024,334.47
13107,2021,172.58
13107,2022,203.99
13107,2023,196.28
13107,2024,234.79
13109,2021,137.09
13109,2022,170.17
13109,2023,
13109,2024,206.04
13111,2021,315.95
13111,2022,392.67
13111,2023,420.48
13111,2024,424.02
13113,2021,443.61
13113,2022,536.61
13113,2023,577.33
13113,2024,613.68
13115,2021,403.95
13115,2022,498.78
13115,2023,533.03
13115,2024,576.42
13117,2021,338.25
13117,2022,416.29
13117,2023,450.73
13117,2024,479.16
13119,2021,273.99
13119,2022,304.76
13119,2023,335.21
13119,2024,357.03
13121,2021,843
13121,2022,995.25
13121,2023,1069.47
13121,2024,1099.97
13123,2021,261.25
13123,2022,327.72
13123,2023,343.43
13123,2024,359.28
13127,2021,574.17
13127,2022,681.03
13127,2023,768.43
13127,2024,839.48
13129,2021,278.5
13129,2022,337.94
13129,2023,380.56
13129,2024,386.78
13131,2021,203.71
13131,2022,241.66
13131,2023,268.72
13131,2024,281.71
13133,2021,321.97
13133,2022,374.74
13133,2023,410.73
13133,2024,483.77
13135,2021,570.28
13135,2022,710.56
13135,2023,765.64
13135,2024,807.75
13137,2021,232.04
13137,2022,273.72
13137,2023,297.79
13137,2024,321.74
13139,2021,833.1
13139,2022,1046.78
13139,2023,1122.79
13139,2024,1205.3
13141,2021,152.23
13141,2022,173.42
13141,2023,189.69
13141,2024,205
13143,2021,279.1
13143,2022,324.44
13143,2023,370.17
13143,2024,377.45
13145,2021,226.39
13145,2022,255.55
13145,2023,274.07
13145,2024,295.32
13147,2021,280.13
13147,2022,333.07
13147,2023,381.33
13147,2024,382.53
13149,2021,240.11
13149,2022,310.65
13149,2023,316.97
13149,2024,340.24
13151,2021,370.4
13151,2022,454.92
13151,2023,497.6
13151,2024,495.59
13153,2021,359.74
13153,2022,429.99
13153,2023,479.5
13153,2024,498.16
13155,2021,166.06
13155,2022,212.15
13155,2023,236.56
13155,2024,238.6
13157,2021,275.74
13157,2022,336.62
13157,2023,362.09
13157,2024,392.4
13159,2021,221.06
13159,2022,254.13
13159,2023,312.43
13159,2024,306.33
13161,2021,133.64
13161,2022,165.59
13161,2023,195.43
13161,2024,196.68
13163,2021,174
13163,2022,208.45
13163,2023,277.12
13163,2024,244.47
13165,2021,165.04
13165,2022,203.26
13165,2023,
13165,2024,259.22
13169,2021,200.82
13169,2022,230.78
13169,2023,244.58
13169,2024,274.09
13171,2021,250.81
13171,2022,300.23
13171,2023,333.91
13171,2024,361.73
13175,2021,208.81
13175,2022,245.34
13175,2023,254.04
13175,2024,264.97
13177,2021,188.76
13177,2022,216.28
13177,2023,229.01
13177,2024,250.15
13179,2021,199.78
13179,2022,230.6
13179,2023,270.58
13179,2024,283.32
13181,2021,201.2
13181,2022,241.08
13181,2023,243.47
13181,2024,248.95
13185,2021,363.99
13185,2022,428.26
13185,2023,448.52
13185,2024,479.81
13187,2021,223.18
13187,2022,265.74
13187,2023,286.67
13187,2024,320.94
13189,2021,230.51
13189,2022,274.53
13189,2023,290.14
13189,2024,292.7
13191,2021,162.98
13191,2022,173
13191,2023,190.61
13191,2024,215.96
13193,2021,187.87
13193,2022,231.62
13193,2023,329.79
13193,2024,289.94
13195,2021,198.92
13195,2022,232.79
13195,2023,258.31
13195,2024,283.34
13197,2021,128.47
13197,2022,143.03
13197,2023,
13197,2024,
13199,2021,195.69
13199,2022,237.79
13199,2023,258.35
13199,2024,265.59
13201,2021,126.86
13201,2022,141.71
13201,2023,166.92
13201,2024,
13205,2021,183.69
13205,2022,195.93
13205,2023,218.89
13205,2024,
13207,2021,228.93
13207,2022,275.69
13207,2023,290.39
13207,2024,311.56
13209,2021,180.45
13209,2022,209.15
13209,2023,
13209,2024,
13211,2021,401.51
13211,2022,486.83
13211,2023,523.77
13211,2024,593.82
13213,2021,237.15
13213,2022,290.16
13213,2023,304.22
13213,2024,314.67
13215,2021,348.03
13215,2022,380.85
13215,2023,421.83
13215,2024,439.92
13217,2021,311.46
13217,2022,396.45
13217,2023,424.65
13217,2024,437.41
13219,2021,348.62
13219,2022,412.88
13219,2023,463.7
13219,2024,508.67
13221,2021,197.51
13221,2022,246.84
13221,2023,259.45
13221,2024,289.87
13223,2021,395.36
13223,2022,495.22
13223,2023,526.95
13223,2024,541.27
13225,2021,197.74
13225,2022,242.14
13225,2023,270.83
13225,2024,286.55
13227,2021,264.16
13227,2022,330.98
13227,2023,353.28
13227,2024,377.91
13229,2021,204.58
13229,2022,248.03
13229,2023,266.66
13229,2024,325.52
13231,2021,215.06
13231,2022,259.88
13231,2023,275.8
13231,2024,282.55
13233,2021,282.01
13233,2022,351.79
13233,2023,390.75
13233,2024,419.72
13235,2021,119.57
13235,2022,130.55
13235,2023,132.63
13235,2024,198.98
13237,2021,450.47
13237,2022,559.68
13237,2023,620.7
13237,2024,631.89
13241,2021,205.97
13241,2022,261.15
13241,2023,292.67
13241,2024,300.6
13245,2021,480.25
13245,2022,552.61
13245,2023,614.26
13245,2024,640.24
13247,2021,399.82
13247,2022,492.29
13247,2023,545.49
13247,2024,554.56
13249,2021,105.45
13249,2022,122.04
13249,2023,
13249,2024,133.61
13251,2021,200.08
13251,2022,225.37
13251,2023,282.11
13251,2024,310.54
13253,2021,153.67
13253,2022,192.93
13253,2023,195.92
13253,2024,205.53
13255,2021,450.75
13255,2022,559.92
13255,2023,617.96
13255,2024,630.02
13257,2021,212.36
13257,2022,246.52
13257,2023,275.46
13257,2024,285.85
13261,2021,193.05
13261,2022,221.81
13261,2023,243.42
13261,2024,243.5
13263,2021,131.56
13263,2022,157.8
13263,2023,155.64
13263,2024,
13267,2021,177.22
13267,2022,223.3
13267,2023,253.22
13267,2024,301.77
13269,2021,111.11
13269,2022,116.95
13269,2023,
13269,2024,
13273,2021,138
13273,2022,153.45
13273,2023,168.85
13273,2024,207.11
13275,2021,271.65
13275,2022,319.43
13275,2023,356.54
13275,2024,385.19
13277,2021,241.33
13277,2022,282.2
13277,2023,301.69
13277,2024,324.14
13279,2021,252.26
13279,2022,315.46
13279,2023,297.95
13279,2024,358.09
13281,2021,274.05
13281,2022,346.69
13281,2023,369.1
13281,2024,391.9
13285,2021,307.23
13285,2022,358.69
13285,2023,395.72
13285,2024,434.03
13287,2021,172.42
13287,2022,239.73
13287,2023,200.85
13287,2024,242.68
13289,2021,137.89
13289,2022,146.78
13289,2023,
13289,2024,
13291,2021,315.72
13291,2022,401.54
13291,2023,448.55
13291,2024,456.71
13293,2021,268.86
13293,2022,341.13
13293,2023,373.28
13293,2024,410.21
13295,2021,348.04
13295,2022,415.72
13295,2023,469.75
13295,2024,491.95
13297,2021,325.73
13297,2022,404.02
13297,2023,432.75
13297,2024,461.87
13299,2021,294.7
13299,2022,347.95
13299,2023,389.76
13299,2024,423.27
13303,2021,206.61
13303,2022,232.51
13303,2023,257.9
13303,2024,299.15
13305,2021,199.92
13305,2022,246.29
13305,2023,266.3
13305,2024,270.25
13311,2021,245.48
13311,2022,296.03
13311,2023,348.01
13311,2024,338.01
13313,2021,526.2
13313,2022,619.63
13313,2023,693.34
13313,2024,737.42
13315,2021,142.98
13315,2022,
13315,2023,
13315,2024,
13317,2021,164.28
13317,2022,196.62
13317,2023,
13317,2024,264.06
13319,2021,140.97
13319,2022,201.24
13319,2023,182.77
13319,2024,
13321,2021,218.37
13321,2022,256.47
13321,2023,263.59
13321,2024,285.8
15001,2021,617.93
15001,2022,761.34
15001,2023,813.18
15001,2024,841.82
15003,2021,1184.61
15003,2022,1374.53
15003,2023,1456.42
15003,2024,1512.43
15007,2021,596.21
15007,2022,703
15007,2023,768.38
15007,2024,820.28
15009,2021,978.57
15009,2022,1163.45
15009,2023,1312.96
15009,2024,1322.38
16001,2021,1143.43
16001,2022,1322.29
16001,2023,1272.31
16001,2024,1326.48
16003,2021,305.46
16003,2022,370.29
16003,2023,507.84
16003,2024,462.41
16005,2021,576.8
16005,2022,697.84
16005,2023,719.7
16005,2024,755.19
16007,2021,453.36
16007,2022,523.44
16007,2023,554.52
16007,2024,623.19
16009,2021,308.73
16009,2022,388.62
16009,2023,408.37
16009,2024,377.87
16011,2021,456.57
16011,2022,553.9
16011,2023,558.92
16011,2024,574.52
16013,2021,620.25
16013,2022,771.51
16013,2023,845.66
16013,2024,829.4
16015,2021,275.81
16015,2022,368.99
16015,2023,367.05
16015,2024,414.79
16017,2021,514.76
16017,2022,657.67
16017,2023,656.46
16017,2024,702.29
16019,2021,695.6
16019,2022,848.58
16019,2023,823.83
16019,2024,852.51
16021,2021,294.68
16021,2022,358.71
16021,2023,367.79
16021,2024,367.13
16023,2021,201
16023,2022,216.93
16023,2023,216.11
16023,2024,230.52
16027,2021,821.55
16027,2022,969.81
16027,2023,956.3
16027,2024,968.08
16029,2021,377.26
16029,2022,462.29
16029,2023,463.81
16029,2024,525.71
16031,2021,369.06
16031,2022,451.38
16031,2023,451.33
16031,2024,481.95
16035,2021,315.8
16035,2022,388.45
16035,2023,434.72
16035,2024,429.44
16037,2021,234.22
16037,2022,303.21
16037,2023,
16037,2024,359.97
16039,2021,427.68
16039,2022,494.77
16039,2023,512.38
16039,2024,524.39
16041,2021,458.56
16041,2022,595.57
16041,2023,606.54
16041,2024,669.87
16043,2021,452
16043,2022,610.93
16043,2023,598.39
16043,2024,626.04
16045,2021,517.35
16045,2022,617.08
16045,2023,619.21
16045,2024,629.49
16047,2021,433.99
16047,2022,523.34
16047,2023,560.76
16047,2024,559.99
16049,2021,331.48
16049,2022,397.03
16049,2023,421.3
16049,2024,449.51
16051,2021,422.49
16051,2022,498.39
16051,2023,492.5
16051,2024,502.84
16053,2021,354.06
16053,2022,437.07
16053,2023,439.51
16053,2024,445.56
16055,2021,1055.18
16055,2022,1282.73
16055,2023,1267.08
16055,2024,1320.72
16057,2021,475.45
16057,2022,582.04
16057,2023,607.72
16057,2024,644.47
16059,2021,245.99
16059,2022,314.41
16059,2023,347.09
16059,2024,369.84
16061,2021,224.57
16061,2022,
16061,2023,
16061,2024,
16063,2021,253.32
16063,2022,306.66
16063,2023,330.65
16063,2024,395.41
16065,2021,404.46
16065,2022,495.65
16065,2023,491.77
16065,2024,510.85
16067,2021,389.84
16067,2022,473.56
16067,2023,487.52
16067,2024,520.64
16069,2021,705
16069,2022,845.75
16069,2023,868.02
16069,2024,926.66
16071,2021,270.14
16071,2022,365.38
16071,2023,345.26
16071,2024,375.8
16073,2021,281.89
16073,2022,377.5
16073,2023,326.16
16073,2024,357.15
16075,2021,421.48
16075,2022,514.02
16075,2023,505.81
16075,2024,552.69
16077,2021,387.7
16077,2022,508.89
16077,2023,489.71
16077,2024,506.11
16079,2021,488.39
16079,2022,597.05
16079,2023,650.59
16079,2024,628.68
16081,2021,367.48
16081,2022,486.81
16081,2023,495.24
16081,2024,579.27
16083,2021,609.18
16083,2022,754.98
16083,2023,753.95
16083,2024,778.78
16085,2021,518.14
16085,2022,657.11
16085,2023,658.67
16085,2024,712.67
16087,2021,419.53
16087,2022,495.47
16087,2023,568.55
16087,2024,582.16
17001,2021,264.8
17001,2022,300.4
17001,2023,318.57
17001,2024,327.64
17005,2021,199.44
17005,2022,192.85
17005,2023,250.16
17005,2024,264.77
17007,2021,280.33
17007,2022,313.04
17007,2023,341.53
17007,2024,369.11
17009,2021,131.65
17009,2022,156.09
17009,2023,153.7
17009,2024,166.16
17011,2021,234.52
17011,2022,262.26
17011,2023,283.96
17011,2024,301.85
17015,2021,215.17
17015,2022,229.76
17015,2023,251.51
17015,2024,278.02
17017,2021,190.16
17017,2022,206.75
17017,2023,230.83
17017,2024,226.28
17019,2021,279.7
17019,2022,317.57
17019,2023,339.77
17019,2024,366.06
17021,2021,212.26
17021,2022,236.54
17021,2023,258.47
17021,2024,263.01
17023,2021,163.31
17023,2022,179.73
17023,2023,202.33
17023,2024,216.91
17025,2021,141.4
17025,2022,167.96
17025,2023,144.99
17025,2024,169.72
17027,2021,231.09
17027,2022,255.28
17027,2023,282.7
17027,2024,308.24
17029,2021,238.73
17029,2022,270.43
17029,2023,284.59
17029,2024,320.33
17031,2021,636.86
17031,2022,709.2
17031,2023,747.32
17031,2024,797.3
17033,2021,199.86
17033,2022,210.3
17033,2023,235.55
17033,2024,237.55
17035,2021,170.6
17035,2022,178.48
17035,2023,199.25
17035,2024,209.15
17037,2021,323.69
17037,2022,362.4
17037,2023,403.09
17037,2024,427.08
17039,2021,215.79
17039,2022,248.01
17039,2023,265.75
17039,2024,286.36
17041,2021,243.56
17041,2022,276.88
17041,2023,292.37
17041,2024,320.42
17043,2021,615.21
17043,2022,683.16
17043,2023,736.9
17043,2024,798.2
17045,2021,246.54
17045,2022,274.9
17045,2023,279.79
17045,2024,304.46
17047,2021,100.25
17047,2022,104.72
17047,2023,
17047,2024,141.81
17049,2021,227.97
17049,2022,257.58
17049,2023,277.61
17049,2024,289.95
17051,2021,226.32
17051,2022,237.86
17051,2023,273.87
17051,2024,291.79
17053,2021,240.27
17053,2022,270.38
17053,2023,275.32
17053,2024,319.91
17055,2021,217.1
17055,2022,243.67
17055,2023,244.74
17055,2024,283.84
17057,2021,206.02
17057,2022,224.45
17057,2023,237.49
17057,2024,243.58
17059,2021,169.88
17059,2022,185.43
17059,2023,180.65
17059,2024,197.83
17061,2021,190.95
17061,2022,205.95
17061,2023,228.99
17061,2024,232.32
17063,2021,339.7
17063,2022,374.62
17063,2023,405.75
17063,2024,426.03
17065,2021,119.85
17065,2022,135.1
17065,2023,145.99
17065,2024,147.5
17067,2021,187.71
17067,2022,200.19
17067,2023,219.74
17067,2024,229.26
17071,2021,111.64
17071,2022,
17071,2023,
17071,2024,146.66
17073,2021,305.04
17073,2022,340.88
17073,2023,357.71
17073,2024,378.16
17075,2021,218.13
17075,2022,246.4
17075,2023,249.02
17075,2024,286.15
17077,2021,191.44
17077,2022,209.15
17077,2023,220.4
17077,2024,229.81
17079,2021,148.07
17079,2022,166.61
17079,2023,
17079,2024,
17081,2021,229.42
17081,2022,254.49
17081,2023,276.25
17081,2024,300.1
17083,2021,235.14
17083,2022,251.1
17083,2023,294.28
17083,2024,297.13
17085,2021,243.86
17085,2022,277.92
17085,2023,279.18
17085,2024,310.98
17087,2021,193.19
17087,2022,208.21
17087,2023,234.26
17087,2024,268.35
17089,2021,563.08
17089,2022,646.17
17089,2023,706.12
17089,2024,757.09
17091,2021,297.51
17091,2022,337.77
17091,2023,362.49
17091,2024,385.67
17093,2021,340.48
17093,2022,394.07
17093,2023,425.38
17093,2024,452.4
17095,2021,265.66
17095,2022,288.15
17095,2023,304.86
17095,2024,327
17097,2021,539.47
17097,2022,614.7
17097,2023,667.45
17097,2024,718.9
17099,2021,280.43
17099,2022,309.87
17099,2023,333
17099,2024,361.13
17101,2021,211.37
17101,2022,225.98
17101,2023,215.04
17101,2024,263.92
17103,2021,312.15
17103,2022,356.21
17103,2023,389.69
17103,2024,413.07
17105,2021,233.92
17105,2022,268.21
17105,2023,278.08
17105,2024,318.38
17107,2021,372.52
17107,2022,412.02
17107,2023,426.63
17107,2024,457.19
17109,2021,227.55
17109,2022,239.85
17109,2023,256.68
17109,2024,284.51
17111,2021,493.5
17111,2022,565.6
17111,2023,617.6
17111,2024,667.14
17113,2021,400.93
17113,2022,468.33
17113,2023,510.61
17113,2024,542.35
17115,2021,161.19
17115,2022,179.56
17115,2023,194.27
17115,2024,207.07
17117,2021,249.16
17117,2022,271.66
17117,2023,286.42
17117,2024,308.19
17119,2021,480.52
17119,2022,538.48
17119,2023,578.63
17119,2024,615.61
17121,2021,211.34
17121,2022,242.46
17121,2023,279.5
17121,2024,282.66
17123,2021,218.83
17123,2022,242.17
17123,2023,264.86
17123,2024,266.05
17125,2021,231.54
17125,2022,228.49
17125,2023,235.73
17125,2024,276.8
17127,2021,156.67
17127,2022,182.05
17127,2023,185.66
17127,2024,201.88
17129,2021,207.92
17129,2022,228.81
17129,2023,239.96
17129,2024,250.1
17131,2021,262.27
17131,2022,276.66
17131,2023,302.58
17131,2024,313.46
17133,2021,274.22
17133,2022,309.68
17133,2023,330.42
17133,2024,353.93
17135,2021,241.32
17135,2022,269.86
17135,2023,298.31
17135,2024,321.55
17137,2021,223.63
17137,2022,238.79
17137,2023,272.93
17137,2024,278.1
17139,2021,276.9
17139,2022,322.67
17139,2023,305.17
17139,2024,348.96
17141,2021,376.5
17141,2022,423.67
17141,2023,447.97
17141,2024,490.96
17143,2021,327.28
17143,2022,362.5
17143,2023,392.59
17143,2024,419.75
17145,2021,210.85
17145,2022,225.92
17145,2023,241.04
17145,2024,260.11
17147,2021,265.04
17147,2022,286.59
17147,2023,308.59
17147,2024,347.26
17149,2021,223.08
17149,2022,254.72
17149,2023,260.2
17149,2024,282.18
17155,2021,176.72
17155,2022,175.66
17155,2023,234.87
17155,2024,224.05
17157,2021,223.31
17157,2022,246.03
17157,2023,260.68
17157,2024,263.46
17159,2021,213.21
17159,2022,253.18
17159,2023,230.24
17159,2024,248.68
17161,2021,336.05
17161,2022,367.37
17161,2023,393.27
17161,2024,427.31
17163,2021,301.94
17163,2022,342.61
17163,2023,374.42
17163,2024,400.13
17165,2021,188.57
17165,2022,209.16
17165,2023,236
17165,2024,249.76
17167,2021,270.55
17167,2022,304.88
17167,2023,327.32
17167,2024,348.44
17169,2021,149.02
17169,2022,153.92
17169,2023,
17169,2024,180.06
17171,2021,139.3
17171,2022,159.49
17171,2023,
17171,2024,175.88
17173,2021,204.78
17173,2022,215.57
17173,2023,237.55
17173,2024,259.64
17175,2021,136.14
17175,2022,137.24
17175,2023,
17175,2024,145.6
17177,2021,182.09
17177,2022,212.76
17177,2023,217.01
17177,2024,239.43
17179,2021,335.67
17179,2022,368.65
17179,2023,396.45
17179,2024,421.79
17181,2021,159.47
17181,2022,161.44
17181,2023,189.92
17181,2024,189.28
17183,2021,148.41
17183,2022,164.51
17183,2023,166.53
17183,2024,185.6
17185,2021,205.66
17185,2022,204.89
17185,2023,219.21
17185,2024,248
17187,2021,195.95
17187,2022,209.08
17187,2023,213.46
17187,2024,233.87
17189,2021,190.57
17189,2022,217.06
17189,2023,230.75
17189,2024,238.3
17191,2021,131.37
17191,2022,165.52
17191,2023,143.97
17191,2024,192.31
17193,2021,165.08
17193,2022,189.81
17193,2023,194.38
17193,2024,202.63
17195,2021,252.3
17195,2022,283.3
17195,2023,293.63
17195,2024,317.91
17197,2021,438.77
17197,2022,501.13
17197,2023,545.43
17197,2024,583.57
17199,2021,249.56
17199,2022,273.94
17199,2023,297.16
17199,2024,320.52
17201,2021,361.71
17201,2022,410.05
17201,2023,452.96
17201,2024,500.82
17203,2021,281.22
17203,2022,311.81
17203,2023,332.17
17203,2024,360.21
18001,2021,214.92
18001,2022,255.48
18001,2023,285.43
18001,2024,298.24
18003,2021,546.72
18003,2022,635.15
