zip,county_fips5,yr,hpi_change,hpi,flood_frequency,flood_property_damage,flood_duration_hours,heat_stress_index,drought_annual_mean_index,fire_frequency,fire_size,deaths_hurricane,injuries_hurricane,damage_hurricane,unemployment_rate,prop_rate,county_fips,home_purchase_per_cap,amt_purchase_per_cap,Earned Prem,Earned Exp,prem_per_unit
94560,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,7253970.0,8548.0,848.6160505381375
94560,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,8227016.0,8793.0,935.6324348913909
94560,06001,2021,,,,,,,,,,,,,,,,,,9118015.0,8900.0,1024.4960674157303
94560,06001,2022,,,,,,,,,,,,,,,,,,10398191.0,9107.0,1141.7800592950477
94560,06001,2023,,,,,,,,,,,,,,,,,,11273602.0,9129.0,1234.9218972505203
94561,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,8265515.0,9731.0,849.4003699517008
94561,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,9199779.0,10050.0,915.400895522388
94561,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,10712399.0,10295.0,1040.5438562408935
94561,06013,2021,,,,,,,,,,,,,,,,,,12044336.0,10683.0,1127.430122624731
94561,06013,2022,,,,,,,,,,,,,,,,,,13771774.0,11172.0,1232.704439670605
94561,06013,2023,,,,,,,,,,,,,,,,,,15328476.0,11328.0,1353.1493644067796
94562,06055,2018,5.81,1530.37,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0,3.0,1.121,6055.0,0.006506997547251479,3819.506564709277,122888.0,18.0,6827.111111111111
94562,06055,2019,2.56,1569.6,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0,2.9,1.118,6055.0,0.007154374700387861,4060.3073838957566,96659.0,20.0,4832.95
94562,06055,2020,1.38,1591.2,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0,8.9,1.109,6055.0,0.007798348670570691,4993.7074891790635,173746.0,19.0,9144.526315789473
94562,06055,2021,,,,,,,,,,,,,,,,,,152558.0,19.0,8029.368421052632
94562,06055,2022,,,,,,,,,,,,,,,,,,103759.0,13.0,7981.461538461538
94562,06055,2023,,,,,,,,,,,,,,,,,,75995.0,9.0,8443.888888888889
94563,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,11966118.0,5983.0,2000.019722547217
94563,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,13179042.0,6107.0,2158.0222695267726
94563,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,15125815.0,6197.0,2440.8286267548815
94563,06013,2021,,,,,,,,,,,,,,,,,,17188932.0,6236.0,2756.4034637588197
94563,06013,2022,,,,,,,,,,,,,,,,,,19289870.0,6261.0,3080.956716179524
94563,06013,2023,,,,,,,,,,,,,,,,,,21042080.0,6266.0,3358.1359719119055
94564,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,3900987.0,4484.0,869.9792595896521
94564,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,4185209.0,4518.0,926.3410801239487
94564,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,4748688.0,4547.0,1044.356278865186
94564,06013,2021,,,,,,,,,,,,,,,,,,5266063.0,4552.0,1156.8679701230228
94564,06013,2022,,,,,,,,,,,,,,,,,,5828845.0,4552.0,1280.5019771528998
94564,06013,2023,,,,,,,,,,,,,,,,,,6378436.0,4530.0,1408.0432671081678
94565,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,12511968.0,14943.0,837.3129893595664
94565,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,13550659.0,15234.0,889.5010502822633
94565,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,15479306.0,15533.0,996.5432305414279
94565,06013,2021,,,,,,,,,,,,,,,,,,17095516.0,15689.0,1089.6498183440626
94565,06013,2022,,,,,,,,,,,,,,,,,,18957514.0,15920.0,1190.7986180904522
94565,06013,2023,,,,,,,,,,,,,,,,,,20615777.0,15918.0,1295.123570800352
94566,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,12588762.0,10017.0,1256.7397424378557
94566,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,13771913.0,10168.0,1354.4367623918174
94566,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,15590492.0,10250.0,1521.0236097560976
94566,06001,2021,,,,,,,,,,,,,,,,,,17237353.0,10202.0,1689.605273475789
94566,06001,2022,,,,,,,,,,,,,,,,,,19124912.0,10187.0,1877.3841170118778
94566,06001,2023,,,,,,,,,,,,,,,,,,20946420.0,10138.0,2066.1294140856185
94567,06055,2018,5.81,1530.37,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0,3.0,1.121,6055.0,0.006506997547251479,3819.506564709277,185534.0,109.0,1702.1467889908256
94567,06055,2019,2.56,1569.6,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0,2.9,1.118,6055.0,0.007154374700387861,4060.3073838957566,217324.0,112.0,1940.392857142857
94567,06055,2020,1.38,1591.2,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0,8.9,1.109,6055.0,0.007798348670570691,4993.7074891790635,277683.0,131.0,2119.7175572519086
94567,06055,2021,,,,,,,,,,,,,,,,,,253437.0,127.0,1995.5669291338584
94567,06055,2022,,,,,,,,,,,,,,,,,,265614.0,130.0,2043.1846153846154
94567,06055,2023,,,,,,,,,,,,,,,,,,272573.0,123.0,2216.040650406504
94568,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,9762502.0,10614.0,919.775956284153
94568,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,11038554.0,11205.0,985.1453815261044
94568,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,12739767.0,11544.0,1103.5834199584199
94568,06001,2021,,,,,,,,,,,,,,,,,,14358664.0,11601.0,1237.7091630031894
94568,06001,2022,,,,,,,,,,,,,,,,,,16480601.0,11702.0,1408.3576311741583
94568,06001,2023,,,,,,,,,,,,,,,,,,18446041.0,11715.0,1574.5660264618011
94569,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,61362.0,55.0,1115.6727272727273
94569,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,68510.0,60.0,1141.8333333333333
94569,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,80713.0,64.0,1261.140625
94569,06013,2021,,,,,,,,,,,,,,,,,,90926.0,64.0,1420.71875
94569,06013,2022,,,,,,,,,,,,,,,,,,98644.0,63.0,1565.7777777777778
94569,06013,2023,,,,,,,,,,,,,,,,,,109200.0,60.0,1820.0
94570,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,191.0,0.0,
94570,06013,2021,,,,,,,,,,,,,,,,,,179.0,0.0,
94570,06013,2022,,,,,,,,,,,,,,,,,,901.0,1.0,901.0
94571,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,2600971.0,3624.0,717.707229580574
94571,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,2962704.0,3894.0,760.8382126348228
94571,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,3539688.0,4113.0,860.6097738876732
94571,06095,2021,,,,,,,,,,,,,,,,,,4006976.0,4188.0,956.7755491881567
94571,06095,2022,,,,,,,,,,,,,,,,,,4521694.0,4317.0,1047.4157980078758
94571,06095,2023,,,,,,,,,,,,,,,,,,4973011.0,4355.0,1141.9083811710677
94572,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,1542409.0,1885.0,818.2541114058355
94572,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,1655784.0,1902.0,870.5488958990536
94572,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,1885333.0,1926.0,978.8852544132918
94572,06013,2021,,,,,,,,,,,,,,,,,,2054958.0,1935.0,1061.9937984496123
94572,06013,2022,,,,,,,,,,,,,,,,,,2258004.0,1935.0,1166.9271317829457
94572,06013,2023,,,,,,,,,,,,,,,,,,2461750.0,1943.0,1266.9840452907874
94573,06055,2018,5.81,1530.37,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0,3.0,1.121,6055.0,0.006506997547251479,3819.506564709277,172198.0,40.0,4304.95
94573,06055,2019,2.56,1569.6,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0,2.9,1.118,6055.0,0.007154374700387861,4060.3073838957566,162111.0,39.0,4156.692307692308
94573,06055,2020,1.38,1591.2,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0,8.9,1.109,6055.0,0.007798348670570691,4993.7074891790635,290751.0,39.0,7455.153846153846
94573,06055,2021,,,,,,,,,,,,,,,,,,238674.0,29.0,8230.137931034482
94573,06055,2022,,,,,,,,,,,,,,,,,,215352.0,28.0,7691.142857142857
94573,06055,2023,,,,,,,,,,,,,,,,,,237322.0,22.0,10787.363636363636
94574,06055,2018,5.81,1530.37,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0,3.0,1.121,6055.0,0.006506997547251479,3819.506564709277,4552320.0,1917.0,2374.7104851330205
94574,06055,2019,2.56,1569.6,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0,2.9,1.118,6055.0,0.007154374700387861,4060.3073838957566,4965756.0,1962.0,2530.966360856269
94574,06055,2020,1.38,1591.2,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0,8.9,1.109,6055.0,0.007798348670570691,4993.7074891790635,7327697.0,2188.0,3349.0388482632543
94574,06055,2021,,,,,,,,,,,,,,,,,,6765823.0,1960.0,3451.9505102040816
94574,06055,2022,,,,,,,,,,,,,,,,,,7228314.0,1928.0,3749.125518672199
94574,06055,2023,,,,,,,,,,,,,,,,,,6687725.0,1803.0,3709.220743205768
94576,06055,2018,5.81,1530.37,1.0,0.0,0.67,0.3637337258994658,-1.89,75.0,2729.27,0.0,0.0,0.0,3.0,1.121,6055.0,0.006506997547251479,3819.506564709277,84283.0,41.0,2055.682926829268
94576,06055,2019,2.56,1569.6,11.0,0.0,5.5,0.4860654505709021,1.01,17.0,535.98,0.0,0.0,0.0,2.9,1.118,6055.0,0.007154374700387861,4060.3073838957566,86974.0,39.0,2230.102564102564
94576,06055,2020,1.38,1591.2,0.0,0.0,0.0,0.4758932141617134,-3.15,24.0,380004.4,0.0,0.0,0.0,8.9,1.109,6055.0,0.007798348670570691,4993.7074891790635,150736.0,56.0,2691.714285714286
94576,06055,2021,,,,,,,,,,,,,,,,,,97154.0,38.0,2556.684210526316
94576,06055,2022,,,,,,,,,,,,,,,,,,100675.0,35.0,2876.4285714285716
94576,06055,2023,,,,,,,,,,,,,,,,,,88636.0,30.0,2954.5333333333333
94577,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,7211712.0,8127.0,887.3768918420081
94577,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,7779815.0,8217.0,946.7950590239747
94577,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,8769968.0,8234.0,1065.0920573232936
94577,06001,2021,,,,,,,,,,,,,,,,,,9593830.0,8222.0,1166.848698613476
94577,06001,2022,,,,,,,,,,,,,,,,,,10542047.0,8209.0,1284.2059934218541
94577,06001,2023,,,,,,,,,,,,,,,,,,11302139.0,8162.0,1384.7266601323206
94578,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,3853023.0,4757.0,809.9690981711162
94578,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,4139826.0,4797.0,863.0031269543465
94578,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,4652452.0,4828.0,963.6396023198012
94578,06001,2021,,,,,,,,,,,,,,,,,,5047959.0,4802.0,1051.2201166180757
94578,06001,2022,,,,,,,,,,,,,,,,,,5505497.0,4813.0,1143.8805318927903
94578,06001,2023,,,,,,,,,,,,,,,,,,5817651.0,4789.0,1214.7945291292544
94579,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,3553639.0,4523.0,785.681848330754
94579,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,3790910.0,4561.0,831.1576408682306
94579,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,4276197.0,4560.0,937.7625
94579,06001,2021,,,,,,,,,,,,,,,,,,4604535.0,4524.0,1017.801724137931
94579,06001,2022,,,,,,,,,,,,,,,,,,5044221.0,4534.0,1112.5322011468902
94579,06001,2023,,,,,,,,,,,,,,,,,,5308029.0,4530.0,1171.7503311258279
94580,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,4643698.0,5950.0,780.4534453781513
94580,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,4956574.0,6000.0,826.0956666666667
94580,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,5577240.0,6056.0,920.9445178335535
94580,06001,2021,,,,,,,,,,,,,,,,,,6060462.0,6049.0,1001.894858654323
94580,06001,2022,,,,,,,,,,,,,,,,,,6652823.0,6075.0,1095.1148971193415
94580,06001,2023,,,,,,,,,,,,,,,,,,7008743.0,6032.0,1161.9268899204244
94582,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,9153367.0,8480.0,1079.4064858490567
94582,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,10221195.0,8729.0,1170.9468438538206
94582,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,11681768.0,8944.0,1306.1010733452595
94582,06013,2021,,,,,,,,,,,,,,,,,,12880914.0,8874.0,1451.5341446923596
94582,06013,2022,,,,,,,,,,,,,,,,,,14585863.0,8946.0,1630.4340487368656
94582,06013,2023,,,,,,,,,,,,,,,,,,16192140.0,8891.0,1821.1832189854908
94583,06013,2018,7.01,1391.04,8.0,0.0,4.03,0.3271331047994687,-0.41,306.0,916.04,0.0,0.0,0.0,3.2,1.147,6013.0,0.011091898091828577,6230.184039484203,9078271.0,8268.0,1098.0008466376391
94583,06013,2019,2.14,1420.87,11.0,0.0,5.5,0.4769237763817352,0.54,211.0,1226.56,0.0,0.0,0.0,3.1,1.149,6013.0,0.011293426999964436,6594.658781506883,9780439.0,8380.0,1167.1168257756563
94583,06013,2020,1.08,1436.25,2.0,0.0,1.0,0.4443501872867702,-4.32,180.0,259.44,0.0,0.0,0.0,9.0,1.171,6013.0,0.011893685713428203,7646.044942182281,11090445.0,8515.0,1302.459776864357
94583,06013,2021,,,,,,,,,,,,,,,,,,12376861.0,8530.0,1450.9801875732708
94583,06013,2022,,,,,,,,,,,,,,,,,,14239500.0,8550.0,1665.438596491228
94583,06013,2023,,,,,,,,,,,,,,,,,,15770027.0,8496.0,1856.170786252354
94585,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,5146021.0,6361.0,808.9955981763874
94585,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,5567881.0,6424.0,866.7311643835617
94585,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,6371791.0,6510.0,978.7697388632872
94585,06095,2021,,,,,,,,,,,,,,,,,,7048519.0,6498.0,1084.721298861188
94585,06095,2022,,,,,,,,,,,,,,,,,,7878165.0,6535.0,1205.5340474368784
94585,06095,2023,,,,,,,,,,,,,,,,,,8512982.0,6499.0,1309.891060163102
94586,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,484113.0,272.0,1779.827205882353
94586,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,530628.0,280.0,1895.1
94586,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,586712.0,281.0,2087.943060498221
94586,06001,2021,,,,,,,,,,,,,,,,,,671750.0,283.0,2373.6749116607775
94586,06001,2022,,,,,,,,,,,,,,,,,,734060.0,280.0,2621.6428571428573
94586,06001,2023,,,,,,,,,,,,,,,,,,832239.0,274.0,3037.368613138686
94587,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,10023684.0,11584.0,865.3042127071823
94587,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,10752630.0,11664.0,921.8647119341564
94587,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,11978500.0,11694.0,1024.3287155806397
94587,06001,2021,,,,,,,,,,,,,,,,,,13172623.0,11649.0,1130.7943171087647
94587,06001,2022,,,,,,,,,,,,,,,,,,14853736.0,11634.0,1276.7522778064294
94587,06001,2023,,,,,,,,,,,,,,,,,,16195199.0,11591.0,1397.2218962988525
94588,06001,2018,8.97,2013.07,17.0,0.0,8.13,0.2678561217469298,-2.01,226.0,870.6999999999999,0.0,0.0,0.0,3.1,1.23,6001.0,0.008507760729054912,5663.847147119038,7036580.0,6288.0,1119.0489821882952
94588,06001,2019,1.15,2036.27,28.0,0.0,13.63,0.4298738098276947,0.28,114.0,263.57,0.0,0.0,0.0,3.0,1.241,6001.0,0.00822818344629504,5764.643265572293,7541201.0,6376.0,1182.7479611041406
94588,06001,2020,0.01,2036.42,13.0,0.0,7.0,0.3825609952082829,-4.11,186.0,554.5,0.0,0.0,0.0,8.9,1.25,6001.0,0.008307678027197203,6198.573854555538,8507346.0,6379.0,1333.648847781784
94588,06001,2021,,,,,,,,,,,,,,,,,,9401144.0,6369.0,1476.0785052598524
94588,06001,2022,,,,,,,,,,,,,,,,,,10403404.0,6389.0,1628.330568164032
94588,06001,2023,,,,,,,,,,,,,,,,,,11413301.0,6340.0,1800.2052050473187
94589,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,4144185.0,5459.0,759.1472797215607
94589,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,4434713.0,5546.0,799.6236927515326
94589,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,5080024.0,5645.0,899.9156775907883
94589,06095,2021,,,,,,,,,,,,,,,,,,5561681.0,5598.0,993.5121471954269
94589,06095,2022,,,,,,,,,,,,,,,,,,6265697.0,5646.0,1109.7585901523203
94589,06095,2023,,,,,,,,,,,,,,,,,,6793264.0,5627.0,1207.2621290207926
94590,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,3946365.0,4736.0,833.2696368243244
94590,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,4272359.0,4876.0,876.2015996718621
94590,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,4945048.0,4995.0,989.9995995995996
94590,06095,2021,,,,,,,,,,,,,,,,,,5445927.0,5019.0,1085.0621637776449
94590,06095,2022,,,,,,,,,,,,,,,,,,6138114.0,5072.0,1210.195977917981
94590,06095,2023,,,,,,,,,,,,,,,,,,6647345.0,5074.0,1310.0798186834845
94591,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,10509913.0,12037.0,873.1339204120628
94591,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,11417184.0,12274.0,930.1926022486557
94591,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,13168687.0,12499.0,1053.5792463397072
94591,06095,2021,,,,,,,,,,,,,,,,,,14491060.0,12457.0,1163.2865055791924
94591,06095,2022,,,,,,,,,,,,,,,,,,16357974.0,12558.0,1302.5938843764932
94591,06095,2023,,,,,,,,,,,,,,,,,,18008885.0,12544.0,1435.6572863520407
94592,06095,2018,7.8,1121.32,0.0,0.0,0.0,0.3651573753999714,-1.87,96.0,2329.5899999999997,0.0,0.0,0.0,3.9,1.177,6095.0,0.01203549428050528,4366.650894420885,239129.0,246.0,972.069105691057
94592,06095,2019,3.48,1160.36,1.0,0.0,4.0,0.5050900983265092,0.8,50.0,58.01,0.0,0.0,0.0,3.8,1.194,6095.0,0.013257821265259234,4892.252265138545,276435.0,256.0,1079.82421875
94592,06095,2020,2.27,1186.64,0.0,0.0,0.0,0.4812910823258399,-3.73,128.0,1909.85,0.0,0.0,0.0,9.7,1.18,6095.0,0.013118062563067608,5408.0267263136275,277644.0,235.0,1181.463829787234
94592,06095,2021,,,,,,,,,,,,,,,,,,310956.0,236.0,1317.6101694915253
94592,06095,2022,,,,,,,,,,,,,,,,,,353672.0,243.0,1455.440329218107
