ID,State,County,Year,Annual_Mean_Index
KY-143,Kentucky,Lyon County,2011,2.36
KY-143,Kentucky,Lyon County,2012,-1.49
KY-143,Kentucky,Lyon County,2013,2.13
KY-143,Kentucky,Lyon County,2014,0.49
KY-143,Kentucky,Lyon County,2015,1.39
KY-143,Kentucky,Lyon County,2016,1.34
KY-143,Kentucky,Lyon County,2017,-0.58
KY-143,Kentucky,Lyon County,2018,1.36
KY-143,Kentucky,Lyon County,2019,2.5
KY-143,Kentucky,Lyon County,2020,2.88
KY-145,Kentucky,McCracken County,2000,0.11
KY-145,Kentucky,McCracken County,2001,0.1
KY-145,Kentucky,McCracken County,2002,2.27
KY-145,Kentucky,McCracken County,2003,1.88
KY-145,Kentucky,McCracken County,2004,-0.56
KY-145,Kentucky,McCracken County,2005,-0.5
KY-145,Kentucky,McCracken County,2006,1.34
KY-145,Kentucky,McCracken County,2007,-0.55
KY-145,Kentucky,McCracken County,2008,0.66
KY-145,Kentucky,McCracken County,2009,0.44
KY-145,Kentucky,McCracken County,2010,-1.89
KY-145,Kentucky,McCracken County,2011,2.1
KY-145,Kentucky,McCracken County,2012,-3.1
KY-145,Kentucky,McCracken County,2013,1.24
KY-145,Kentucky,McCracken County,2014,-0.09
KY-145,Kentucky,McCracken County,2015,0.75
KY-145,Kentucky,McCracken County,2016,0.5
KY-145,Kentucky,McCracken County,2017,-1.52
KY-145,Kentucky,McCracken County,2018,0.24
KY-145,Kentucky,McCracken County,2019,3.13
KY-145,Kentucky,McCracken County,2020,2.79
KY-147,Kentucky,McCreary County,2000,-2.12
KY-147,Kentucky,McCreary County,2001,-0.75
KY-147,Kentucky,McCreary County,2002,0.45
KY-147,Kentucky,McCreary County,2003,3.03
KY-147,Kentucky,McCreary County,2004,3.44
KY-147,Kentucky,McCreary County,2005,-0.84
KY-147,Kentucky,McCreary County,2006,-0.38
KY-147,Kentucky,McCreary County,2007,-2.59
KY-147,Kentucky,McCreary County,2008,-2.56
KY-147,Kentucky,McCreary County,2009,2.3
KY-147,Kentucky,McCreary County,2010,2.06
KY-147,Kentucky,McCreary County,2011,3.15
KY-147,Kentucky,McCreary County,2012,-0.72
KY-147,Kentucky,McCreary County,2013,1.15
KY-147,Kentucky,McCreary County,2014,2.31
KY-147,Kentucky,McCreary County,2015,3.26
KY-147,Kentucky,McCreary County,2016,0.15
KY-147,Kentucky,McCreary County,2017,1.53
KY-147,Kentucky,McCreary County,2018,2.67
KY-147,Kentucky,McCreary County,2019,4.65
KY-147,Kentucky,McCreary County,2020,4.92
KY-149,Kentucky,McLean County,2000,0.18
KY-149,Kentucky,McLean County,2001,0.66
KY-149,Kentucky,McLean County,2002,1.57
KY-149,Kentucky,McLean County,2003,2.5
KY-149,Kentucky,McLean County,2004,1.94
KY-149,Kentucky,McLean County,2005,-0.43
KY-149,Kentucky,McLean County,2006,0.99
KY-149,Kentucky,McLean County,2007,-0.41
KY-149,Kentucky,McLean County,2008,-0.17
KY-149,Kentucky,McLean County,2009,0.0
KY-149,Kentucky,McLean County,2010,-2.58
KY-149,Kentucky,McLean County,2011,1.28
KY-149,Kentucky,McLean County,2012,-1.31
KY-149,Kentucky,McLean County,2013,1.74
KY-149,Kentucky,McLean County,2014,-0.3
KY-149,Kentucky,McLean County,2015,1.53
KY-149,Kentucky,McLean County,2016,1.52
KY-149,Kentucky,McLean County,2017,-0.42
KY-149,Kentucky,McLean County,2018,1.02
KY-149,Kentucky,McLean County,2019,2.86
KY-149,Kentucky,McLean County,2020,2.35
KY-151,Kentucky,Madison County,2000,-4.24
KY-151,Kentucky,Madison County,2001,-1.7
KY-151,Kentucky,Madison County,2002,0.49
KY-151,Kentucky,Madison County,2003,1.97
KY-151,Kentucky,Madison County,2004,3.37
KY-151,Kentucky,Madison County,2005,-1.05
KY-151,Kentucky,Madison County,2006,-1.03
KY-151,Kentucky,Madison County,2007,-0.95
KY-151,Kentucky,Madison County,2008,-0.2
KY-151,Kentucky,Madison County,2009,0.45
KY-151,Kentucky,Madison County,2010,-0.53
KY-151,Kentucky,Madison County,2011,1.73
KY-151,Kentucky,Madison County,2012,-0.39
KY-151,Kentucky,Madison County,2013,1.97
KY-151,Kentucky,Madison County,2014,2.08
KY-151,Kentucky,Madison County,2015,2.88
KY-151,Kentucky,Madison County,2016,1.22
KY-151,Kentucky,Madison County,2017,0.87
KY-151,Kentucky,Madison County,2018,4.12
KY-151,Kentucky,Madison County,2019,4.8
KY-151,Kentucky,Madison County,2020,4.55
KY-153,Kentucky,Magoffin County,2000,-0.25
KY-153,Kentucky,Magoffin County,2001,-0.77
KY-153,Kentucky,Magoffin County,2002,1.01
KY-153,Kentucky,Magoffin County,2003,3.22
KY-153,Kentucky,Magoffin County,2004,3.7
KY-153,Kentucky,Magoffin County,2005,-0.64
KY-153,Kentucky,Magoffin County,2006,-0.36
KY-153,Kentucky,Magoffin County,2007,-2.35
KY-153,Kentucky,Magoffin County,2008,-1.72
KY-153,Kentucky,Magoffin County,2009,1.35
KY-153,Kentucky,Magoffin County,2010,-0.4
KY-153,Kentucky,Magoffin County,2011,1.84
KY-153,Kentucky,Magoffin County,2012,0.96
KY-153,Kentucky,Magoffin County,2013,2.49
KY-153,Kentucky,Magoffin County,2014,3.5
KY-153,Kentucky,Magoffin County,2015,3.8
KY-153,Kentucky,Magoffin County,2016,1.15
KY-153,Kentucky,Magoffin County,2017,0.64
KY-153,Kentucky,Magoffin County,2018,2.78
KY-153,Kentucky,Magoffin County,2019,3.86
KY-153,Kentucky,Magoffin County,2020,3.97
KY-155,Kentucky,Marion County,2000,-3.14
KY-155,Kentucky,Marion County,2001,-2.6
KY-155,Kentucky,Marion County,2002,0.91
KY-155,Kentucky,Marion County,2003,3.19
KY-155,Kentucky,Marion County,2004,3.26
KY-155,Kentucky,Marion County,2005,-1.52
KY-155,Kentucky,Marion County,2006,-0.59
KY-155,Kentucky,Marion County,2007,-0.97
KY-155,Kentucky,Marion County,2008,0.21
KY-155,Kentucky,Marion County,2009,0.48
KY-155,Kentucky,Marion County,2010,-0.64
KY-155,Kentucky,Marion County,2011,2.33
KY-155,Kentucky,Marion County,2012,-0.42
KY-155,Kentucky,Marion County,2013,1.93
KY-155,Kentucky,Marion County,2014,-0.32
KY-155,Kentucky,Marion County,2015,1.62
KY-155,Kentucky,Marion County,2016,-0.04
KY-155,Kentucky,Marion County,2017,0.47
KY-155,Kentucky,Marion County,2018,2.99
KY-155,Kentucky,Marion County,2019,3.25
KY-155,Kentucky,Marion County,2020,2.88
KY-157,Kentucky,Marshall County,2000,-1.76
KY-157,Kentucky,Marshall County,2001,-0.01
KY-157,Kentucky,Marshall County,2002,2.62
KY-157,Kentucky,Marshall County,2003,2.99
KY-157,Kentucky,Marshall County,2004,0.07
KY-157,Kentucky,Marshall County,2005,-0.47
KY-157,Kentucky,Marshall County,2006,1.2
KY-157,Kentucky,Marshall County,2007,-0.83
KY-157,Kentucky,Marshall County,2008,0.62
KY-157,Kentucky,Marshall County,2009,0.52
KY-157,Kentucky,Marshall County,2010,-1.92
KY-157,Kentucky,Marshall County,2011,2.01
KY-157,Kentucky,Marshall County,2012,-1.7
KY-157,Kentucky,Marshall County,2013,1.98
KY-157,Kentucky,Marshall County,2014,0.95
KY-157,Kentucky,Marshall County,2015,0.9
KY-157,Kentucky,Marshall County,2016,0.96
KY-157,Kentucky,Marshall County,2017,-1.4
KY-157,Kentucky,Marshall County,2018,0.36
KY-157,Kentucky,Marshall County,2019,2.35
KY-157,Kentucky,Marshall County,2020,2.57
KY-159,Kentucky,Martin County,2000,-0.36
KY-159,Kentucky,Martin County,2001,-0.77
KY-159,Kentucky,Martin County,2002,1.02
KY-159,Kentucky,Martin County,2003,3.14
KY-159,Kentucky,Martin County,2004,3.46
KY-159,Kentucky,Martin County,2005,0.14
KY-159,Kentucky,Martin County,2006,0.16
KY-159,Kentucky,Martin County,2007,-2.18
KY-159,Kentucky,Martin County,2008,-2.06
KY-159,Kentucky,Martin County,2009,1.6
KY-159,Kentucky,Martin County,2010,0.15
KY-159,Kentucky,Martin County,2011,2.09
KY-159,Kentucky,Martin County,2012,2.52
KY-159,Kentucky,Martin County,2013,2.46
KY-159,Kentucky,Martin County,2014,3.35
KY-159,Kentucky,Martin County,2015,3.9
KY-159,Kentucky,Martin County,2016,0.88
KY-159,Kentucky,Martin County,2017,1.23
KY-159,Kentucky,Martin County,2018,2.73
KY-159,Kentucky,Martin County,2019,3.87
KY-159,Kentucky,Martin County,2020,4.13
KY-161,Kentucky,Mason County,2000,0.17
KY-161,Kentucky,Mason County,2001,0.68
KY-161,Kentucky,Mason County,2002,1.23
KY-161,Kentucky,Mason County,2003,2.71
KY-161,Kentucky,Mason County,2004,2.77
KY-161,Kentucky,Mason County,2005,-1.13
KY-161,Kentucky,Mason County,2006,0.06
KY-161,Kentucky,Mason County,2007,-2.0
KY-161,Kentucky,Mason County,2008,-0.1
KY-161,Kentucky,Mason County,2009,0.85
KY-161,Kentucky,Mason County,2010,-0.66
KY-161,Kentucky,Mason County,2011,2.15
KY-161,Kentucky,Mason County,2012,-0.48
KY-161,Kentucky,Mason County,2013,1.12
KY-161,Kentucky,Mason County,2014,0.48
KY-161,Kentucky,Mason County,2015,1.6
KY-161,Kentucky,Mason County,2016,0.52
KY-161,Kentucky,Mason County,2017,1.01
KY-161,Kentucky,Mason County,2018,3.48
KY-161,Kentucky,Mason County,2019,5.08
KY-161,Kentucky,Mason County,2020,3.66
KY-163,Kentucky,Meade County,2000,0.42
KY-163,Kentucky,Meade County,2001,-0.27
KY-163,Kentucky,Meade County,2002,2.61
KY-163,Kentucky,Meade County,2003,3.05
KY-163,Kentucky,Meade County,2004,2.77
KY-163,Kentucky,Meade County,2005,-0.37
KY-163,Kentucky,Meade County,2006,2.25
KY-163,Kentucky,Meade County,2007,-0.05
KY-163,Kentucky,Meade County,2008,0.69
KY-163,Kentucky,Meade County,2009,0.3
KY-163,Kentucky,Meade County,2010,-1.78
KY-163,Kentucky,Meade County,2011,2.17
KY-163,Kentucky,Meade County,2012,0.16
KY-163,Kentucky,Meade County,2013,1.5
KY-163,Kentucky,Meade County,2014,1.1
KY-163,Kentucky,Meade County,2015,0.48
KY-163,Kentucky,Meade County,2016,-0.38
KY-163,Kentucky,Meade County,2017,0.32
KY-163,Kentucky,Meade County,2018,2.18
KY-163,Kentucky,Meade County,2019,3.91
KY-163,Kentucky,Meade County,2020,3.56
KY-165,Kentucky,Menifee County,2000,-0.72
KY-165,Kentucky,Menifee County,2001,-0.49
KY-165,Kentucky,Menifee County,2002,0.5
KY-165,Kentucky,Menifee County,2003,3.08
KY-165,Kentucky,Menifee County,2004,4.55
KY-165,Kentucky,Menifee County,2005,-0.95
KY-165,Kentucky,Menifee County,2006,-1.63
KY-165,Kentucky,Menifee County,2007,-1.35
KY-165,Kentucky,Menifee County,2008,-0.05
KY-165,Kentucky,Menifee County,2009,0.8
KY-165,Kentucky,Menifee County,2010,-0.37
KY-165,Kentucky,Menifee County,2011,1.8
KY-165,Kentucky,Menifee County,2012,-0.34
KY-165,Kentucky,Menifee County,2013,0.84
KY-165,Kentucky,Menifee County,2014,1.87
KY-165,Kentucky,Menifee County,2015,3.17
KY-165,Kentucky,Menifee County,2016,1.33
KY-165,Kentucky,Menifee County,2017,0.9
KY-165,Kentucky,Menifee County,2018,4.84
KY-165,Kentucky,Menifee County,2019,5.94
KY-165,Kentucky,Menifee County,2020,6.02
KY-167,Kentucky,Mercer County,2000,-4.11
KY-167,Kentucky,Mercer County,2001,-3.4
KY-167,Kentucky,Mercer County,2002,-1.02
KY-167,Kentucky,Mercer County,2003,1.32
KY-167,Kentucky,Mercer County,2004,2.08
KY-167,Kentucky,Mercer County,2005,-2.18
KY-167,Kentucky,Mercer County,2006,-2.11
KY-167,Kentucky,Mercer County,2007,-1.54
KY-167,Kentucky,Mercer County,2008,-0.34
KY-167,Kentucky,Mercer County,2009,0.18
KY-167,Kentucky,Mercer County,2010,-0.9
KY-167,Kentucky,Mercer County,2011,2.58
KY-167,Kentucky,Mercer County,2012,-0.43
KY-167,Kentucky,Mercer County,2013,3.14
KY-167,Kentucky,Mercer County,2014,2.75
KY-167,Kentucky,Mercer County,2015,2.54
KY-167,Kentucky,Mercer County,2016,1.3
KY-167,Kentucky,Mercer County,2017,0.22
KY-167,Kentucky,Mercer County,2018,3.35
KY-167,Kentucky,Mercer County,2019,3.84
KY-167,Kentucky,Mercer County,2020,2.55
KY-169,Kentucky,Metcalfe County,2000,-2.96
KY-169,Kentucky,Metcalfe County,2001,-1.53
KY-169,Kentucky,Metcalfe County,2002,0.5
KY-169,Kentucky,Metcalfe County,2003,1.94
KY-169,Kentucky,Metcalfe County,2004,2.53
KY-169,Kentucky,Metcalfe County,2005,-0.58
KY-169,Kentucky,Metcalfe County,2006,-0.01
KY-169,Kentucky,Metcalfe County,2007,-1.14
KY-169,Kentucky,Metcalfe County,2008,-0.53
KY-169,Kentucky,Metcalfe County,2009,0.49
KY-169,Kentucky,Metcalfe County,2010,-0.53
KY-169,Kentucky,Metcalfe County,2011,0.49
KY-169,Kentucky,Metcalfe County,2012,-1.8
KY-169,Kentucky,Metcalfe County,2013,1.7
KY-169,Kentucky,Metcalfe County,2014,1.74
KY-169,Kentucky,Metcalfe County,2015,1.52
KY-169,Kentucky,Metcalfe County,2016,0.62
KY-169,Kentucky,Metcalfe County,2017,0.42
KY-169,Kentucky,Metcalfe County,2018,1.98
KY-169,Kentucky,Metcalfe County,2019,3.08
KY-169,Kentucky,Metcalfe County,2020,3.49
KY-171,Kentucky,Monroe County,2000,-2.71
KY-171,Kentucky,Monroe County,2001,-2.81
KY-171,Kentucky,Monroe County,2002,0.18
KY-171,Kentucky,Monroe County,2003,1.33
KY-171,Kentucky,Monroe County,2004,2.21
KY-171,Kentucky,Monroe County,2005,-0.79
KY-171,Kentucky,Monroe County,2006,-1.13
KY-171,Kentucky,Monroe County,2007,-2.3
KY-171,Kentucky,Monroe County,2008,-1.01
KY-171,Kentucky,Monroe County,2009,0.24
KY-171,Kentucky,Monroe County,2010,-0.47
KY-171,Kentucky,Monroe County,2011,0.22
KY-171,Kentucky,Monroe County,2012,-1.76
KY-171,Kentucky,Monroe County,2013,1.36
KY-171,Kentucky,Monroe County,2014,0.58
KY-171,Kentucky,Monroe County,2015,-0.02
KY-171,Kentucky,Monroe County,2016,-0.25
KY-171,Kentucky,Monroe County,2017,0.6
KY-171,Kentucky,Monroe County,2018,2.91
KY-171,Kentucky,Monroe County,2019,3.84
KY-171,Kentucky,Monroe County,2020,4.0
KY-173,Kentucky,Montgomery County,2000,-3.57
KY-173,Kentucky,Montgomery County,2001,-0.94
KY-173,Kentucky,Montgomery County,2002,0.7
KY-173,Kentucky,Montgomery County,2003,3.0
KY-173,Kentucky,Montgomery County,2004,4.31
KY-173,Kentucky,Montgomery County,2005,-1.41
KY-173,Kentucky,Montgomery County,2006,-1.85
KY-173,Kentucky,Montgomery County,2007,-1.21
KY-173,Kentucky,Montgomery County,2008,-0.39
KY-173,Kentucky,Montgomery County,2009,0.39
KY-173,Kentucky,Montgomery County,2010,-0.45
KY-173,Kentucky,Montgomery County,2011,1.78
KY-173,Kentucky,Montgomery County,2012,-0.39
KY-173,Kentucky,Montgomery County,2013,1.07
KY-173,Kentucky,Montgomery County,2014,1.29
KY-173,Kentucky,Montgomery County,2015,2.52
KY-173,Kentucky,Montgomery County,2016,-0.4
KY-173,Kentucky,Montgomery County,2017,0.46
KY-173,Kentucky,Montgomery County,2018,4.48
KY-173,Kentucky,Montgomery County,2019,5.54
KY-173,Kentucky,Montgomery County,2020,5.2
KY-175,Kentucky,Morgan County,2000,-0.14
KY-175,Kentucky,Morgan County,2001,-0.65
KY-175,Kentucky,Morgan County,2002,1.06
KY-175,Kentucky,Morgan County,2003,2.92
KY-175,Kentucky,Morgan County,2004,3.58
KY-175,Kentucky,Morgan County,2005,-0.82
KY-175,Kentucky,Morgan County,2006,-0.81
KY-175,Kentucky,Morgan County,2007,-1.47
KY-175,Kentucky,Morgan County,2008,-0.37
KY-175,Kentucky,Morgan County,2009,1.54
KY-175,Kentucky,Morgan County,2010,-0.37
KY-175,Kentucky,Morgan County,2011,1.82
KY-175,Kentucky,Morgan County,2012,0.42
KY-175,Kentucky,Morgan County,2013,2.0
KY-175,Kentucky,Morgan County,2014,2.64
KY-175,Kentucky,Morgan County,2015,3.17
KY-175,Kentucky,Morgan County,2016,1.01
KY-175,Kentucky,Morgan County,2017,0.65
KY-175,Kentucky,Morgan County,2018,3.56
KY-175,Kentucky,Morgan County,2019,4.66
KY-175,Kentucky,Morgan County,2020,4.87
KY-177,Kentucky,Muhlenberg County,2000,-0.46
KY-177,Kentucky,Muhlenberg County,2001,0.37
KY-177,Kentucky,Muhlenberg County,2002,2.72
KY-177,Kentucky,Muhlenberg County,2003,2.86
KY-177,Kentucky,Muhlenberg County,2004,1.71
KY-177,Kentucky,Muhlenberg County,2005,-0.89
KY-177,Kentucky,Muhlenberg County,2006,-1.0
KY-177,Kentucky,Muhlenberg County,2007,-1.19
KY-177,Kentucky,Muhlenberg County,2008,0.01
KY-177,Kentucky,Muhlenberg County,2009,0.68
KY-177,Kentucky,Muhlenberg County,2010,-1.49
KY-177,Kentucky,Muhlenberg County,2011,1.71
KY-177,Kentucky,Muhlenberg County,2012,-1.01
KY-177,Kentucky,Muhlenberg County,2013,1.76
KY-177,Kentucky,Muhlenberg County,2014,-0.32
KY-177,Kentucky,Muhlenberg County,2015,1.9
KY-177,Kentucky,Muhlenberg County,2016,1.67
KY-177,Kentucky,Muhlenberg County,2017,0.67
KY-177,Kentucky,Muhlenberg County,2018,2.2
KY-177,Kentucky,Muhlenberg County,2019,3.43
KY-177,Kentucky,Muhlenberg County,2020,3.1
KY-179,Kentucky,Nelson County,2000,-2.99
KY-179,Kentucky,Nelson County,2001,-1.72
KY-179,Kentucky,Nelson County,2002,0.84
KY-179,Kentucky,Nelson County,2003,2.67
KY-179,Kentucky,Nelson County,2004,3.0
KY-179,Kentucky,Nelson County,2005,-1.33
KY-179,Kentucky,Nelson County,2006,-0.01
KY-179,Kentucky,Nelson County,2007,-0.65
KY-179,Kentucky,Nelson County,2008,0.07
KY-179,Kentucky,Nelson County,2009,0.34
KY-179,Kentucky,Nelson County,2010,-1.43
KY-179,Kentucky,Nelson County,2011,2.63
KY-179,Kentucky,Nelson County,2012,-0.37
KY-179,Kentucky,Nelson County,2013,1.22
KY-179,Kentucky,Nelson County,2014,-0.08
KY-179,Kentucky,Nelson County,2015,1.53
KY-179,Kentucky,Nelson County,2016,0.98
KY-179,Kentucky,Nelson County,2017,0.98
KY-179,Kentucky,Nelson County,2018,3.8
KY-179,Kentucky,Nelson County,2019,4.67
KY-179,Kentucky,Nelson County,2020,3.79
KY-181,Kentucky,Nicholas County,2000,-0.33
KY-181,Kentucky,Nicholas County,2001,0.98
KY-181,Kentucky,Nicholas County,2002,1.64
KY-181,Kentucky,Nicholas County,2003,3.13
KY-181,Kentucky,Nicholas County,2004,3.91
KY-181,Kentucky,Nicholas County,2005,-0.91
KY-181,Kentucky,Nicholas County,2006,-0.17
KY-181,Kentucky,Nicholas County,2007,-1.34
KY-181,Kentucky,Nicholas County,2008,-0.37
KY-181,Kentucky,Nicholas County,2009,1.6
KY-181,Kentucky,Nicholas County,2010,0.7
KY-181,Kentucky,Nicholas County,2011,2.59
KY-181,Kentucky,Nicholas County,2012,-0.38
KY-181,Kentucky,Nicholas County,2013,1.49
KY-181,Kentucky,Nicholas County,2014,1.94
KY-181,Kentucky,Nicholas County,2015,3.13
KY-181,Kentucky,Nicholas County,2016,-0.62
KY-181,Kentucky,Nicholas County,2017,0.6
KY-181,Kentucky,Nicholas County,2018,4.27
KY-181,Kentucky,Nicholas County,2019,5.86
KY-181,Kentucky,Nicholas County,2020,4.74
KY-183,Kentucky,Ohio County,2000,-0.45
KY-183,Kentucky,Ohio County,2001,0.72
KY-183,Kentucky,Ohio County,2002,2.96
KY-183,Kentucky,Ohio County,2003,3.28
KY-183,Kentucky,Ohio County,2004,2.61
KY-183,Kentucky,Ohio County,2005,-0.85
KY-183,Kentucky,Ohio County,2006,0.08
KY-183,Kentucky,Ohio County,2007,-0.97
KY-183,Kentucky,Ohio County,2008,0.47
KY-183,Kentucky,Ohio County,2009,0.68
KY-183,Kentucky,Ohio County,2010,-1.64
KY-183,Kentucky,Ohio County,2011,2.07
KY-183,Kentucky,Ohio County,2012,-1.26
KY-183,Kentucky,Ohio County,2013,1.35
KY-183,Kentucky,Ohio County,2014,-0.11
KY-183,Kentucky,Ohio County,2015,1.9
KY-183,Kentucky,Ohio County,2016,1.75
KY-183,Kentucky,Ohio County,2017,0.59
KY-183,Kentucky,Ohio County,2018,1.94
KY-183,Kentucky,Ohio County,2019,3.37
KY-183,Kentucky,Ohio County,2020,4.06
KY-185,Kentucky,Oldham County,2000,0.44
KY-185,Kentucky,Oldham County,2001,0.35
KY-185,Kentucky,Oldham County,2002,2.6
KY-185,Kentucky,Oldham County,2003,3.51
KY-185,Kentucky,Oldham County,2004,3.79
KY-185,Kentucky,Oldham County,2005,-0.27
KY-185,Kentucky,Oldham County,2006,2.26
KY-185,Kentucky,Oldham County,2007,0.27
KY-185,Kentucky,Oldham County,2008,1.68
KY-185,Kentucky,Oldham County,2009,1.13
KY-185,Kentucky,Oldham County,2010,-0.66
KY-185,Kentucky,Oldham County,2011,2.97
KY-185,Kentucky,Oldham County,2012,0.01
KY-185,Kentucky,Oldham County,2013,1.53
KY-185,Kentucky,Oldham County,2014,2.75
KY-185,Kentucky,Oldham County,2015,3.27
KY-185,Kentucky,Oldham County,2016,2.91
KY-185,Kentucky,Oldham County,2017,1.57
KY-185,Kentucky,Oldham County,2018,4.4
KY-185,Kentucky,Oldham County,2019,5.45
KY-185,Kentucky,Oldham County,2020,3.58
KY-187,Kentucky,Owen County,2000,0.68
KY-187,Kentucky,Owen County,2001,0.4
KY-187,Kentucky,Owen County,2002,1.1
KY-187,Kentucky,Owen County,2003,1.96
KY-187,Kentucky,Owen County,2004,2.89
KY-187,Kentucky,Owen County,2005,-1.03
KY-187,Kentucky,Owen County,2006,0.6
KY-187,Kentucky,Owen County,2007,-0.38
KY-187,Kentucky,Owen County,2008,0.54
KY-187,Kentucky,Owen County,2009,0.57
KY-187,Kentucky,Owen County,2010,-0.78
KY-187,Kentucky,Owen County,2011,3.29
KY-187,Kentucky,Owen County,2012,-0.66
KY-187,Kentucky,Owen County,2013,1.17
KY-187,Kentucky,Owen County,2014,1.94
KY-187,Kentucky,Owen County,2015,2.69
KY-187,Kentucky,Owen County,2016,2.94
KY-187,Kentucky,Owen County,2017,1.89
KY-187,Kentucky,Owen County,2018,4.62
KY-187,Kentucky,Owen County,2019,5.54
KY-187,Kentucky,Owen County,2020,3.26
KY-189,Kentucky,Owsley County,2000,-0.53
KY-189,Kentucky,Owsley County,2001,-1.5
KY-189,Kentucky,Owsley County,2002,0.33
KY-189,Kentucky,Owsley County,2003,2.62
KY-189,Kentucky,Owsley County,2004,4.01
KY-189,Kentucky,Owsley County,2005,0.36
KY-189,Kentucky,Owsley County,2006,0.02
KY-189,Kentucky,Owsley County,2007,-2.59
KY-189,Kentucky,Owsley County,2008,-2.22
KY-189,Kentucky,Owsley County,2009,2.2
KY-189,Kentucky,Owsley County,2010,1.47
KY-189,Kentucky,Owsley County,2011,2.46
KY-189,Kentucky,Owsley County,2012,0.01
KY-189,Kentucky,Owsley County,2013,1.99
KY-189,Kentucky,Owsley County,2014,2.9
KY-189,Kentucky,Owsley County,2015,3.05
KY-189,Kentucky,Owsley County,2016,0.69
KY-189,Kentucky,Owsley County,2017,0.52
KY-189,Kentucky,Owsley County,2018,2.62
KY-189,Kentucky,Owsley County,2019,4.12
KY-189,Kentucky,Owsley County,2020,4.92
KY-191,Kentucky,Pendleton County,2000,0.12
KY-191,Kentucky,Pendleton County,2001,0.31
KY-191,Kentucky,Pendleton County,2002,0.68
KY-191,Kentucky,Pendleton County,2003,1.73
KY-191,Kentucky,Pendleton County,2004,2.43
KY-191,Kentucky,Pendleton County,2005,-1.15
KY-191,Kentucky,Pendleton County,2006,-1.24
KY-191,Kentucky,Pendleton County,2007,-1.01
KY-191,Kentucky,Pendleton County,2008,0.15
KY-191,Kentucky,Pendleton County,2009,-0.15
KY-191,Kentucky,Pendleton County,2010,-1.08
KY-191,Kentucky,Pendleton County,2011,1.96
KY-191,Kentucky,Pendleton County,2012,-0.89
KY-191,Kentucky,Pendleton County,2013,0.89
KY-191,Kentucky,Pendleton County,2014,1.75
KY-191,Kentucky,Pendleton County,2015,2.32
KY-191,Kentucky,Pendleton County,2016,1.46
KY-191,Kentucky,Pendleton County,2017,0.96
KY-191,Kentucky,Pendleton County,2018,2.98
KY-191,Kentucky,Pendleton County,2019,4.5
KY-191,Kentucky,Pendleton County,2020,2.73
KY-193,Kentucky,Perry County,2000,-2.65
KY-193,Kentucky,Perry County,2001,-0.79
KY-193,Kentucky,Perry County,2002,0.22
KY-193,Kentucky,Perry County,2003,2.72
KY-193,Kentucky,Perry County,2004,3.76
KY-193,Kentucky,Perry County,2005,-1.11
KY-193,Kentucky,Perry County,2006,-0.01
KY-193,Kentucky,Perry County,2007,-2.86
KY-193,Kentucky,Perry County,2008,-3.04
KY-193,Kentucky,Perry County,2009,1.39
KY-193,Kentucky,Perry County,2010,-0.29
KY-193,Kentucky,Perry County,2011,2.11
KY-193,Kentucky,Perry County,2012,0.67
KY-193,Kentucky,Perry County,2013,2.62
