FIPS_CODE,FIRE_YEAR,FIRE_FREQUENCY,TOTAL_FIRE_SIZE,STATE
16079,2018,51,7688.7,ID
16079,2019,27,360.08,ID
16079,2020,46,11.55,ID
16081,2000,3,0.4,ID
16081,2001,5,4.8,ID
16081,2003,8,6.2,ID
16081,2004,3,1.2000000000000002,ID
16081,2005,2,0.2,ID
16081,2007,5,42.300000000000004,ID
16081,2008,1,0.1,ID
16081,2009,3,0.30000000000000004,ID
16081,2010,2,0.2,ID
16081,2012,1,0.1,ID
16081,2013,2,0.2,ID
16081,2014,4,0.4,ID
16081,2015,2,0.6,ID
16081,2016,1,0.1,ID
16081,2017,1,0.1,ID
16081,2018,2,2.1,ID
16081,2020,2,5.8999999999999995,ID
16083,2000,15,3856.6,ID
16083,2001,16,3698.1,ID
16083,2002,15,560.7,ID
16083,2003,19,97.8,ID
16083,2004,7,76.7,ID
16083,2005,13,8943.6,ID
16083,2006,38,1942.1,ID
16083,2007,20,3353.7,ID
16083,2008,16,9517.699999999999,ID
16083,2009,1,0.09,ID
16083,2010,16,18950.2,ID
16083,2011,12,2668.0,ID
16083,2012,35,9999.5,ID
16083,2013,16,6943.2,ID
16083,2014,11,730.9,ID
16083,2015,6,68.1,ID
16083,2016,10,113.7,ID
16083,2017,11,872.1,ID
16083,2018,32,4294.9,ID
16083,2019,6,129.26,ID
16083,2020,21,957.82,ID
16085,2000,26,8.4,ID
16085,2001,46,9.45,ID
16085,2002,46,10.75,ID
16085,2003,35,39.2,ID
16085,2004,22,899.4300000000001,ID
16085,2005,106,8851.6,ID
16085,2006,218,134891.31,ID
16085,2007,118,574832.05,ID
16085,2008,91,11410.85,ID
16085,2009,91,408.58,ID
16085,2010,60,5663.38,ID
16085,2011,27,4.4,ID
16085,2012,44,182.57,ID
16085,2013,134,14614.93,ID
16085,2014,102,235.37,ID
16085,2015,71,11916.66,ID
16085,2016,43,5546.469999999999,ID
16085,2017,56,33529.58,ID
16085,2018,33,30332.35,ID
16085,2019,66,24.27,ID
16085,2020,46,19864.82,ID
16087,2000,4,22.6,ID
16087,2001,6,2057.2,ID
16087,2002,5,135.0,ID
16087,2003,4,402.2,ID
16087,2005,12,29989.9,ID
16087,2006,18,67500.2,ID
16087,2007,15,35017.6,ID
16087,2008,10,37.78,ID
16087,2009,11,499.18,ID
16087,2010,4,23.400000000000002,ID
16087,2011,2,367.0,ID
16087,2012,13,5839.78,ID
16087,2013,17,29716.25,ID
16087,2014,15,348.52,ID
16087,2015,14,4858.62,ID
16087,2016,2,1383.1,ID
16087,2017,9,365.75,ID
16087,2018,10,24186.109999999997,ID
16087,2019,2,0.35,ID
16087,2020,10,96906.75,ID
17001,2009,17,167.5,IL
17001,2010,4,3.4,IL
17001,2011,4,4.0,IL
17001,2013,4,22.0,IL
17001,2014,9,218.1,IL
17001,2015,24,112.6,IL
17001,2016,3,45.0,IL
17003,2005,1,47.0,IL
17003,2006,2,2.6,IL
17003,2007,5,6.1000000000000005,IL
17003,2009,3,5.55,IL
17003,2010,11,31.44,IL
17003,2011,6,83.5,IL
17003,2012,2,28.0,IL
17003,2013,2,6.3999999999999995,IL
17003,2014,16,157.0,IL
17003,2015,1,0.04,IL
17003,2017,1,0.5,IL
17003,2018,2,90.46,IL
17003,2020,2,1.625,IL
17005,2009,11,167.4,IL
17005,2010,3,23.0,IL
17005,2011,1,0.1,IL
17005,2013,6,8.0,IL
17011,2008,3,2.1,IL
17011,2015,7,26.0,IL
17011,2017,2,3.0,IL
17011,2018,3,1.5,IL
17013,2014,1,39.0,IL
17013,2016,2,0.11,IL
17013,2017,7,28.5,IL
17013,2018,4,14.0,IL
17013,2019,1,6.0,IL
17015,2009,9,17.0,IL
17015,2013,1,2.0,IL
17015,2014,2,277.0,IL
17015,2018,2,2.0,IL
17015,2019,1,2.0,IL
17017,2008,1,3.0,IL
17021,2008,1,2.0,IL
17021,2009,9,164.0,IL
17021,2012,1,2.0,IL
17021,2013,6,6.0,IL
17021,2015,1,4.0,IL
17021,2018,1,0.5,IL
17025,2009,12,24.1,IL
17025,2010,24,44.9,IL
17025,2013,3,12.0,IL
17027,2008,1,6.0,IL
17027,2009,1,0.25,IL
17027,2010,10,29.5,IL
17027,2013,2,83.0,IL
17027,2014,2,40.0,IL
17027,2017,1,25.0,IL
17029,2015,1,0.5,IL
17029,2019,1,0.5,IL
17035,2010,9,3.9000000000000004,IL
17035,2011,3,1.11,IL
17037,2018,1,10.0,IL
17039,2014,5,14.0,IL
17039,2015,8,80.0,IL
17041,2019,3,1.5,IL
17041,2020,2,1.25,IL
17047,2015,2,1.1,IL
17047,2016,1,1.0,IL
17047,2017,4,4.0,IL
17047,2018,2,6.0,IL
17047,2019,2,2.0,IL
17049,2020,3,24.25,IL
17055,2008,2,1.75,IL
17055,2009,10,30.85,IL
17055,2011,5,100.1,IL
17055,2012,4,28.5,IL
17057,2018,1,0.75,IL
17057,2019,4,33.5,IL
17057,2020,4,22.9,IL
17059,2006,1,5.0,IL
17059,2007,4,13.0,IL
17059,2010,3,6.4,IL
17059,2014,2,8.6,IL
17059,2019,2,9.0,IL
17059,2020,11,425.716,IL
17063,2003,1,600.0,IL
17063,2009,19,358.6,IL
17063,2018,1,0.75,IL
17063,2019,5,7.0,IL
17065,2008,1,15.0,IL
17069,2005,2,62.25,IL
17069,2006,2,4.1,IL
17069,2007,1,4.5,IL
17069,2009,2,115.01,IL
17069,2010,9,93.95,IL
17069,2012,3,12.7,IL
17069,2014,8,71.85,IL
17069,2015,2,0.43000000000000005,IL
17069,2016,6,33.67,IL
17069,2017,4,18.6,IL
17069,2019,3,5.6,IL
17069,2020,2,3.5,IL
17073,2008,3,2.3,IL
17075,2011,2,4.1,IL
17075,2013,2,0.75,IL
17075,2014,1,0.1,IL
17077,2005,5,19.400000000000002,IL
17077,2006,4,6.5,IL
17077,2007,4,36.1,IL
17077,2008,3,2.35,IL
17077,2009,2,3.0,IL
17077,2010,13,447.83,IL
17077,2012,3,4.65,IL
17077,2013,2,19.0,IL
17077,2014,6,12.2,IL
17077,2015,1,0.1,IL
17077,2016,2,2.05,IL
17077,2017,5,7.300000000000001,IL
17077,2018,4,1.15,IL
17077,2019,2,20.1,IL
17077,2020,2,0.6,IL
17081,2012,1,0.25,IL
17081,2020,4,30.6,IL
17083,2010,4,12.0,IL
17083,2011,4,1510.8,IL
17085,2008,7,14.219999999999999,IL
17085,2009,5,5.5,IL
17085,2010,16,34.9,IL
17085,2011,1,4.0,IL
17087,2006,2,7.699999999999999,IL
17087,2007,3,3.6,IL
17087,2008,8,253.0,IL
17087,2009,9,116.75,IL
17087,2010,6,23.9,IL
17087,2011,1,0.5,IL
17087,2012,3,16.0,IL
17087,2013,9,58.72,IL
17087,2014,5,72.0,IL
17087,2015,3,4.1,IL
17087,2016,2,1.3800000000000001,IL
17087,2017,5,4.2,IL
17087,2018,4,3.5,IL
17087,2019,3,14.7,IL
17089,2013,6,13.25,IL
17089,2014,14,80.0,IL
17089,2020,1,1.0,IL
17091,2008,5,3.7,IL
17091,2009,5,3.7,IL
17091,2010,10,8.3,IL
17091,2011,7,2.1,IL
17091,2012,15,30.0,IL
17091,2017,1,2.0,IL
17091,2018,25,42.25,IL
17091,2019,10,18.85,IL
17091,2020,12,45.4,IL
17095,2013,3,45.3,IL
17097,2003,1,450.0,IL
17097,2008,4,0.5,IL
17097,2011,5,38.0,IL
17097,2012,17,93.85,IL
17097,2013,4,27.0,IL
17097,2014,7,6.5,IL
17097,2015,1,750.0,IL
17097,2016,5,42.5,IL
17097,2017,8,10.0,IL
17097,2018,17,52.75,IL
17097,2019,4,21.5,IL
17097,2020,8,147.25,IL
17099,2008,4,6.5,IL
17099,2010,16,57.4,IL
17099,2011,2,2.1,IL
17099,2012,1,210.0,IL
17099,2013,10,12.6,IL
17099,2014,8,50.45,IL
17099,2015,4,52.25,IL
17099,2016,1,0.5,IL
17099,2017,10,74.83,IL
17099,2018,20,32.5,IL
17099,2019,8,16.5,IL
17101,2008,3,4.5,IL
17101,2009,3,6.25,IL
17101,2010,5,5.0,IL
17101,2011,1,20.0,IL
17103,2008,9,65.0,IL
17103,2010,5,2.3,IL
17103,2013,6,77.0,IL
17103,2014,3,103.0,IL
17103,2016,3,1.5,IL
17103,2017,2,1.0,IL
17103,2018,1,0.75,IL
17105,2010,8,246.0,IL
17105,2018,2,45.0,IL
17107,2008,8,5.94,IL
17107,2009,10,23.0,IL
17107,2018,14,88.5,IL
17107,2019,1,0.5,IL
17107,2020,5,9.4,IL
17109,2008,6,44.300000000000004,IL
17111,2008,1,0.1,IL
17111,2010,1,0.25,IL
17111,2012,3,129.5,IL
17111,2013,7,30.25,IL
17111,2014,8,54.0,IL
17111,2015,6,22.0,IL
17111,2017,1,3.0,IL
17111,2018,5,8.75,IL
17113,2008,6,3.1,IL
17113,2010,6,75.5,IL
17113,2011,2,3.0,IL
17113,2012,3,5.1,IL
17113,2013,7,8.1,IL
17113,2014,17,182.255,IL
17113,2020,2,5.1,IL
17117,2008,9,80.35,IL
17117,2009,47,138.55,IL
17117,2010,5,13.0,IL
17117,2011,3,7.0,IL
17119,2008,3,3.0,IL
17119,2010,2,2.0,IL
17119,2011,1,0.5,IL
17119,2012,4,2.4,IL
17119,2014,2,1.0,IL
17119,2016,2,10.5,IL
17121,2016,3,0.30000000000000004,IL
17123,2013,1,0.6,IL
17123,2014,8,171.75,IL
17123,2016,4,6.35,IL
17123,2017,1,0.5,IL
17123,2018,2,45.75,IL
17123,2020,3,4.35,IL
17125,2008,2,3.0,IL
17125,2009,8,18.1,IL
17125,2012,1,375.0,IL
17125,2013,1,3.0,IL
17125,2015,1,0.1,IL
17125,2017,8,4.5,IL
17125,2018,4,3.5,IL
17125,2019,3,10.2,IL
17127,2005,1,0.1,IL
17127,2008,7,5.0,IL
17127,2009,1,1.0,IL
17127,2010,30,152.5,IL
17127,2011,16,21.5,IL
17127,2012,39,55.9,IL
17127,2013,8,10.5,IL
17129,2013,3,1.1,IL
17129,2014,7,3.0,IL
17129,2015,4,16.5,IL
17129,2016,1,3.0,IL
17129,2017,8,5.0,IL
17131,2013,1,0.1,IL
17131,2014,1,0.1,IL
17131,2016,1,0.1,IL
17133,2008,13,210.0,IL
17133,2009,21,119.0,IL
17133,2010,8,28.7,IL
17133,2012,1,10.0,IL
17133,2013,1,0.1,IL
17133,2014,6,42.75,IL
17133,2015,4,20.0,IL
17133,2016,3,27.0,IL
17133,2017,8,94.5,IL
17133,2018,4,32.0,IL
17133,2019,1,6.0,IL
17133,2020,19,210.7,IL
17135,2014,9,191.0,IL
17137,2008,7,4.5,IL
17137,2009,7,14.399999999999999,IL
17137,2010,7,45.4,IL
17137,2011,13,214.1,IL
17137,2012,4,22.0,IL
17137,2015,3,2.5,IL
17137,2019,2,35.0,IL
17141,2008,2,1.5,IL
17141,2009,3,39.0,IL
17141,2010,8,189.1,IL
17141,2011,5,8.2,IL
17141,2012,1,3.0,IL
17141,2014,1,0.75,IL
17141,2019,4,25.0,IL
17141,2020,7,13.1,IL
17143,2009,13,30.3,IL
17143,2018,14,287.85,IL
17143,2019,1,0.1,IL
17145,2008,1,15.0,IL
17145,2009,1,1.0,IL
17145,2010,2,16.0,IL
17145,2011,3,17.0,IL
17145,2012,3,10.0,IL
17145,2014,1,2.0,IL
17145,2016,1,15.0,IL
17145,2017,1,4.0,IL
17145,2018,1,3.0,IL
17145,2019,1,3.0,IL
17147,2008,6,11.0,IL
17147,2009,1,5.0,IL
17149,2008,8,9.5,IL
17149,2009,15,72.9,IL
17149,2010,4,2.2,IL
17149,2011,2,4.0,IL
17149,2013,5,18.5,IL
17149,2014,17,363.1,IL
17149,2015,3,217.0,IL
17149,2018,7,15.0,IL
17149,2019,1,0.5,IL
17151,2005,3,63.5,IL
17151,2006,6,189.4,IL
17151,2007,6,9.47,IL
17151,2008,5,7.1,IL
17151,2009,40,213.01,IL
17151,2010,16,128.31,IL
17151,2012,6,33.05,IL
17151,2013,2,0.4,IL
17151,2014,6,116.65,IL
17151,2015,3,33.2,IL
17151,2016,2,13.2,IL
17151,2017,14,113.85,IL
17151,2018,3,1.0,IL
17151,2019,2,0.2,IL
17151,2020,4,14.45,IL
17155,2008,7,3.5000000000000004,IL
17155,2010,9,90.7,IL
17155,2013,2,5.25,IL
17155,2014,2,0.5,IL
17157,2013,5,9.0,IL
17157,2014,11,15.0,IL
17157,2017,10,21.5,IL
17159,2010,9,11.15,IL
17161,2008,11,3.08,IL
17161,2009,12,0.71,IL
17161,2010,11,0.75,IL
17161,2011,5,0.35000000000000003,IL
17161,2015,1,195.0,IL
17161,2017,14,15.0,IL
17161,2018,12,29.25,IL
17161,2019,1,0.5,IL
17161,2020,4,79.8,IL
17163,2008,18,33.35,IL
17163,2009,16,6.0,IL
17163,2010,5,2.72,IL
17163,2011,5,1.2200000000000002,IL
17163,2012,1,0.5,IL
17163,2014,6,5.01,IL
17165,2005,1,115.0,IL
17165,2007,1,100.3,IL
17165,2009,16,1080.3600000000001,IL
17165,2010,2,8.3,IL
17165,2012,4,0.55,IL
17165,2013,1,0.1,IL
17165,2014,1,2.2,IL
17165,2015,1,5.06,IL
17165,2016,1,0.1,IL
17165,2017,1,9.0,IL
17165,2019,2,4.34,IL
17165,2020,2,6.13,IL
17167,2008,3,10.35,IL
17167,2010,25,147.39999999999998,IL
17167,2011,4,20.0,IL
17167,2012,2,201.0,IL
17167,2013,6,11.2,IL
17167,2014,17,81.1,IL
17173,2013,17,225.25,IL
17177,2010,15,5.3999999999999995,IL
17177,2013,2,5.0,IL
17177,2014,5,8.0,IL
17177,2016,1,0.75,IL
17177,2017,5,2.5,IL
17179,2009,1,0.1,IL
17179,2011,2,14.0,IL
17179,2012,8,22.7,IL
17179,2013,3,2.1,IL
17179,2014,1,0.75,IL
17179,2017,7,18.25,IL
17179,2018,5,9.75,IL
17181,2005,4,50.1,IL
17181,2006,1,0.1,IL
17181,2007,6,34.63,IL
17181,2008,8,8.8,IL
17181,2009,7,53.21,IL
17181,2010,6,17.95,IL
17181,2012,3,0.7,IL
17181,2013,3,0.30000000000000004,IL
17181,2014,2,0.6,IL
17181,2015,3,12.77,IL
17181,2017,4,47.800000000000004,IL
17181,2018,2,0.86,IL
17181,2019,2,24.09,IL
17181,2020,10,43.5,IL
17183,2010,9,145.5,IL
17183,2011,8,64.25,IL
17183,2013,1,0.75,IL
17183,2014,3,4.25,IL
17185,2013,1,0.1,IL
17187,2013,9,93.0,IL
17187,2014,5,5.0,IL
17195,2018,2,1.5,IL
17195,2019,3,2.0,IL
17197,2002,1,5.9,IL
17197,2003,1,232.0,IL
17197,2005,6,53.3,IL
17197,2006,4,17.35,IL
17197,2007,2,0.2,IL
17197,2008,4,11.9,IL
17197,2009,1,21.8,IL
17197,2010,1,0.1,IL
17197,2012,14,4.6,IL
17197,2015,2,2.0,IL
17197,2016,1,67.0,IL
17197,2017,8,16.98,IL
17197,2018,5,37.86,IL
17197,2019,1,0.38,IL
17197,2020,9,5.1,IL
17199,2010,92,358.5,IL
17199,2013,11,14.0,IL
17199,2014,2,21.5,IL
17199,2016,8,4.7,IL
17199,2017,2,0.2,IL
17199,2019,3,97.3,IL
17199,2020,4,16.9,IL
17201,2015,7,7.55,IL
17201,2017,1,0.5,IL
17201,2018,5,4.25,IL
17201,2019,2,2.75,IL
17201,2020,4,21.6,IL
17203,2010,9,17.8,IL
17203,2011,2,25.1,IL
17203,2012,8,45.800000000000004,IL
17203,2013,2,4.5,IL
17203,2016,2,35.5,IL
17203,2017,1,3.0,IL
17203,2019,4,1.85,IL
17203,2020,1,0.25,IL
18005,2007,3,1870.0,IN
18005,2016,1,6.5,IN
18013,2005,1,2.5,IN
18013,2007,1,1.0,IN
18013,2008,1,0.1,IN
18013,2009,1,5.0,IN
18013,2010,2,2.1,IN
18013,2012,1,1.0,IN
18013,2016,1,13.0,IN
18013,2017,1,17.0,IN
18013,2018,2,3.75,IN
18025,2005,2,0.5,IN
18025,2006,2,3.95,IN
18025,2007,6,27.41,IN
18025,2009,7,36.0,IN
18025,2010,14,9.15,IN
18025,2012,4,35.45,IN
18025,2014,2,1.6,IN
18025,2015,2,13.1,IN
18025,2016,1,3.0,IN
18025,2017,1,4.8,IN
18025,2018,1,2.7,IN
18025,2019,1,0.25,IN
18025,2020,1,9.0,IN
18037,2012,1,0.25,IN
18051,2013,1,716.0,IN
18051,2016,1,3.0,IN
18071,2005,1,50.0,IN
18071,2007,2,2.0,IN
18071,2008,1,4.0,IN
18071,2009,9,45.7,IN
18071,2010,7,40.7,IN
18071,2012,3,2.45,IN
18071,2014,4,11.5,IN
18071,2016,3,26.9,IN
18071,2017,1,0.1,IN
18071,2019,1,0.1,IN
18071,2020,2,0.2,IN
18077,2018,1,1.0,IN
18077,2020,1,182.0,IN
18079,2016,3,3.0,IN
18089,2020,10,67.25,IN
18093,2007,1,10.0,IN
18093,2009,2,4.0,IN
18093,2010,4,7.1,IN
18093,2012,5,13.1,IN
18093,2013,1,0.1,IN
18093,2014,6,14.28,IN
18093,2015,1,0.5,IN
18093,2016,1,2.6,IN
18093,2018,3,10.5,IN
18093,2019,3,8.9,IN
18093,2020,5,6.7,IN
18101,2014,3,41.5,IN
18101,2019,1,0.5,IN
18101,2020,2,3.75,IN
18105,2005,2,30.1,IN
18105,2007,2,1.1,IN
18105,2008,2,0.2,IN
18105,2009,5,4.6,IN
18105,2010,10,31.55,IN
18105,2012,4,16.35,IN
18105,2013,4,6.1,IN
18105,2014,4,1.74,IN
18105,2015,1,0.5,IN
18105,2016,6,15.55,IN
18105,2017,2,7.63,IN
18105,2018,2,5.6,IN
18117,2005,12,58.0,IN
18117,2006,4,21.4,IN
18117,2007,3,4.0,IN
18117,2008,1,0.1,IN
18117,2009,2,4.5,IN
18117,2010,6,2.5,IN
18117,2012,7,18.85,IN
18117,2013,1,0.1,IN
18117,2014,2,14.0,IN
18117,2015,1,20.0,IN
18117,2016,4,12.25,IN
18117,2017,2,80.1,IN
18117,2018,2,95.0,IN
18123,2005,3,1.9000000000000001,IN
18123,2006,3,105.5,IN
18123,2007,2,19.2,IN
18123,2009,2,5.1,IN
18123,2010,7,12.0,IN
18123,2012,5,5.55,IN
18123,2014,6,21.6,IN
18123,2016,1,1.0,IN
18123,2018,1,1.0,IN
18125,2006,2,721.0,IN
18125,2012,1,418.0,IN
18125,2016,1,1.0,IN
18127,2020,8,17.099999999999998,IN
18137,2012,8,103.0,IN
18137,2014,1,15.0,IN
18137,2015,1,220.0,IN
18137,2016,3,120.0,IN
18137,2017,2,80.0,IN
18137,2018,2,108.0,IN
18137,2019,2,28.0,IN
18137,2020,3,76.0,IN
19001,2006,14,119.0,IA
19001,2008,3,1.5,IA
19001,2009,10,39.0,IA
19001,2010,6,72.0,IA
19001,2011,7,430.5,IA
19001,2013,2,3.5,IA
19001,2014,2,41.0,IA
19001,2015,1,2.0,IA
19001,2016,1,1.0,IA
19001,2017,5,33.0,IA
19001,2018,4,12.0,IA
19001,2020,7,153.5,IA
19003,2006,1,7.0,IA
19003,2007,1,20.0,IA
19003,2010,1,0.1,IA
19003,2012,2,16.5,IA
19003,2013,1,0.25,IA
19003,2014,5,54.01,IA
19003,2017,9,164.0,IA
19003,2018,2,5.0,IA
19003,2020,10,116.25,IA
19005,2009,13,156.0,IA
19005,2010,8,114.5,IA
19005,2011,5,8.5,IA
19005,2012,3,19.0,IA
19005,2013,4,7.0,IA
19005,2014,4,36.25,IA
19005,2015,14,207.5,IA
19005,2016,8,115.0,IA
19005,2017,6,70.5,IA
19005,2018,18,739.0,IA
19005,2019,9,238.0,IA
19005,2020,3,15.0,IA
19007,2006,8,102.0,IA
19007,2009,10,397.0,IA
19007,2011,7,29.5,IA
19007,2012,5,18.0,IA
19007,2014,2,165.0,IA
19007,2015,12,374.6,IA
19007,2017,1,15.0,IA
19007,2019,5,4.2,IA
19009,2006,1,10.0,IA
19009,2009,1,35.0,IA
19009,2010,2,40.1,IA
19009,2012,1,4.0,IA
19009,2015,1,60.0,IA
19009,2017,2,60.2,IA
19009,2018,1,5.0,IA
19009,2020,1,50.0,IA
19011,2007,8,15.01,IA
19011,2009,13,97.0,IA
19011,2010,3,9.5,IA
19011,2011,6,11.501,IA
19011,2012,2,0.55,IA
19011,2013,3,2.2,IA
19011,2014,6,253.0,IA
19011,2015,12,251.05,IA
19011,2016,3,8.0,IA
19011,2017,14,60.6,IA
19011,2018,15,437.5,IA
19013,2006,4,21.5,IA
19013,2007,2,10.75,IA
19013,2008,3,20.200000000000003,IA
19013,2009,8,9.25,IA
19013,2010,2,3.0,IA
19013,2012,1,2.0,IA
19013,2014,1,2.0,IA
19013,2020,1,1.0,IA
19015,2007,1,0.125,IA
19015,2009,1,100.0,IA
19015,2010,4,15.25,IA
19015,2012,3,3.5,IA
19015,2015,1,0.1,IA
19015,2016,1,6.0,IA
19015,2018,2,4.2,IA
19015,2019,2,18.3,IA
19015,2020,2,3.3,IA
19017,2006,7,62.75,IA
19017,2008,7,63.8,IA
19017,2009,5,25.0,IA
19017,2010,6,91.5,IA
19017,2011,6,8.905000000000001,IA
19017,2012,4,23.51,IA
19017,2013,4,13.5,IA
19017,2014,8,38.5,IA
19017,2015,6,1273.0,IA
19017,2016,4,5.0,IA
19017,2017,2,0.45,IA
19017,2018,3,26.0,IA
19017,2019,2,20.0,IA
19017,2020,11,147.05,IA
19019,2006,10,41.85,IA
19019,2011,2,0.7,IA
19019,2012,2,5.125,IA
19019,2013,2,12.0,IA
19019,2014,5,23.71,IA
19019,2015,17,494.1,IA
19019,2017,10,10.520000000000001,IA
19019,2018,7,43.91,IA
19019,2020,9,23.05,IA
19021,2009,5,52.0,IA
19021,2010,1,15.0,IA
19021,2011,2,3.1,IA
19021,2015,1,1.0,IA
19021,2017,1,6.0,IA
19021,2018,3,86.0,IA
19021,2020,1,37.0,IA
19023,2006,6,27.0,IA
19023,2009,5,13.25,IA
19023,2012,1,5.0,IA
19023,2013,2,11.0,IA
19023,2014,4,157.5,IA
19023,2015,7,49.5,IA
19023,2019,1,5.0,IA
19023,2020,2,48.0,IA
19025,2006,1,2.0,IA
19025,2009,1,6.0,IA
19025,2010,2,7.0,IA
19025,2011,4,41.7,IA
19025,2012,5,101.0,IA
19025,2013,4,38.0,IA
19025,2015,1,10.0,IA
19025,2016,4,2.5,IA
19025,2017,3,5.0,IA
19025,2019,7,52.6,IA
19025,2020,2,7.0,IA
19027,2006,11,43.85,IA
19027,2007,5,4.5,IA
19027,2009,9,11.0,IA
19027,2010,2,2.5,IA
19027,2011,9,154.0,IA
19027,2012,12,132.0,IA
19027,2013,1,35.0,IA
19027,2014,3,55.0,IA
19027,2015,1,2.0,IA
19027,2016,4,21.0,IA
19027,2017,2,30.0,IA
19027,2018,1,1.0,IA
19027,2019,1,10.0,IA
19029,2008,2,9.0,IA
19029,2009,17,335.5,IA
19029,2010,1,2.0,IA
19029,2011,1,80.0,IA
19029,2012,2,14.0,IA
19029,2013,1,2.0,IA
19029,2014,10,248.01,IA
19029,2015,9,58.0,IA
19029,2016,1,0.25,IA
19029,2017,27,189.7,IA
19031,2006,12,26.0,IA
19031,2009,8,263.0,IA
19031,2010,1,1.0,IA
19031,2011,6,50.0,IA
19031,2012,9,412.75,IA
19031,2013,8,37.1,IA
19031,2014,9,38.0,IA
19031,2015,4,2.6,IA
19031,2016,2,0.75,IA
19031,2017,5,29.599999999999998,IA
19031,2018,4,63.0,IA
19031,2020,4,2.6,IA
19033,2006,5,7.35,IA
19033,2007,5,2.6,IA
19033,2008,2,4.1,IA
19033,2009,7,55.75,IA
19033,2012,5,8.01,IA
19033,2017,2,0.2,IA
19033,2018,5,3.0,IA
19033,2020,3,46.0,IA
19035,2006,4,40.0,IA
19035,2007,2,10.0,IA
19035,2008,3,126.0,IA
19035,2009,17,227.5,IA
19035,2011,14,347.0,IA
19035,2012,11,26.0,IA
19035,2013,5,4.25,IA
19035,2014,22,90.21,IA
19035,2015,18,310.5,IA
19035,2016,1,3.0,IA
19035,2017,2,3.1,IA
19035,2018,3,20.0,IA
19035,2019,2,10.8,IA
19035,2020,26,212.1,IA
19037,2006,2,360.0,IA
19037,2007,1,10.0,IA
19037,2008,4,67.0,IA
19037,2009,24,202.5,IA
19037,2010,6,53.5,IA
19037,2011,6,135.5,IA
19037,2012,2,7.0,IA
19037,2013,1,1.5,IA
19037,2014,5,101.0,IA
19037,2015,10,201.6,IA
19037,2017,2,2.5,IA
19037,2018,3,3.0,IA
19037,2019,2,75.0,IA
19037,2020,6,86.0,IA
19039,2006,1,75.0,IA
19039,2011,1,300.0,IA
19039,2015,1,40.0,IA
19039,2019,1,0.1,IA
19039,2020,5,42.1,IA
19041,2006,3,9.0,IA
19041,2007,1,5.0,IA
19041,2009,1,3.0,IA
19041,2011,2,7.0,IA
19041,2012,3,245.5,IA
19041,2015,1,700.0,IA
19041,2018,2,30.25,IA
19041,2019,4,266.5,IA
19041,2020,2,8.0,IA
19043,2006,7,32.1,IA
19043,2007,4,41.0,IA
19043,2009,9,33.25,IA
19043,2011,4,46.0,IA
19043,2013,2,10.5,IA
19043,2014,2,20.25,IA
19043,2015,3,8.25,IA
19043,2016,1,40.0,IA
19043,2017,2,2.0,IA
19043,2018,8,206.0,IA
19043,2019,3,80.0,IA
19043,2020,4,20.0,IA
19045,2006,4,3.8,IA
19045,2007,2,2.25,IA
19045,2008,5,9.0,IA
19045,2009,5,93.0,IA
19045,2010,6,88.25,IA
19045,2011,4,9.1,IA
19045,2012,5,24.0,IA
19045,2013,1,0.01,IA
19045,2014,3,18.0,IA
19045,2015,5,19.0,IA
19045,2017,5,15.0,IA
19045,2018,3,5.0,IA
19045,2020,1,2.0,IA
19047,2006,3,14.0,IA
19047,2007,1,2.0,IA
19047,2009,5,43.0,IA
19047,2010,1,17.0,IA
19047,2012,7,105.5,IA
19047,2013,10,41.1,IA
19047,2014,5,15.1,IA
19047,2015,1,5.0,IA
19047,2017,9,49.1,IA
19047,2018,1,2.0,IA
19047,2019,2,31.0,IA
19047,2020,3,40.0,IA
19049,2006,4,114.0,IA
19049,2008,1,3.0,IA
19049,2009,8,20.0,IA
19049,2010,3,38.25,IA
19049,2011,1,1.0,IA
19049,2012,1,0.5,IA
19049,2016,1,1.5,IA
19049,2018,1,2.0,IA
19049,2019,1,2.0,IA
19049,2020,5,63.0,IA
19051,2006,8,142.8,IA
19051,2008,2,110.0,IA
19051,2009,3,48.0,IA
19051,2012,1,40.0,IA
19051,2017,49,3052.25,IA
19051,2018,3,80.0,IA
19051,2019,5,47.5,IA
19051,2020,29,2294.0,IA
19053,2008,2,3.8,IA
19053,2018,1,80.0,IA
19055,2006,3,11.0,IA
19055,2009,20,74.9,IA
19055,2010,5,27.0,IA
19055,2011,6,40.3,IA
19055,2012,3,2.01,IA
19055,2013,4,12.5,IA
19055,2014,7,19.1,IA
19055,2015,4,47.5,IA
19057,2006,7,81.0,IA
19057,2013,2,37.0,IA
19057,2014,1,2.0,IA
19057,2018,5,279.0,IA
19057,2020,1,50.0,IA
19059,2008,1,0.5,IA
19059,2009,3,62.0,IA
19059,2010,1,0.05,IA
19059,2011,8,63.45,IA
19059,2012,1,8.0,IA
19059,2014,4,121.25,IA
19059,2015,5,250.01999999999998,IA
19059,2017,3,2.5900000000000003,IA
19059,2019,1,4.0,IA
19059,2020,1,9.0,IA
19061,2006,2,3.0,IA
19061,2007,2,2.5,IA
19061,2009,8,19.05,IA
19061,2010,5,39.25,IA
19061,2011,5,22.6,IA
19061,2012,5,37.5,IA
19061,2014,3,1.5,IA
19061,2015,7,38.6,IA
19061,2016,1,2.0,IA
19061,2017,2,2.5,IA
19061,2018,7,19.0,IA
19061,2019,1,20.0,IA
