row_id,row_id,county_fips5,yr,STATE,Unemployment_Rate,Real_GDP,FLOOD_FREQUENCY,FLOOD_PROPERTY_DAMAGE,FLOOD_DURATION_HOURS,HEAT_STRESS_INDEX,DROUGHT_ANNUAL_MEAN_INDEX,FIRE_FREQUENCY,FIRE_SIZE,deaths_hurricane,injuries_hurricane,damage_hurricane
196,196,1061,2007,ALABAMA,3.5,545212,0.0,0.0,0.0,0.5593734659363194,-1.93,14.0,91.0,0.0,0.0,0.0
197,197,1061,2008,ALABAMA,5.7,552038,0.0,0.0,0.0,0.4804884029098593,-0.23,10.0,103.2,0.0,0.0,0.0
198,198,1061,2009,ALABAMA,9.9,535407,1.0,0.0,0.5,0.5038572177506422,1.89,8.0,196.1,0.0,0.0,0.0
199,199,1061,2010,ALABAMA,10.2,544743,0.0,0.0,0.0,0.549277376356465,-1.12,14.0,242.85,0.0,0.0,0.0
200,200,1061,2011,ALABAMA,9.2,490891,0.0,0.0,0.0,0.4913543907229312,-3.45,26.0,284.5,0.0,0.0,0.0
201,201,1061,2012,ALABAMA,7.8,501814,1.0,0.0,2.08,0.2760109360600112,-1.08,8.0,103.0,0.0,0.0,0.0
202,202,1061,2013,ALABAMA,7.1,527864,13.0,2600000.0,45.38,0.3355145850956987,2.63,15.0,231.45,0.0,0.0,0.0
203,203,1061,2014,ALABAMA,6.7,528585,6.0,5000.0,24.75,0.5052357189190114,1.0,19.0,59.95,0.0,0.0,0.0
204,204,1061,2015,ALABAMA,6.0,555010,2.0,451000.0,181.98,0.4612941944068812,0.29,17.0,316.5,0.0,0.0,0.0
205,205,1061,2016,ALABAMA,5.8,569315,7.0,150000.0,90.57,0.4440986552957373,0.18,19.0,62.95,0.0,0.0,0.0
206,206,1061,2017,ALABAMA,4.4,523521,4.0,0.0,192.0,0.3611856471516785,1.47,12.0,142.3,0.0,0.0,0.0
207,207,1061,2018,ALABAMA,3.9,535790,2.0,0.0,9.95,0.343535954911934,1.22,9.0,116.1,0.0,0.0,0.0
208,208,1061,2019,ALABAMA,3.1,564148,0.0,0.0,0.0,0.5718573289070978,-1.34,20.0,114.79,0.0,0.0,0.0
209,209,1061,2020,ALABAMA,4.5,558832,3.0,500000.0,12.55,0.3723694464739238,1.34,8.0,26.25,0.0,0.0,0.0
210,210,1063,2000,ALABAMA,6.9,,0.0,0.0,0.0,0.5281348988916938,-2.53,0.0,0.0,0.0,0.0,0.0
211,211,1063,2001,ALABAMA,7.2,307234,0.0,0.0,0.0,0.2873641854359448,1.25,0.0,0.0,0.0,0.0,0.0
212,212,1063,2002,ALABAMA,8.5,341850,0.0,0.0,0.0,0.3546142385048769,-0.16,0.0,0.0,0.0,0.0,0.0
213,213,1063,2003,ALABAMA,8.5,354010,50.0,10000.0,3.0,0.2815836552482713,2.67,6.0,40.0,0.0,0.0,0.0
214,214,1063,2004,ALABAMA,8.6,385603,47.0,5000.0,5.25,0.3726389728636775,1.82,17.0,112.45,0.0,0.0,0.0
215,215,1063,2005,ALABAMA,6.6,400924,70.0,38000.0,380.25,0.3119183085452128,2.03,29.0,128.5,0.0,0.0,0.0
216,216,1063,2006,ALABAMA,5.6,393123,0.0,0.0,0.0,0.5169906956494832,-1.58,52.0,456.2,0.0,0.0,0.0
217,217,1063,2007,ALABAMA,6.5,382242,0.0,0.0,0.0,0.5394028814617626,-3.04,33.0,370.6,0.0,0.0,0.0
218,218,1063,2008,ALABAMA,8.8,333263,0.0,0.0,0.0,0.4251589048201119,-1.01,21.0,214.0,0.0,0.0,0.0
219,219,1063,2009,ALABAMA,14.1,315342,49.0,20000.0,5.5,0.428845935154602,1.7,12.0,104.45,0.0,0.0,0.0
220,220,1063,2010,ALABAMA,17.0,310836,0.0,0.0,0.0,0.5264998061075344,-0.12,9.0,127.1,0.0,0.0,0.0
221,221,1063,2011,ALABAMA,17.1,343016,50.0,0.0,3.0,0.4716222395882784,-0.64,11.0,136.25,0.0,0.0,0.0
222,222,1063,2012,ALABAMA,13.9,291544,0.0,0.0,0.0,0.2800102508108986,0.3,9.0,148.5,0.0,0.0,0.0
223,223,1063,2013,ALABAMA,13.0,296194,0.0,0.0,0.0,0.3172729609113844,2.22,11.0,148.8,0.0,0.0,0.0
224,224,1063,2014,ALABAMA,12.4,280224,0.0,0.0,0.0,0.4019799258311998,0.49,19.0,225.3,0.0,0.0,0.0
225,225,1063,2015,ALABAMA,11.1,251210,0.0,0.0,0.0,0.40047773133966,-0.59,28.0,480.3,0.0,0.0,0.0
226,226,1063,2016,ALABAMA,10.0,241279,0.0,0.0,0.0,0.4380282148885511,-1.18,34.0,130.83,0.0,0.0,0.0
227,227,1063,2017,ALABAMA,7.7,218678,0.0,0.0,0.0,0.3131206908015955,-0.09,13.0,72.3,0.0,0.0,0.0
228,228,1063,2018,ALABAMA,6.6,216735,76.0,0.0,7.0,0.3675813865321766,0.12,7.0,20.3,0.0,0.0,0.0
229,229,1063,2019,ALABAMA,5.9,230241,0.0,0.0,0.0,0.4283440661035554,1.52,17.0,39.45,0.0,0.0,0.0
230,230,1063,2020,ALABAMA,11.6,211650,0.0,0.0,0.0,0.3144197582586208,3.77,6.0,5.0,0.0,0.0,0.0
231,231,1065,2000,ALABAMA,6.1,,0.0,0.0,0.0,0.5397258385408176,-2.03,0.0,0.0,0.0,0.0,0.0
232,232,1065,2001,ALABAMA,7.3,291224,0.0,0.0,0.0,0.2823149447445251,1.14,0.0,0.0,0.0,0.0,0.0
233,233,1065,2002,ALABAMA,8.4,307675,0.0,0.0,0.0,0.3609440818900107,-0.41,0.0,0.0,0.0,0.0,0.0
234,234,1065,2003,ALABAMA,8.4,345920,8.0,12000.0,301.5,0.2664921418890835,1.75,18.0,56.8,0.0,0.0,0.0
235,235,1065,2004,ALABAMA,7.4,361951,0.0,0.0,0.0,0.3725420670419323,0.25,31.0,225.3,0.0,0.0,0.0
236,236,1065,2005,ALABAMA,5.4,377979,16.0,11000.0,384.75,0.3178695866626448,1.58,38.0,168.4,0.0,0.0,0.0
237,237,1065,2006,ALABAMA,5.2,399737,0.0,0.0,0.0,0.511141144536637,-1.95,48.0,443.5,0.0,0.0,0.0
238,238,1065,2007,ALABAMA,5.5,342265,0.0,0.0,0.0,0.558273227672611,-3.46,27.0,101.2,0.0,0.0,0.0
239,239,1065,2008,ALABAMA,7.7,332239,0.0,0.0,0.0,0.4623046870037154,-2.59,33.0,66.25,0.0,0.0,0.0
240,240,1065,2009,ALABAMA,13.1,322382,1.0,25000.0,1.25,0.4251957625706028,1.36,21.0,94.5,0.0,0.0,0.0
241,241,1065,2010,ALABAMA,14.8,332972,2.0,10000.0,1.5,0.4922561423763888,-0.58,32.0,106.4,0.0,0.0,0.0
242,242,1065,2011,ALABAMA,13.7,318543,2.0,75000.0,8.5,0.4706457341744442,-1.86,28.0,132.85,0.0,0.0,0.0
243,243,1065,2012,ALABAMA,11.7,313870,4.0,0.0,8.57,0.2882677105938105,-0.43,21.0,205.6,0.0,0.0,0.0
244,244,1065,2013,ALABAMA,11.8,307937,2.0,0.0,6.0,0.3093900141652814,1.85,12.0,40.35,0.0,0.0,0.0
245,245,1065,2014,ALABAMA,9.8,297729,2.0,0.0,0.67,0.4219103705944756,0.41,43.0,337.0,0.0,0.0,0.0
246,246,1065,2015,ALABAMA,7.8,306196,0.0,0.0,0.0,0.3940995023092168,-0.86,38.0,220.88,0.0,0.0,0.0
247,247,1065,2016,ALABAMA,7.7,317623,0.0,0.0,0.0,0.459178546051869,-1.76,22.0,82.45,0.0,0.0,0.0
248,248,1065,2017,ALABAMA,6.1,293104,0.0,0.0,0.0,0.3151822627807241,-0.62,8.0,9.45,0.0,0.0,0.0
249,249,1065,2018,ALABAMA,5.1,267685,0.0,0.0,0.0,0.3927772216529711,-0.28,8.0,15.55,0.0,0.0,0.0
250,250,1065,2019,ALABAMA,4.2,267195,0.0,0.0,0.0,0.4532825077349613,-0.06,8.0,442.1,0.0,0.0,0.0
251,251,1065,2020,ALABAMA,10.2,274941,0.0,0.0,0.0,0.3342246261579624,2.14,9.0,8.95,0.0,0.0,0.0
252,252,1067,2000,ALABAMA,5.0,,0.0,0.0,0.0,0.5888895164381349,-3.67,0.0,0.0,0.0,0.0,0.0
253,253,1067,2001,ALABAMA,5.4,355122,0.0,0.0,0.0,0.3149623124374427,-1.9,0.0,0.0,0.0,0.0,0.0
254,254,1067,2002,ALABAMA,6.1,382618,0.0,0.0,0.0,0.3113835098738783,-1.61,0.0,0.0,0.0,0.0,0.0
255,255,1067,2003,ALABAMA,5.8,365288,44.0,5000.0,2.16,0.276914496231053,1.49,6.0,72.6,0.0,0.0,0.0
256,256,1067,2004,ALABAMA,5.5,372434,0.0,0.0,0.0,0.4542773378809183,0.43,23.0,221.85,0.0,0.0,0.0
257,257,1067,2005,ALABAMA,4.3,401753,14.0,0.0,2.0,0.2943239523145656,1.67,3.0,245.5,0.0,0.0,100000.0
258,258,1067,2006,ALABAMA,4.0,398821,0.0,0.0,0.0,0.4763697553299264,-1.64,13.0,119.1,0.0,0.0,0.0
259,259,1067,2007,ALABAMA,5.5,375152,0.0,0.0,0.0,0.520265471251448,-2.77,10.0,29.4,0.0,0.0,0.0
260,260,1067,2008,ALABAMA,8.0,375846,0.0,0.0,0.0,0.4336575442224514,-0.49,9.0,63.7,0.0,0.0,0.0
261,261,1067,2009,ALABAMA,10.3,354610,11.0,0.0,4.0,0.4307314971403759,1.97,3.0,155.0,0.0,0.0,0.0
262,262,1067,2010,ALABAMA,10.8,344387,0.0,0.0,0.0,0.4788682601461461,-1.0,9.0,114.4,0.0,0.0,0.0
263,263,1067,2011,ALABAMA,9.7,357276,0.0,0.0,0.0,0.4656999834789637,-3.34,15.0,314.1,0.0,0.0,0.0
264,264,1067,2012,ALABAMA,8.5,349612,0.0,0.0,0.0,0.2393906294709586,-3.27,16.0,114.5,0.0,0.0,0.0
265,265,1067,2013,ALABAMA,7.8,378289,0.0,0.0,0.0,0.315006877244865,2.37,11.0,74.1,0.0,0.0,0.0
266,266,1067,2014,ALABAMA,7.5,373258,0.0,0.0,0.0,0.506954994315844,0.26,14.0,59.25,0.0,0.0,0.0
267,267,1067,2015,ALABAMA,6.8,400112,23.0,301000.0,98.5,0.4766860516805424,0.06,8.0,40.1,0.0,0.0,0.0
268,268,1067,2016,ALABAMA,6.5,415446,0.0,0.0,0.0,0.5088324038324579,-0.88,51.0,135.3,0.0,0.0,0.0
269,269,1067,2017,ALABAMA,5.0,422115,0.0,0.0,0.0,0.372442018929814,-0.03,13.0,165.3,0.0,0.0,0.0
270,270,1067,2018,ALABAMA,4.4,432263,0.0,0.0,0.0,0.3174421540735525,0.77,7.0,9.3,0.0,0.0,0.0
271,271,1067,2019,ALABAMA,3.8,444087,0.0,0.0,0.0,0.5455655687099992,-1.13,21.0,90.3,0.0,0.0,0.0
272,272,1067,2020,ALABAMA,5.3,448782,18.0,0.0,7.0,0.3610903495704564,2.25,12.0,50.5,0.0,0.0,0.0
273,273,1069,2000,ALABAMA,4.4,,0.0,0.0,0.0,0.5940964947097342,-2.2,0.0,0.0,0.0,0.0,0.0
274,274,1069,2001,ALABAMA,4.3,4134294,0.0,0.0,0.0,0.3520048521037634,0.21,0.0,0.0,0.0,0.0,0.0
275,275,1069,2002,ALABAMA,4.8,4333083,0.0,0.0,0.0,0.349004135528679,-0.66,0.0,0.0,0.0,0.0,0.0
276,276,1069,2003,ALABAMA,4.8,4427642,5.0,0.0,1.67,0.296307847692952,2.2,5.0,53.3,0.0,0.0,0.0
277,277,1069,2004,ALABAMA,4.6,4604760,0.0,0.0,0.0,0.4811975075039013,0.21,12.0,57.3,0.0,0.0,0.0
278,278,1069,2005,ALABAMA,3.8,4661990,0.0,0.0,0.0,0.3352802103876544,0.64,5.0,42.0,0.0,0.0,650000.0
279,279,1069,2006,ALABAMA,3.4,4764655,1.0,10000.0,2.0,0.491537314248431,-2.14,12.0,120.95,0.0,0.0,0.0
280,280,1069,2007,ALABAMA,3.4,4786349,0.0,0.0,0.0,0.5501309554723683,-2.32,25.0,207.15,0.0,0.0,0.0
281,281,1069,2008,ALABAMA,5.1,4626456,0.0,0.0,0.0,0.4385418560439642,0.31,9.0,51.7,0.0,0.0,0.0
282,282,1069,2009,ALABAMA,8.5,4481922,3.0,500000.0,5.5,0.4656321726971891,1.41,5.0,63.1,0.0,0.0,0.0
283,283,1069,2010,ALABAMA,9.0,4489380,0.0,0.0,0.0,0.512565702064441,-1.01,12.0,152.35,0.0,0.0,0.0
284,284,1069,2011,ALABAMA,8.6,4515742,0.0,0.0,0.0,0.4789686790654539,-3.63,22.0,253.2,0.0,0.0,0.0
285,285,1069,2012,ALABAMA,7.8,4600090,0.0,0.0,0.0,0.2683370062230188,-1.94,7.0,72.5,0.0,0.0,0.0
286,286,1069,2013,ALABAMA,7.0,4804937,27.0,811000.0,52.78,0.3303630542195322,2.67,4.0,27.1,0.0,0.0,0.0
287,287,1069,2014,ALABAMA,6.7,4906153,2.0,818460.0,9.7,0.5052357189190114,0.47,8.0,136.85,0.0,0.0,0.0
288,288,1069,2015,ALABAMA,6.3,4997844,7.0,891000.0,183.32,0.4762029576956428,0.55,8.0,3.4,0.0,0.0,0.0
289,289,1069,2016,ALABAMA,5.8,5265004,20.0,20000.0,134.88,0.4506905230399528,0.22,38.0,67.15,0.0,0.0,0.0
290,290,1069,2017,ALABAMA,4.5,5410140,9.0,0.0,1.5,0.3664697617618219,0.69,10.0,137.55,0.0,0.0,0.0
291,291,1069,2018,ALABAMA,4.0,5441082,9.0,5000.0,29.05,0.3498210321616644,1.19,12.0,86.0,0.0,0.0,2940000.0
292,292,1069,2019,ALABAMA,3.2,5548000,0.0,0.0,0.0,0.5472607351609056,-1.3,20.0,79.9,0.0,0.0,0.0
293,293,1069,2020,ALABAMA,5.9,5612946,6.0,0.0,18.48,0.3666904634253101,1.1,9.0,79.3,0.0,0.0,0.0
294,294,1073,2000,ALABAMA,4.0,,34.0,2080000.0,10.87,0.4994492004540405,-2.21,0.0,0.0,0.0,0.0,0.0
295,295,1073,2001,ALABAMA,4.4,40672335,33.0,70000.0,7.5,0.2490552500913657,1.43,0.0,0.0,0.0,0.0,0.0
296,296,1073,2002,ALABAMA,5.2,41835208,50.0,5879000.0,14.58,0.3290114520732942,0.67,0.0,0.0,0.0,0.0,0.0
297,297,1073,2003,ALABAMA,5.5,42267815,126.0,1000249000.0,159.92000000000002,0.2581412062809036,1.7,50.0,282.0,0.0,0.0,0.0
298,298,1073,2004,ALABAMA,5.2,44237539,77.0,1387000.0,30.57,0.3586223766165234,0.3,55.0,701.8,0.0,0.0,0.0
299,299,1073,2005,ALABAMA,4.4,44855975,90.0,333000.0,86.45,0.2444048155249548,0.88,67.0,561.9,0.0,0.0,0.0
300,300,1073,2006,ALABAMA,4.0,44081412,35.0,10000.0,9.93,0.4664801604496851,-1.16,108.0,875.2,0.0,0.0,0.0
301,301,1073,2007,ALABAMA,3.9,43978012,29.0,0.0,0.92,0.5672740609298589,-4.25,106.0,917.3,0.0,0.0,0.0
302,302,1073,2008,ALABAMA,5.6,44141855,51.0,0.0,1.0,0.3998434214720933,-0.76,60.0,472.7,0.0,0.0,0.0
303,303,1073,2009,ALABAMA,9.9,42098379,50.0,110000.0,15.63,0.388028504005107,1.9,26.0,160.62,0.0,0.0,0.0
304,304,1073,2010,ALABAMA,10.2,42377732,33.0,225000.0,16.5,0.5353263460739673,0.44,38.0,1326.0,0.0,0.0,0.0
305,305,1073,2011,ALABAMA,9.2,43142639,68.0,55000.0,37.87,0.4505395807529092,-1.82,36.0,3695.1,0.0,0.0,0.0
306,306,1073,2012,ALABAMA,7.6,43935855,29.0,0.0,7.67,0.299889607624215,-0.88,50.0,298.0,0.0,0.0,0.0
307,307,1073,2013,ALABAMA,6.8,43372703,78.0,0.0,17.7,0.2721998119887784,1.93,31.0,283.45,0.0,0.0,0.0
308,308,1073,2014,ALABAMA,6.3,43085514,29.0,0.0,16.75,0.4135331951246971,-0.38,82.0,951.175,0.0,0.0,0.0
309,309,1073,2015,ALABAMA,5.8,43414741,78.0,0.0,6.5,0.3785012931111856,-0.18,47.0,364.0,0.0,0.0,0.0
310,310,1073,2016,ALABAMA,5.7,43995364,24.0,0.0,1.33,0.4188906045063763,-2.05,94.0,3155.35,0.0,0.0,0.0
311,311,1073,2017,ALABAMA,4.4,44607663,56.0,0.0,26.33,0.2734970487691055,-0.08,28.0,371.55,0.0,0.0,0.0
312,312,1073,2018,ALABAMA,3.7,45407561,136.0,0.0,7.58,0.3335717168669134,-0.3,17.0,160.0,0.0,0.0,0.0
313,313,1073,2019,ALABAMA,3.0,45984320,78.0,0.0,2.0,0.4465704381138479,-0.25,37.0,389.85,0.0,0.0,0.0
314,314,1073,2020,ALABAMA,6.7,45495547,51.0,0.0,17.67,0.3213895514669599,1.92,16.0,67.0,0.0,0.0,0.0
315,315,1077,2000,ALABAMA,5.0,,1.0,10000.0,3.0,0.4269394619889278,-1.89,0.0,0.0,0.0,0.0,0.0
316,316,1077,2001,ALABAMA,6.6,2456762,0.0,0.0,0.0,0.2300981060076143,1.44,0.0,0.0,0.0,0.0,0.0
317,317,1077,2002,ALABAMA,8.6,2414764,3.0,450000.0,13.5,0.3467592447512514,1.6,0.0,0.0,0.0,0.0,0.0
318,318,1077,2003,ALABAMA,7.3,2453782,24.0,350000.0,62.02,0.2491586638507273,1.81,55.0,239.71,0.0,0.0,0.0
319,319,1077,2004,ALABAMA,6.3,2588964,32.0,0.0,53.4,0.31253446662163,2.49,74.0,427.48,0.0,0.0,0.0
320,320,1077,2005,ALABAMA,5.1,2659708,4.0,0.0,3.25,0.2870516504806143,-0.36,99.0,616.35,0.0,0.0,0.0
321,321,1077,2006,ALABAMA,4.2,2674309,2.0,0.0,8.08,0.3699605733946455,-1.05,98.0,725.75,0.0,0.0,0.0
322,322,1077,2007,ALABAMA,4.4,2674025,2.0,0.0,0.0,0.5463501157504902,-3.26,92.0,527.91,0.0,0.0,0.0
323,323,1077,2008,ALABAMA,5.9,2650858,17.0,36000.0,164.43,0.4248548979693679,-2.3,38.0,185.95,0.0,0.0,0.0
324,324,1077,2009,ALABAMA,9.8,2631967,37.0,0.0,126.77,0.3486026274122509,0.5,25.0,419.3,0.0,0.0,0.0
325,325,1077,2010,ALABAMA,10.0,2653846,18.0,1024000.0,76.88,0.4498972808760866,-0.95,20.0,237.55,0.0,0.0,0.0
326,326,1077,2011,ALABAMA,9.1,2658022,21.0,5000.0,46.95,0.3799338106947475,0.43,12.0,130.5,0.0,0.0,0.0
327,327,1077,2012,ALABAMA,7.9,2715303,10.0,2000.0,17.53,0.3442959246008089,-1.17,14.0,1105.5,0.0,0.0,0.0
328,328,1077,2013,ALABAMA,7.2,2766711,7.0,20000.0,4.95,0.2745392589143595,0.6,9.0,117.5,0.0,0.0,0.0
329,329,1077,2014,ALABAMA,7.2,2674743,10.0,0.0,3.68,0.2972726165238167,0.75,27.0,316.40000000000003,0.0,0.0,0.0
330,330,1077,2015,ALABAMA,7.0,2648612,8.0,0.0,25.42,0.3265706960946559,0.83,14.0,89.9,0.0,0.0,0.0
331,331,1077,2016,ALABAMA,6.4,2615029,4.0,0.0,27.65,0.3586948353386911,-1.45,43.0,194.35,0.0,0.0,0.0
332,332,1077,2017,ALABAMA,4.7,2651431,12.0,0.0,3.48,0.2728246229706019,-0.44,6.0,77.25,0.0,0.0,0.0
333,333,1077,2018,ALABAMA,4.2,2649394,12.0,0.0,79.67,0.3148781139519986,1.17,6.0,17.75,0.0,0.0,0.0
334,334,1077,2019,ALABAMA,3.5,2647083,31.0,0.0,173.33,0.3653476399703751,2.21,13.0,49.05,0.0,0.0,0.0
335,335,1077,2020,ALABAMA,6.1,2633162,20.0,0.0,253.07,0.2934731717977378,4.14,5.0,11.45,0.0,0.0,0.0
336,336,1079,2000,ALABAMA,5.0,,21.0,15000.0,1.0,0.4403862944844006,-1.92,0.0,0.0,0.0,0.0,0.0
337,337,1079,2001,ALABAMA,6.0,739238,0.0,0.0,0.0,0.2337783053885919,1.98,0.0,0.0,0.0,0.0,0.0
338,338,1079,2002,ALABAMA,6.8,744353,34.0,10000.0,0.0,0.3229920910031565,1.45,0.0,0.0,0.0,0.0,0.0
339,339,1079,2003,ALABAMA,6.7,903949,48.0,0.0,67.62,0.2387620951183504,1.86,37.0,455.25,0.0,0.0,0.0
340,340,1079,2004,ALABAMA,6.3,1173393,98.0,0.0,32.07,0.3101717917625108,2.3,47.0,456.57,0.0,0.0,0.0
341,341,1079,2005,ALABAMA,5.5,803156,15.0,0.0,1.62,0.2730738758562772,1.42,36.0,411.35,0.0,0.0,0.0
342,342,1079,2006,ALABAMA,4.8,725154,0.0,0.0,0.0,0.4486307494998559,-1.37,39.0,565.85,0.0,0.0,0.0
343,343,1079,2007,ALABAMA,4.2,882620,0.0,0.0,0.0,0.5566573506223942,-3.47,58.0,1287.85,0.0,0.0,0.0
344,344,1079,2008,ALABAMA,6.7,903470,52.0,0.0,22.58,0.4431387447122796,-3.03,18.0,215.35,0.0,0.0,0.0
345,345,1079,2009,ALABAMA,12.5,1009389,37.0,500.0,23.9,0.3762357460270934,1.42,13.0,69.3,0.0,0.0,0.0
346,346,1079,2010,ALABAMA,12.4,995887,27.0,0.0,10.0,0.4646643936439889,-1.08,14.0,239.2,0.0,0.0,0.0
347,347,1079,2011,ALABAMA,10.8,915599,33.0,0.0,15.82,0.3759974754179069,0.92,11.0,1539.0,0.0,0.0,0.0
348,348,1079,2012,ALABAMA,9.2,874189,4.0,0.0,1.48,0.2754063895040042,-0.05,13.0,224.75,0.0,0.0,0.0
349,349,1079,2013,ALABAMA,8.5,784523,34.0,60000.0,60.8,0.2418010605450258,2.42,18.0,230.2,0.0,0.0,0.0
350,350,1079,2014,ALABAMA,8.2,680896,16.0,0.0,5.25,0.2986726175450392,1.94,31.0,527.7,0.0,0.0,0.0
351,351,1079,2015,ALABAMA,7.8,567657,42.0,0.0,23.0,0.3293990856702432,1.62,19.0,2182.1,0.0,0.0,0.0
352,352,1079,2016,ALABAMA,6.9,510914,17.0,0.0,2.58,0.3520947584349812,-1.26,45.0,569.95,0.0,0.0,0.0
353,353,1079,2017,ALABAMA,5.0,534109,0.0,0.0,0.0,0.2260772205931366,0.32,9.0,85.1,0.0,0.0,0.0
354,354,1079,2018,ALABAMA,4.1,557668,0.0,0.0,0.0,0.3018482422057413,1.61,2.0,18.0,0.0,0.0,0.0
355,355,1079,2019,ALABAMA,3.3,558334,51.0,0.0,26.87,0.340235549038332,2.67,7.0,382.0,0.0,0.0,0.0
356,356,1079,2020,ALABAMA,5.4,565359,40.0,0.0,7.05,0.2473829370792191,4.61,2.0,92.5,0.0,0.0,0.0
357,357,1081,2000,ALABAMA,4.0,,0.0,0.0,0.0,0.489887214559149,-2.08,0.0,0.0,0.0,0.0,0.0
358,358,1081,2001,ALABAMA,4.1,3256353,0.0,0.0,0.0,0.3016097344103636,-0.23,0.0,0.0,0.0,0.0,0.0
359,359,1081,2002,ALABAMA,4.6,3430182,0.0,0.0,0.0,0.3488302599264318,-1.84,0.0,0.0,0.0,0.0,0.0
360,360,1081,2003,ALABAMA,4.7,3660500,46.0,1790000.0,68.5,0.2689667670325368,2.18,8.0,68.8,0.0,0.0,0.0
361,361,1081,2004,ALABAMA,4.4,4089762,27.0,75000.0,1.0,0.4229312133792283,0.11,12.0,258.0,0.0,0.0,0.0
362,362,1081,2005,ALABAMA,3.7,4289459,12.0,400000.0,11.87,0.2451153596414754,1.43,8.0,67.25,0.0,0.0,0.0
363,363,1081,2006,ALABAMA,3.4,4420730,7.0,0.0,2.25,0.4370296469474845,-1.56,11.0,174.0,0.0,0.0,0.0
364,364,1081,2007,ALABAMA,3.7,4568392,0.0,0.0,0.0,0.5412308557641112,-2.82,24.0,156.25,0.0,0.0,0.0
365,365,1081,2008,ALABAMA,5.4,4677780,0.0,0.0,0.0,0.4467017693159364,-1.18,6.0,186.5,0.0,0.0,0.0
366,366,1081,2009,ALABAMA,8.6,4587437,25.0,5000.0,10.0,0.4270653730033708,2.37,12.0,240.45,0.0,0.0,0.0
367,367,1081,2010,ALABAMA,8.9,4748620,0.0,0.0,0.0,0.5216500593303897,-1.2,12.0,435.5,0.0,0.0,0.0
368,368,1081,2011,ALABAMA,8.0,5070856,13.0,50000.0,2.25,0.4633708820979911,-3.31,26.0,447.75,0.0,0.0,0.0
369,369,1081,2012,ALABAMA,7.0,5332385,0.0,0.0,0.0,0.2572784569540379,-2.68,15.0,92.0,0.0,0.0,0.0
370,370,1081,2013,ALABAMA,6.0,5401609,11.0,0.0,1.75,0.2599562393243596,1.75,8.0,330.2,0.0,0.0,0.0
371,371,1081,2014,ALABAMA,5.6,5477228,8.0,0.0,7.0,0.391011213838694,0.9,23.0,337.35,0.0,0.0,0.0
372,372,1081,2015,ALABAMA,5.3,5711665,20.0,0.0,23.0,0.3836395845962456,0.46,12.0,144.35,0.0,0.0,0.0
373,373,1081,2016,ALABAMA,5.2,5896125,0.0,0.0,0.0,0.442358323161224,-1.75,42.0,335.25,0.0,0.0,0.0
374,374,1081,2017,ALABAMA,4.1,6138724,0.0,0.0,0.0,0.2964492531920284,0.22,16.0,469.5,0.0,0.0,0.0
375,375,1081,2018,ALABAMA,3.6,6112260,21.0,0.0,7.5,0.2803904848261342,0.49,10.0,499.0,0.0,0.0,0.0
376,376,1081,2019,ALABAMA,2.9,6348943,0.0,0.0,0.0,0.4388169662683427,-0.57,12.0,144.65,0.0,0.0,0.0
377,377,1081,2020,ALABAMA,5.7,6202804,28.0,0.0,3.0,0.3273310712558483,2.69,6.0,91.25,0.0,0.0,0.0
378,378,1083,2000,ALABAMA,3.8,,5.0,190000.0,5.25,0.4313183854218524,-1.86,0.0,0.0,0.0,0.0,0.0
379,379,1083,2001,ALABAMA,4.4,2406644,2.0,16000.0,3.0,0.2337783053885919,1.43,0.0,0.0,0.0,0.0,0.0
380,380,1083,2002,ALABAMA,5.4,2567168,4.0,80000.0,5.0,0.3577173033076911,-0.4,0.0,0.0,0.0,0.0,0.0
381,381,1083,2003,ALABAMA,5.5,2777043,7.0,0.0,40.98,0.2555503790854218,1.03,4.0,44.0,0.0,0.0,0.0
382,382,1083,2004,ALABAMA,5.1,2910525,24.0,0.0,40.78,0.3234623938842254,1.26,6.0,45.5,0.0,0.0,0.0
383,383,1083,2005,ALABAMA,4.4,3008346,4.0,0.0,2.17,0.3090771083382142,-0.21,4.0,13.0,0.0,0.0,0.0
384,384,1083,2006,ALABAMA,3.6,3162947,4.0,0.0,1.0,0.4486307494998559,-1.84,28.0,109.8,0.0,0.0,0.0
385,385,1083,2007,ALABAMA,3.4,3110759,0.0,0.0,0.0,0.5618131668872668,-4.07,31.0,154.7,0.0,0.0,0.0
386,386,1083,2008,ALABAMA,4.9,3138821,6.0,500.0,22.87,0.429785995526867,-3.14,13.0,66.6,0.0,0.0,0.0
387,387,1083,2009,ALABAMA,9.0,2914945,16.0,0.0,49.25,0.3934041856853115,1.35,4.0,37.0,0.0,0.0,0.0
388,388,1083,2010,ALABAMA,9.5,3158798,6.0,0.0,29.0,0.489731596306294,-0.8,7.0,42.0,0.0,0.0,0.0
389,389,1083,2011,ALABAMA,8.6,3248942,0.0,0.0,0.0,0.3831732083243334,-0.06,6.0,71.0,0.0,0.0,0.0
390,390,1083,2012,ALABAMA,7.0,3401507,5.0,15000.0,12.22,0.3085150403103318,-0.44,3.0,1.5,0.0,0.0,0.0
391,391,1083,2013,ALABAMA,6.3,3481997,12.0,0.0,84.92,0.2476249694858764,0.89,7.0,37.32,0.0,0.0,0.0
