fips,state,hpi_2025,hpi_2026,hpi_2027,hpi_2028,hpi_2029,hpi_2030,hpi_chg_2025,hpi_chg_2026,hpi_chg_2027,hpi_chg_2028,hpi_chg_2029,hpi_chg_2030
48347,TEXAS,525.8,553.9,573.0,591.6,619.7,627.4,1.3,5.3,3.5,3.2,4.7,1.2
48349,TEXAS,841.6,930.1,987.7,1022.8,1020.7,1118.1,-3.4,10.5,6.2,3.5,-0.2,9.5
48353,TEXAS,366.1,388.5,409.1,431.5,455.6,472.3,5.4,6.1,5.3,5.5,5.6,3.7
48355,TEXAS,711.8,759.6,791.0,818.3,857.9,899.0,1.0,6.7,4.1,3.4,4.8,4.8
48357,TEXAS,299.5,316.0,329.6,344.6,360.2,375.6,4.6,5.5,4.3,4.6,4.5,4.3
48361,TEXAS,623.0,671.9,704.2,726.6,753.0,777.5,1.2,7.9,4.8,3.2,3.6,3.3
48363,TEXAS,537.6,559.5,575.2,593.0,621.4,625.7,2.5,4.1,2.8,3.1,4.8,0.7
48365,TEXAS,300.3,316.4,337.5,356.3,377.7,392.9,8.4,5.3,6.7,5.6,6.0,4.0
48367,TEXAS,861.2,936.8,988.3,1021.0,1018.0,1133.7,0.3,8.8,5.5,3.3,-0.3,11.4
48369,TEXAS,241.5,246.0,250.9,254.9,261.3,264.4,1.6,1.8,2.0,1.6,2.5,1.2
48371,TEXAS,320.9,342.7,358.6,381.7,393.3,416.3,4.6,6.8,4.6,6.4,3.0,5.8
48373,TEXAS,286.0,304.7,320.9,340.4,358.2,378.3,7.3,6.6,5.3,6.1,5.2,5.6
48375,TEXAS,657.2,692.6,725.5,754.1,775.6,814.1,0.2,5.4,4.7,3.9,2.9,5.0
48379,TEXAS,321.3,345.9,366.0,388.5,409.0,431.8,6.3,7.7,5.8,6.1,5.3,5.6
48381,TEXAS,624.8,664.8,699.5,728.1,747.0,780.8,0.8,6.4,5.2,4.1,2.6,4.5
48395,TEXAS,286.8,305.2,324.4,346.5,367.7,390.9,8.2,6.4,6.3,6.8,6.1,6.3
48397,TEXAS,599.7,636.5,654.9,683.8,692.5,739.6,2.3,6.1,2.9,4.4,1.3,6.8
48399,TEXAS,245.1,258.1,277.0,292.3,309.7,327.2,9.5,5.3,7.3,5.5,6.0,5.7
48401,TEXAS,404.4,424.4,441.6,460.4,477.8,493.7,4.5,4.9,4.0,4.3,3.8,3.3
48403,TEXAS,300.4,319.3,337.5,356.3,374.3,392.0,6.1,6.3,5.7,5.6,5.1,4.7
48407,TEXAS,492.9,510.5,528.7,547.1,569.4,584.7,3.2,3.6,3.6,3.5,4.1,2.7
48409,TEXAS,657.4,693.2,729.9,755.9,789.9,821.0,2.3,5.5,5.3,3.6,4.5,3.9
48415,TEXAS,347.2,370.0,385.1,402.1,422.8,440.6,4.8,6.6,4.1,4.4,5.1,4.2
48419,TEXAS,285.2,297.2,314.6,330.5,345.2,365.0,6.3,4.2,5.8,5.1,4.5,5.7
48423,TEXAS,687.9,745.5,790.9,815.3,855.0,894.8,1.0,8.4,6.1,3.1,4.9,4.7
48425,TEXAS,354.3,378.0,391.7,412.7,429.8,443.6,3.7,6.7,3.6,5.4,4.1,3.2
48427,TEXAS,193.3,210.8,231.6,250.8,275.8,298.9,12.8,9.1,9.9,8.3,10.0,8.4
48429,TEXAS,194.8,209.3,221.3,239.5,257.2,272.2,10.7,7.5,5.7,8.2,7.4,5.8
48437,TEXAS,251.0,265.2,280.2,295.5,304.7,320.4,6.4,5.6,5.6,5.5,3.1,5.2
48439,TEXAS,867.5,960.7,1006.8,1027.5,1049.5,1041.1,-1.2,10.7,4.8,2.1,2.1,-0.8
48441,TEXAS,543.5,579.0,601.8,620.9,635.1,667.9,2.9,6.5,3.9,3.2,2.3,5.2
48445,TEXAS,201.7,215.5,231.5,250.9,264.8,281.8,10.7,6.8,7.4,8.4,5.6,6.4
48449,TEXAS,387.4,410.0,429.4,448.8,466.1,488.4,5.5,5.8,4.7,4.5,3.9,4.8
48451,TEXAS,808.6,909.5,987.8,1026.8,1014.0,1122.2,-4.6,12.5,8.6,3.9,-1.2,10.7
48453,TEXAS,1234.9,1364.6,1505.2,1583.6,1686.4,1699.4,-18.4,10.5,10.3,5.2,6.5,0.8
48455,TEXAS,267.5,279.2,298.1,317.0,337.2,357.8,9.8,4.3,6.8,6.3,6.4,6.1
48457,TEXAS,273.9,290.9,313.2,334.3,358.0,379.3,10.8,6.2,7.7,6.8,7.1,6.0
48459,TEXAS,388.5,410.3,427.1,446.6,465.7,486.6,4.7,5.6,4.1,4.6,4.3,4.5
48463,TEXAS,383.5,397.6,421.2,437.0,451.7,474.9,4.3,3.7,5.9,3.7,3.4,5.1
48465,TEXAS,347.6,366.6,380.8,396.5,411.3,430.5,3.7,5.5,3.9,4.1,3.7,4.7
48467,TEXAS,496.6,516.5,532.4,556.9,575.4,590.1,3.6,4.0,3.1,4.6,3.3,2.6
48469,TEXAS,453.9,474.7,495.9,517.6,533.8,556.6,3.0,4.6,4.5,4.4,3.1,4.3
48471,TEXAS,343.2,363.4,380.8,397.1,411.8,432.9,4.0,5.9,4.8,4.3,3.7,5.1
48473,TEXAS,429.2,443.1,465.5,481.6,501.0,510.1,3.8,3.2,5.1,3.5,4.0,1.8
48475,TEXAS,471.7,496.5,505.5,534.1,541.3,577.2,1.9,5.3,1.8,5.7,1.3,6.6
48477,TEXAS,444.1,457.6,483.4,494.2,525.2,536.0,5.7,3.0,5.6,2.2,6.3,2.1
48479,TEXAS,496.3,515.5,532.4,554.1,576.5,597.4,3.6,3.9,3.3,4.1,4.1,3.6
48481,TEXAS,350.8,369.5,385.8,405.1,420.1,440.8,4.3,5.3,4.4,5.0,3.7,4.9
48485,TEXAS,518.2,535.7,560.0,578.6,606.4,627.8,3.7,3.4,4.5,3.3,4.8,3.5
48487,TEXAS,336.7,362.3,370.3,395.1,406.8,428.1,3.7,7.6,2.2,6.7,3.0,5.2
48491,TEXAS,1077.0,1196.8,1305.3,1329.1,1259.7,1544.6,-9.3,11.1,9.1,1.8,-5.2,22.6
48493,TEXAS,402.7,423.5,440.8,458.7,478.6,497.2,3.6,5.2,4.1,4.1,4.3,3.9
48497,TEXAS,456.5,472.7,492.8,509.9,528.1,546.0,4.4,3.6,4.3,3.5,3.6,3.4
48499,TEXAS,382.8,399.6,419.6,440.2,462.4,479.3,5.6,4.4,5.0,4.9,5.0,3.6
48501,TEXAS,301.9,320.2,337.2,356.3,374.1,392.3,6.1,6.1,5.3,5.7,5.0,4.9
48503,TEXAS,330.5,352.0,369.5,388.6,406.8,427.4,5.1,6.5,5.0,5.2,4.7,5.1
49001,UTAH,445.7,459.9,481.4,491.0,514.6,522.6,3.3,3.2,4.7,2.0,4.8,1.6
49003,UTAH,744.8,824.1,883.1,905.1,960.9,975.8,-2.2,10.6,7.2,2.5,6.2,1.5
49005,UTAH,1065.2,1225.9,1344.1,1375.6,1324.4,1559.6,-10.1,15.1,9.7,2.3,-3.7,17.8
49007,UTAH,462.5,476.6,505.3,518.4,549.0,561.9,4.3,3.0,6.0,2.6,5.9,2.3
49011,UTAH,1003.9,1112.5,1233.4,1318.8,1332.7,1309.6,-13.3,10.8,10.9,6.9,1.1,-1.7
49013,UTAH,467.2,484.9,503.7,520.6,538.3,553.9,3.1,3.8,3.9,3.3,3.4,2.9
49015,UTAH,304.0,322.9,339.6,359.1,377.2,392.6,5.9,6.2,5.2,5.8,5.0,4.1
49017,UTAH,208.2,220.9,236.5,254.0,267.6,282.4,8.2,6.1,7.1,7.4,5.4,5.5
49019,UTAH,742.7,820.7,887.6,912.4,950.4,966.1,-2.2,10.5,8.1,2.8,4.2,1.7
49021,UTAH,532.3,561.9,571.4,598.2,610.7,639.1,1.4,5.6,1.7,4.7,2.1,4.6
49023,UTAH,628.9,681.8,705.2,726.1,746.2,775.4,-0.5,8.4,3.4,3.0,2.8,3.9
49025,UTAH,554.5,586.1,594.5,634.3,658.5,679.6,1.5,5.7,1.4,6.7,3.8,3.2
49027,UTAH,517.4,544.2,558.3,591.4,618.4,631.2,2.3,5.2,2.6,5.9,4.6,2.1
49029,UTAH,673.7,729.9,764.5,793.3,814.0,866.2,-0.3,8.3,4.7,3.8,2.6,6.4
49033,UTAH,229.0,244.6,234.6,247.4,240.9,257.0,-1.8,6.8,-4.1,5.5,-2.6,6.7
49035,UTAH,1226.2,1387.8,1589.9,1644.4,1634.6,1730.1,-16.8,13.2,14.6,3.4,-0.6,5.8
49037,UTAH,353.2,374.7,397.1,420.5,444.0,466.2,5.8,6.1,6.0,5.9,5.6,5.0
49039,UTAH,558.5,586.4,594.3,634.3,658.4,679.2,2.9,5.0,1.4,6.7,3.8,3.2
49041,UTAH,479.0,506.6,515.8,547.4,561.4,594.2,1.8,5.7,1.8,6.1,2.6,5.8
49043,UTAH,838.7,918.8,992.7,1044.5,1045.5,1104.6,-1.5,9.6,8.0,5.2,0.1,5.6
49045,UTAH,588.8,614.2,630.9,653.9,672.3,697.0,0.4,4.3,2.7,3.6,2.8,3.7
49047,UTAH,804.8,860.4,899.8,952.7,963.1,992.3,-1.0,6.9,4.6,5.9,1.1,3.0
49049,UTAH,1070.8,1222.5,1381.5,1393.2,1397.0,1491.0,-14.4,14.2,13.0,0.8,0.3,6.7
49051,UTAH,808.8,914.6,1008.8,1058.2,1123.5,1143.5,-1.5,13.1,10.3,4.9,6.2,1.8
49053,UTAH,936.4,1033.8,1078.7,1117.1,1122.0,1205.0,-4.1,10.4,4.3,3.6,0.4,7.4
49055,UTAH,291.9,307.6,287.1,299.8,281.4,296.0,-8.3,5.4,-6.7,4.4,-6.1,5.2
49057,UTAH,1075.1,1218.6,1320.9,1350.4,1268.1,1573.2,-8.9,13.4,8.4,2.2,-6.1,24.1
50001,VERMONT,638.1,674.9,695.3,730.1,752.8,786.8,2.3,5.8,3.0,5.0,3.1,4.5
50003,VERMONT,412.6,432.4,452.5,472.7,492.6,506.8,4.4,4.8,4.6,4.5,4.2,2.9
50005,VERMONT,305.6,320.9,345.1,366.8,390.9,411.7,8.3,5.0,7.6,6.3,6.6,5.3
50007,VERMONT,987.8,1125.3,1252.8,1326.6,1322.7,1445.6,-15.4,13.9,11.3,5.9,-0.3,9.3
50009,VERMONT,180.8,189.9,195.3,201.7,207.6,214.2,5.7,5.0,2.8,3.3,2.9,3.2
50011,VERMONT,588.3,616.6,624.0,669.1,696.5,718.7,1.9,4.8,1.2,7.2,4.1,3.2
50013,VERMONT,410.5,426.1,444.8,462.8,477.7,502.3,4.0,3.8,4.4,4.1,3.2,5.1
50015,VERMONT,413.1,436.5,453.7,476.6,492.8,512.3,4.6,5.7,3.9,5.0,3.4,4.0
50017,VERMONT,317.8,340.5,357.4,379.5,398.5,418.9,4.8,7.1,4.9,6.2,5.0,5.1
50019,VERMONT,303.8,324.8,345.7,367.8,389.0,409.7,6.3,6.9,6.4,6.4,5.8,5.3
50021,VERMONT,482.0,504.3,521.2,545.2,562.0,582.3,3.6,4.6,3.4,4.6,3.1,3.6
50023,VERMONT,678.8,731.9,762.4,794.1,819.9,861.2,-0.3,7.8,4.2,4.2,3.3,5.0
50025,VERMONT,417.6,439.1,459.7,478.4,496.0,515.0,4.6,5.1,4.7,4.1,3.7,3.8
50027,VERMONT,495.9,518.9,529.1,553.2,574.7,587.4,2.4,4.7,2.0,4.6,3.9,2.2
51001,VIRGINIA,426.5,443.6,462.6,475.3,500.0,506.2,3.1,4.0,4.3,2.8,5.2,1.2
51003,VIRGINIA,807.1,871.5,917.3,960.0,965.6,1055.5,-4.8,8.0,5.3,4.7,0.6,9.3
51005,VIRGINIA,268.0,279.4,298.8,317.8,337.7,358.3,10.0,4.3,6.9,6.4,6.3,6.1
51007,VIRGINIA,350.8,368.7,388.7,406.4,425.7,443.3,3.9,5.1,5.4,4.6,4.8,4.1
51009,VIRGINIA,315.0,332.1,352.2,370.3,390.9,409.6,6.8,5.4,6.1,5.1,5.6,4.8
51011,VIRGINIA,208.4,224.7,242.5,262.7,281.4,300.7,12.9,7.8,7.9,8.3,7.1,6.9
51013,VIRGINIA,1206.0,1324.8,1512.6,1563.2,1558.8,1660.8,-32.3,9.9,14.2,3.3,-0.3,6.5
51015,VIRGINIA,412.0,433.7,453.7,475.4,492.1,511.8,4.6,5.2,4.6,4.8,3.5,4.0
51017,VIRGINIA,126.9,134.7,132.5,143.2,138.1,149.0,2.4,6.1,-1.6,8.1,-3.6,7.9
51019,VIRGINIA,547.1,577.0,595.4,627.1,647.4,683.5,1.6,5.5,3.2,5.3,3.2,5.6
51021,VIRGINIA,102.6,105.3,102.2,107.6,104.7,110.9,7.4,2.7,-2.9,5.3,-2.7,5.9
51023,VIRGINIA,345.1,368.0,385.6,409.1,424.7,442.1,5.5,6.6,4.8,6.1,3.8,4.1
51025,VIRGINIA,295.1,307.9,323.0,343.2,357.7,379.5,6.2,4.3,4.9,6.2,4.2,6.1
51027,VIRGINIA,101.5,110.5,110.0,117.9,120.2,126.8,12.3,8.9,-0.5,7.2,2.0,5.5
51029,VIRGINIA,164.7,181.6,195.5,209.5,229.2,243.3,11.6,10.3,7.6,7.2,9.4,6.2
51031,VIRGINIA,437.7,457.7,478.1,498.9,514.1,539.3,3.4,4.6,4.5,4.3,3.1,4.9
51033,VIRGINIA,342.5,362.4,381.7,396.8,415.9,435.6,4.2,5.8,5.3,4.0,4.8,4.7
51035,VIRGINIA,266.6,279.6,297.7,317.7,336.5,357.8,9.5,4.9,6.5,6.7,5.9,6.3
51036,VIRGINIA,285.6,304.5,318.7,336.9,355.4,373.5,6.6,6.6,4.7,5.7,5.5,5.1
51037,VIRGINIA,222.2,236.9,258.4,270.7,289.8,305.3,10.6,6.6,9.1,4.8,7.0,5.3
51041,VIRGINIA,733.2,754.9,786.5,816.6,863.9,905.4,1.7,3.0,4.2,3.8,5.8,4.8
51043,VIRGINIA,347.6,369.0,388.4,406.8,427.5,446.8,4.3,6.2,5.2,4.7,5.1,4.5
51045,VIRGINIA,106.0,112.7,110.8,121.3,122.9,128.8,9.5,6.3,-1.7,9.4,1.4,4.8
51047,VIRGINIA,456.7,472.9,493.0,508.4,527.8,542.4,2.0,3.5,4.3,3.1,3.8,2.8
51049,VIRGINIA,266.5,280.6,295.8,309.3,325.7,339.0,6.3,5.3,5.4,4.6,5.3,4.1
51053,VIRGINIA,362.7,380.0,397.0,412.3,428.6,442.8,3.7,4.8,4.5,3.9,3.9,3.3
51057,VIRGINIA,271.1,288.4,306.5,323.9,343.8,361.0,7.8,6.4,6.3,5.7,6.1,5.0
51059,VIRGINIA,1066.9,1182.6,1349.1,1388.0,1340.2,1559.5,-13.1,10.8,14.1,2.9,-3.4,16.4
51061,VIRGINIA,450.5,471.9,494.1,514.7,534.9,554.7,3.9,4.8,4.7,4.2,3.9,3.7
51063,VIRGINIA,301.8,316.3,342.3,361.1,387.7,406.1,9.4,4.8,8.2,5.5,7.4,4.8
51065,VIRGINIA,410.9,431.0,446.1,466.7,485.7,501.5,4.1,4.9,3.5,4.6,4.1,3.2
51067,VIRGINIA,396.2,415.0,432.0,454.5,470.7,485.3,4.3,4.8,4.1,5.2,3.6,3.1
51069,VIRGINIA,448.7,463.0,480.9,501.6,513.4,539.0,3.4,3.2,3.9,4.3,2.3,5.0
51071,VIRGINIA,327.3,349.0,368.5,389.4,412.3,431.1,5.6,6.6,5.6,5.7,5.9,4.5
51073,VIRGINIA,336.2,360.3,375.2,394.9,414.7,431.8,4.4,7.2,4.1,5.2,5.0,4.1
51075,VIRGINIA,467.1,482.9,508.2,518.0,547.4,556.3,2.9,3.4,5.2,1.9,5.7,1.6
51077,VIRGINIA,254.5,272.2,296.5,315.7,343.1,364.4,11.3,6.9,8.9,6.5,8.7,6.2
51079,VIRGINIA,324.3,345.4,366.0,383.5,398.8,418.2,4.6,6.5,6.0,4.8,4.0,4.9
51081,VIRGINIA,285.4,298.6,306.6,319.7,330.4,343.1,3.8,4.6,2.7,4.3,3.3,3.9
51083,VIRGINIA,343.1,362.3,382.0,398.1,416.8,436.3,4.7,5.6,5.4,4.2,4.7,4.7
51085,VIRGINIA,479.5,507.3,518.9,547.6,560.0,592.0,2.9,5.8,2.3,5.5,2.3,5.7
51087,VIRGINIA,825.6,907.3,990.3,1042.7,1039.7,1124.2,-0.9,9.9,9.2,5.3,-0.3,8.1
51089,VIRGINIA,277.7,297.0,313.7,333.8,351.7,372.2,7.9,6.9,5.6,6.4,5.4,5.8
51093,VIRGINIA,412.6,432.0,453.6,473.7,495.1,514.8,4.0,4.7,5.0,4.4,4.5,4.0
51095,VIRGINIA,833.4,904.4,987.7,1034.1,1018.7,1119.8,-6.2,8.5,9.2,4.7,-1.5,9.9
51097,VIRGINIA,190.8,203.9,217.2,231.9,251.7,263.8,10.0,6.8,6.6,6.8,8.5,4.8
51099,VIRGINIA,302.3,319.1,338.4,355.3,375.2,390.6,6.1,5.6,6.0,5.0,5.6,4.1
51101,VIRGINIA,365.7,384.2,398.1,421.8,438.7,460.5,4.7,5.1,3.6,6.0,4.0,5.0
51103,VIRGINIA,296.9,313.3,331.2,349.1,367.4,386.3,5.4,5.5,5.7,5.4,5.2,5.1
51107,VIRGINIA,935.8,1021.7,1092.8,1129.7,1117.5,1273.5,-8.8,9.2,7.0,3.4,-1.1,14.0
51109,VIRGINIA,330.1,351.5,370.5,390.5,411.5,433.7,4.6,6.5,5.4,5.4,5.4,5.4
51111,VIRGINIA,228.1,241.1,260.4,273.5,291.2,309.7,8.9,5.7,8.0,5.0,6.5,6.3
51113,VIRGINIA,313.1,333.4,350.2,369.0,386.6,407.3,6.0,6.5,5.0,5.4,4.8,5.4
51115,VIRGINIA,222.8,235.0,249.8,269.6,279.2,295.2,8.7,5.5,6.3,7.9,3.5,5.7
51117,VIRGINIA,412.0,431.2,451.1,471.6,491.5,507.2,4.4,4.7,4.6,4.5,4.2,3.2
51119,VIRGINIA,273.6,288.1,306.1,323.0,340.6,359.6,8.1,5.3,6.2,5.5,5.5,5.6
51121,VIRGINIA,621.6,646.2,672.0,696.2,727.5,749.2,2.1,4.0,4.0,3.6,4.5,3.0
51125,VIRGINIA,304.6,320.0,337.4,356.2,373.8,389.4,6.1,5.0,5.5,5.6,5.0,4.2
51127,VIRGINIA,329.6,350.6,368.6,389.0,406.9,426.9,4.6,6.4,5.1,5.5,4.6,4.9
51131,VIRGINIA,542.7,572.2,577.8,611.8,630.1,663.2,1.6,5.4,1.0,5.9,3.0,5.3
51133,VIRGINIA,309.6,325.3,343.0,360.7,380.9,394.6,4.5,5.1,5.4,5.2,5.6,3.6
51135,VIRGINIA,249.5,265.0,283.3,300.6,319.8,339.4,9.6,6.2,6.9,6.1,6.4,6.1
51137,VIRGINIA,485.1,504.5,525.9,541.4,568.6,577.4,1.7,4.0,4.2,3.0,5.0,1.6
51139,VIRGINIA,344.5,366.1,384.6,398.2,422.1,438.9,4.6,6.3,5.1,3.5,6.0,4.0
51141,VIRGINIA,289.4,303.8,324.9,343.3,365.4,382.0,8.0,5.0,6.9,5.7,6.4,4.5
51143,VIRGINIA,404.7,421.4,439.6,458.1,474.9,489.7,3.3,4.1,4.3,4.2,3.6,3.1
51145,VIRGINIA,516.8,542.0,557.8,584.7,592.8,633.1,1.6,4.9,2.9,4.8,1.4,6.8
51147,VIRGINIA,291.6,307.4,325.0,343.9,361.3,383.0,7.6,5.4,5.7,5.8,5.0,6.0
51149,VIRGINIA,435.3,449.8,468.3,484.9,504.5,522.9,4.0,3.3,4.1,3.5,4.0,3.6
51153,VIRGINIA,930.2,1003.6,1069.0,1120.7,1123.2,1209.8,-7.1,7.9,6.5,4.8,0.2,7.7
51155,VIRGINIA,341.8,359.7,384.7,396.5,419.7,435.6,5.7,5.2,6.9,3.1,5.8,3.8
51157,VIRGINIA,375.0,391.9,410.8,431.1,451.3,472.5,4.9,4.5,4.8,4.9,4.7,4.7
51159,VIRGINIA,237.2,254.7,273.2,287.7,306.2,323.4,10.4,7.4,7.3,5.3,6.4,5.6
51161,VIRGINIA,702.3,735.8,751.4,799.3,824.1,857.7,1.4,4.8,2.1,6.4,3.1,4.1
51163,VIRGINIA,274.0,290.7,311.0,331.5,352.1,371.2,10.4,6.1,7.0,6.6,6.2,5.4
51165,VIRGINIA,456.0,472.0,493.1,507.0,529.8,538.6,1.9,3.5,4.5,2.8,4.5,1.7
51167,VIRGINIA,182.7,200.3,214.3,229.7,249.5,266.1,12.5,9.6,7.0,7.2,8.6,6.6
51169,VIRGINIA,132.3,147.2,153.9,161.9,178.2,192.4,9.4,11.2,4.6,5.2,10.1,8.0
51171,VIRGINIA,478.9,505.0,516.8,546.9,560.4,592.3,2.2,5.5,2.3,5.8,2.5,5.7
51173,VIRGINIA,304.5,320.6,346.7,366.7,389.6,412.6,8.7,5.3,8.2,5.8,6.2,5.9
51175,VIRGINIA,309.1,328.9,346.8,366.9,386.9,406.1,6.2,6.4,5.4,5.8,5.4,5.0
51177,VIRGINIA,747.6,791.8,818.8,854.5,894.7,899.9,1.1,5.9,3.4,4.4,4.7,0.6
51179,VIRGINIA,786.5,858.8,914.3,965.4,1022.4,1032.4,-2.3,9.2,6.5,5.6,5.9,1.0
51181,VIRGINIA,257.4,269.2,281.8,299.6,314.4,329.2,8.6,4.6,4.7,6.3,4.9,4.7
51183,VIRGINIA,270.1,283.8,299.9,319.5,336.6,357.6,8.9,5.1,5.7,6.5,5.3,6.3
51185,VIRGINIA,243.7,260.0,280.7,299.9,323.2,344.6,11.2,6.7,7.9,6.8,7.8,6.6
51187,VIRGINIA,547.1,577.1,594.3,628.7,649.7,677.3,1.3,5.5,3.0,5.8,3.3,4.3
51191,VIRGINIA,390.7,412.5,431.6,455.5,472.4,496.7,4.3,5.6,4.6,5.5,3.7,5.1
51193,VIRGINIA,377.4,393.5,415.9,434.9,452.3,472.2,3.0,4.3,5.7,4.6,4.0,4.4
51195,VIRGINIA,269.9,282.7,300.6,319.8,338.9,358.7,9.1,4.7,6.3,6.4,6.0,5.9
51197,VIRGINIA,322.2,342.9,360.8,385.0,395.7,420.3,4.6,6.4,5.2,6.7,2.8,6.2
51199,VIRGINIA,692.8,737.1,748.1,799.0,820.3,860.8,-0.8,6.4,1.5,6.8,2.7,4.9
51510,VIRGINIA,1209.9,1322.4,1507.2,1564.5,1578.0,1569.3,-30.7,9.3,14.0,3.8,0.9,-0.6
51520,VIRGINIA,812.4,923.6,1011.7,1059.9,1110.5,1105.7,-3.2,13.7,9.5,4.8,4.8,-0.4
51530,VIRGINIA,324.7,347.9,361.0,383.9,391.0,419.7,3.7,7.1,3.8,6.4,1.8,7.3
51540,VIRGINIA,1051.3,1117.0,1259.7,1323.9,1290.4,1368.4,-21.0,6.2,12.8,5.1,-2.5,6.0
51550,VIRGINIA,845.1,915.9,981.0,1024.4,1022.5,1117.0,-5.4,8.4,7.1,4.4,-0.2,9.2
51570,VIRGINIA,674.5,705.7,724.5,752.3,770.2,794.6,0.6,4.6,2.7,3.8,2.4,3.2
51580,VIRGINIA,142.4,150.3,152.3,159.1,166.6,177.0,6.6,5.5,1.4,4.5,4.7,6.2
51590,VIRGINIA,457.9,473.3,494.5,514.9,534.9,556.9,4.7,3.4,4.5,4.1,3.9,4.1
51595,VIRGINIA,166.9,177.5,177.9,183.8,186.4,190.8,1.9,6.3,0.2,3.3,1.4,2.3
51600,VIRGINIA,973.6,1051.5,1155.5,1130.9,1213.9,1265.1,-8.9,8.0,9.9,-2.1,7.3,4.2
51610,VIRGINIA,1186.0,1297.1,1453.2,1452.7,1594.4,1613.1,-36.0,9.4,12.0,-0.0,9.8,1.2
51620,VIRGINIA,313.3,330.9,345.3,364.1,379.1,394.8,2.4,5.6,4.3,5.4,4.1,4.1
51630,VIRGINIA,597.8,635.0,649.8,687.6,716.1,737.3,-0.6,6.2,2.3,5.8,4.1,3.0
51640,VIRGINIA,315.8,334.7,352.5,368.0,386.9,403.8,3.3,6.0,5.3,4.4,5.1,4.4
51650,VIRGINIA,613.8,642.7,666.8,694.5,718.8,745.2,0.6,4.7,3.8,4.1,3.5,3.7
51660,VIRGINIA,617.7,645.4,665.8,698.0,718.3,749.0,0.5,4.5,3.2,4.8,2.9,4.3
51670,VIRGINIA,498.3,513.2,543.4,562.6,585.7,598.4,4.1,3.0,5.9,3.5,4.1,2.2
51678,VIRGINIA,311.6,329.0,348.1,367.1,385.1,397.2,4.4,5.6,5.8,5.5,4.9,3.2
51680,VIRGINIA,810.4,898.4,985.2,1038.1,1028.1,1107.7,-1.0,10.9,9.7,5.4,-1.0,7.7
51683,VIRGINIA,829.8,897.4,910.9,980.5,1038.8,1026.6,-4.2,8.1,1.5,7.6,5.9,-1.2
51685,VIRGINIA,403.4,419.6,434.4,454.0,470.7,481.4,3.5,4.0,3.5,4.5,3.7,2.3
51690,VIRGINIA,369.4,378.7,398.9,411.5,425.8,442.5,3.1,2.5,5.3,3.2,3.5,3.9
51700,VIRGINIA,746.2,815.7,873.3,902.2,950.0,969.2,-1.5,9.3,7.1,3.3,5.3,2.0
51710,VIRGINIA,1000.2,1076.5,1180.4,1250.8,1294.7,1267.9,-6.9,7.6,9.7,6.0,3.5,-2.1
51730,VIRGINIA,582.4,615.4,637.2,662.0,686.9,728.4,2.0,5.7,3.5,3.9,3.8,6.1
51735,VIRGINIA,765.3,817.8,857.0,888.4,901.3,968.6,-2.7,6.9,4.8,3.7,1.4,7.5
51740,VIRGINIA,878.8,950.7,981.4,1019.5,1027.1,1055.0,-2.9,8.2,3.2,3.9,0.7,2.7
51750,VIRGINIA,433.5,449.7,467.0,489.4,510.0,527.8,5.3,3.7,3.8,4.8,4.2,3.5
51760,VIRGINIA,1067.2,1244.0,1519.9,1581.1,1503.8,1730.4,-20.6,16.6,22.2,4.0,-4.9,15.1
51770,VIRGINIA,806.0,877.7,914.1,957.2,973.6,1031.8,-3.5,8.9,4.1,4.7,1.7,6.0
51775,VIRGINIA,608.6,647.3,677.6,698.0,731.6,753.5,1.7,6.4,4.7,3.0,4.8,3.0
51790,VIRGINIA,754.8,816.6,861.0,896.4,902.2,991.1,-0.9,8.2,5.4,4.1,0.7,9.9
51800,VIRGINIA,828.6,918.6,981.8,1023.4,1014.8,1121.1,-5.0,10.9,6.9,4.2,-0.8,10.5
51810,VIRGINIA,935.9,1024.0,1062.9,1103.4,1117.8,1178.1,-5.8,9.4,3.8,3.8,1.3,5.4
51820,VIRGINIA,584.0,623.3,650.6,668.1,702.9,725.1,-0.2,6.7,4.4,2.7,5.2,3.2
51830,VIRGINIA,492.5,506.3,534.5,542.5,573.9,576.0,2.1,2.8,5.6,1.5,5.8,0.4
51840,VIRGINIA,743.9,814.4,873.2,901.8,946.8,961.0,-0.4,9.5,7.2,3.3,5.0,1.5
53001,WASHINGTON,877.6,964.0,1035.6,1034.5,1103.3,1116.0,-5.0,9.9,7.4,-0.1,6.7,1.2
53003,WASHINGTON,804.0,866.7,905.2,951.4,957.9,995.0,-2.4,7.8,4.4,5.1,0.7,3.9
53005,WASHINGTON,928.5,1011.5,1078.5,1130.0,1126.7,1251.8,-7.7,8.9,6.6,4.8,-0.3,11.1
53007,WASHINGTON,1219.0,1375.4,1543.2,1640.7,1707.9,1616.4,-16.1,12.8,12.2,6.3,4.1,-5.4
53009,WASHINGTON,919.3,1018.8,1124.7,1179.7,1255.9,1321.3,-12.5,10.8,10.4,4.9,6.5,5.2
53011,WASHINGTON,1232.1,1378.5,1548.2,1640.3,1694.1,1603.0,-16.2,11.9,12.3,5.9,3.3,-5.4
53013,WASHINGTON,476.3,505.0,480.8,531.5,508.6,549.3,-4.4,6.0,-4.8,10.6,-4.3,8.0
53015,WASHINGTON,1062.1,1213.7,1340.9,1372.0,1329.5,1564.5,-11.4,14.3,10.5,2.3,-3.1,17.7
