county_fips5,yr,index_nsa_pred
1061,2021,176.17
1061,2022,184.734774295799
1061,2023,194.01035922903733
1061,2024,203.98658753253628
1061,2025,214.15218132323668
1065,2021,144.4
1065,2022,141.97302274388818
1065,2023,143.07769211403192
1065,2024,140.56175729568375
1065,2025,140.9882228964637
1067,2021,192.87
1067,2022,215.70338061874313
1067,2023,253.1362401210516
1067,2024,294.7363221709706
1067,2025,343.6884212065939
1069,2021,314.09
1069,2022,358.17720811421106
1069,2023,414.6402794644767
1069,2024,483.3600788978233
1069,2025,557.4673907513234
1071,2021,262.04
1071,2022,303.6244416772679
1071,2023,348.61409154210895
1071,2024,403.39282539931384
1071,2025,471.8113725581089
1073,2021,526.89
1073,2022,611.6505385330455
1073,2023,711.77395419057
1073,2024,822.7789886844753
1073,2025,940.0808209962285
1075,2021,163.58
1075,2022,171.01697636262463
1075,2023,176.54074212073132
1075,2024,182.29771467849574
1075,2025,187.46590212689412
1077,2021,276.35
1077,2022,321.4224788133966
1077,2023,366.8331818553301
1077,2024,420.16134375669316
1077,2025,487.7527074619136
1079,2021,249.37
1079,2022,287.0549197515628
1079,2023,327.30731630726
1079,2024,372.4918465444942
1079,2025,426.2379727702823
1081,2021,469.1
1081,2022,551.2420280260628
1081,2023,645.5662950778255
1081,2024,741.6150178097333
1081,2025,852.4677657948782
1083,2021,285.5
1083,2022,330.92345297242997
1083,2023,379.37423843432305
1083,2024,442.4264021138523
1083,2025,511.34313613744064
1085,2021,125.96
1085,2022,122.6162486654624
1085,2023,123.6568860814959
1085,2024,121.28071742271348
1085,2025,122.89401392332877
1087,2021,139.67
1087,2022,135.14321774552081
1087,2023,137.79713039938335
1087,2024,136.69421379941187
1087,2025,133.93589474206763
1089,2021,571.58
1089,2022,670.155996303688
1089,2023,771.688440750244
1089,2024,885.5767200946456
1089,2025,1010.4824327969087
1091,2021,193.65
1091,2022,197.7874528801171
1091,2023,196.68897811306536
1091,2024,196.2832727515756
1091,2025,196.05876961424596
1093,2021,166.2
1093,2022,171.21031981716297
1093,2023,177.08373523210983
1093,2024,182.2593640097504
1093,2025,187.75204471956016
1095,2021,247.93
1095,2022,296.5375046726589
1095,2023,346.0199633409228
1095,2024,401.11854757912124
1095,2025,471.1673449620651
1097,2021,500.83
1097,2022,589.4370459848351
1097,2023,686.6300734045194
1097,2024,788.6739410286847
1097,2025,911.3711199265827
1099,2021,165.4
1099,2022,166.5882726344696
1099,2023,166.12190177944947
1099,2024,165.75875034786398
1099,2025,164.65446117009063
1101,2021,282.89
1101,2022,333.30401005224763
1101,2023,391.4466666334537
1101,2024,462.6623336833301
1101,2025,554.8849902240239
