"YEAR","county_fips","total_home_purchase","total_amt_purchase"
2000,"21069",110,5355000
2000,"21071",170,6941000
2000,"21073",477,38372000
2000,"21075",31,1456000
2000,"21077",78,6040000
2000,"21079",183,13881000
2000,"21081",415,30948000
2000,"21083",236,14827000
2000,"21085",132,7393000
2000,"21087",37,1812000
2000,"21089",438,30429000
2000,"21091",72,4238000
2000,"21093",946,79729000
2000,"21095",88,4512000
2000,"21097",142,11512000
2000,"21099",109,5911000
2000,"21101",570,42666000
2000,"21103",139,12730000
2000,"21105",21,1095000
2000,"21107",330,19258000
2000,"21109",56,2872000
2000,"21111",10943,1233949000
2000,"21113",601,59889000
2000,"21115",82,3936000
2000,"21117",2405,249197000
2000,"21119",68,2341000
2000,"21121",97,5060000
2000,"21123",63,4274000
2000,"21125",515,31703000
2000,"21127",67,2760000
2000,"21129",34,1334000
2000,"21131",39,1394000
2000,"21133",130,5057000
2000,"21135",55,2312000
2000,"21137",203,11322000
2000,"21139",80,4432000
2000,"21141",189,10893000
2000,"21143",68,5684000
2000,"21145",491,35786000
2000,"21147",42,1286000
2000,"21149",68,3635000
2000,"21151",1111,94542000
2000,"21153",64,2235000
2000,"21155",122,7401000
2000,"21157",208,13555000
2000,"21159",40,1387000
2000,"21161",131,8047000
2000,"21163",267,20058000
2000,"21165",33,1625000
2000,"21167",127,9888000
2000,"21169",29,1350000
2000,"21171",40,1788000
2000,"21173",235,15134000
2000,"21175",52,2074000
2000,"21177",258,12547000
2000,"21179",394,31283000
2000,"21181",57,3282000
2000,"21183",168,8893000
2000,"21185",1011,150888000
2000,"21187",75,5695000
2000,"21189",9,3e+05
2000,"21191",107,8587000
2000,"21193",131,4733000
2000,"21195",447,22931000
2000,"21197",68,2971000
2000,"21199",373,23692000
2000,"21201",15,649000
2000,"21203",97,4901000
2000,"21205",120,5999000
2000,"21207",67,3011000
2000,"21209",670,66587000
2000,"21211",434,49611000
2000,"21213",150,10044000
2000,"21215",193,20587000
2000,"21217",117,7263000
2000,"21219",81,5517000
2000,"21221",111,7721000
2000,"21223",63,4402000
2000,"21225",83,4099000
2000,"21227",1022,92240000
2000,"21229",41,2331000
2000,"21231",73,3951000
2000,"21233",39,2111000
2000,"21235",290,16139000
2000,"21237",37,1488000
2000,"21239",385,41978000
2000,"22001",497,25859000
2000,"22003",114,5781000
2000,"22005",1328,133120000
2000,"22007",168,9582000
2000,"22009",198,9471000
2000,"22011",224,10827000
2000,"22013",32,1731000
2000,"22015",1649,149734000
2000,"22017",3102,255339000
2000,"22019",1975,146642000
2000,"22021",31,1036000
2000,"22023",37,1671000
2000,"22025",42,1616000
2000,"22027",100,4195000
2000,"22029",74,3884000
2000,"22031",216,10554000
2000,"22033",5091,5.4e+08
2000,"22035",32,1152000
2000,"22037",142,10135000
2000,"22039",171,7858000
2000,"22041",80,3154000
2000,"22043",118,5746000
2000,"22045",538,32884000
2000,"22047",187,13138000
2000,"22049",78,3612000
2000,"22051",4574,502014000
2000,"22053",217,11389000
2000,"22055",2757,257210000
2000,"22057",690,48328000
2000,"22059",79,2877000
2000,"22061",255,17375000
2000,"22063",1532,115879000
2000,"22065",41,1733000
2000,"22067",177,8957000
2000,"22069",272,17261000
2000,"22071",3743,470034000
2000,"22073",1699,135347000
2000,"22075",265,26305000
2000,"22077",143,10164000
2000,"22079",1292,96089000
2000,"22081",36,1577000
2000,"22083",124,5947000
2000,"22085",202,8393000
2000,"22087",571,47143000
2000,"22089",576,64147000
2000,"22091",51,2291000
2000,"22093",162,11554000
2000,"22095",644,58430000
2000,"22097",737,43569000
2000,"22099",520,27358000
2000,"22101",378,22295000
2000,"22103",3840,449634000
2000,"22105",752,49821000
2000,"22107",18,709000
2000,"22109",1058,81648000
2000,"22111",114,5778000
2000,"22113",259,13333000
2000,"22115",192,9922000
2000,"22117",280,17734000
2000,"22119",328,17748000
2000,"22121",205,16049000
2000,"22123",55,2045000
2000,"22125",89,8963000
2000,"22127",80,3777000
2000,"23001",1275,106013000
2000,"23003",228,12139000
2000,"23005",4493,565102000
2000,"23007",118,7850000
2000,"23009",257,21447000
2000,"23011",657,47335000
2000,"23013",223,22793000
2000,"23015",175,17323000
2000,"23017",501,34377000
2000,"23019",1612,121838000
2000,"23021",71,3979000
2000,"23023",361,34718000
2000,"23025",198,11445000
2000,"23027",270,21584000
2000,"23029",62,3277000
2000,"23031",2734,296251000
2000,"24001",662,45308000
2000,"24003",11145,1718798000
2000,"24005",11789,1504995000
2000,"24009",1853,271259000
2000,"24011",330,29987000
2000,"24013",2992,422089000
2000,"24015",1502,173009000
2000,"24017",2715,401805000
2000,"24019",220,19677000
2000,"24021",5482,777797000
2000,"24023",249,24703000
2000,"24025",4352,557269000
2000,"24027",6940,1133210000
2000,"24029",149,15846000
2000,"24031",21117,3794826000
2000,"24033",14100,1917109000
2000,"24035",917,136822000
2000,"24037",1154,149343000
2000,"24039",113,10116000
2000,"24041",450,72592000
2000,"24043",1737,189212000
2000,"24045",917,85658000
2000,"24047",748,78826000
2000,"24510",6621,552054000
2000,"25001",3677,572150000
2000,"25003",1288,142145000
2000,"25005",6903,934927000
2000,"25007",170,54416000
2000,"25009",10906,1982590000
2000,"25011",512,49143000
2000,"25013",5632,564659000
2000,"25015",1639,203224000
2000,"25017",19846,4206618000
2000,"25019",71,34071000
2000,"25021",9829,2072371000
2000,"25023",7982,1313064000
2000,"25025",7691,1579100000
2000,"25027",11362,1613768000
2000,"26001",77,6944000
2000,"26003",43,3055000
2000,"26005",1568,156523000
2000,"26007",199,16067000
2000,"26009",166,21752000
2000,"26011",115,6682000
2000,"26013",27,1614000
2000,"26015",585,54629000
2000,"26017",1438,119621000
2000,"26019",132,13006000
2000,"26021",2056,208612000
2000,"26023",285,20673000
2000,"26025",1748,148855000
2000,"26027",418,35559000
2000,"26029",242,29277000
2000,"26031",175,14766000
2000,"26033",124,9027000
2000,"26035",224,17068000
2000,"26037",1085,130136000
2000,"26039",137,10419000
2000,"26041",120,9365000
2000,"26043",117,8393000
2000,"26045",1701,184661000
2000,"26047",342,45699000
2000,"26049",7071,692860000
2000,"26051",259,20683000
2000,"26053",70,3746000
2000,"26055",911,103781000
2000,"26057",224,16614000
2000,"26059",336,23808000
2000,"26061",102,6866000
2000,"26063",126,9209000
2000,"26065",4308,455899000
2000,"26067",679,60925000
2000,"26069",199,12899000
2000,"26071",21,1262000
2000,"26073",333,25413000
2000,"26075",2347,211226000
2000,"26077",3710,394473000
2000,"26079",135,11296000
2000,"26081",10334,1118386000
2000,"26083",4,418000
2000,"26085",47,3093000
2000,"26087",1501,186387000
2000,"26089",196,33841000
2000,"26091",1524,139574000
2000,"26093",3929,633458000
2000,"26095",18,1270000
2000,"26097",45,3752000
2000,"26099",17912,2245545000
2000,"26101",125,9783000
2000,"26103",241,19332000
2000,"26105",233,17343000
2000,"26107",255,20305000
2000,"26109",129,8604000
2000,"26111",1449,163519000
2000,"26113",98,6567000
2000,"26115",2712,302860000
2000,"26117",542,43407000
2000,"26119",66,4991000
2000,"26121",2324,187278000
2000,"26123",470,38069000
2000,"26125",27022,4595053000
2000,"26127",204,16772000
2000,"26129",100,6868000
2000,"26131",21,1569000
2000,"26133",196,13936000
2000,"26135",63,4753000
2000,"26137",165,16015000
2000,"26139",4288,458184000
2000,"26141",53,4675000
2000,"26143",197,13988000
2000,"26145",2548,225301000
2000,"26147",2650,300844000
2000,"26149",462,34903000
2000,"26151",360,30584000
2000,"26153",34,2018000
2000,"26155",757,67015000
2000,"26157",425,34795000
2000,"26159",966,87668000
2000,"26161",6217,1009892000
2000,"26163",27428,3245990000
2000,"26165",328,25400000
2000,"27001",66,6156000
2000,"27003",6866,841883000
2000,"27005",230,17215000
2000,"27007",242,17219000
2000,"27009",616,56214000
2000,"27011",21,1198000
2000,"27013",634,55885000
2000,"27015",199,12868000
2000,"27017",175,14442000
2000,"27019",1990,321552000
2000,"27021",163,15371000
2000,"27023",80,4964000
2000,"27025",1016,128788000
2000,"27027",745,59516000
2000,"27029",33,1841000
2000,"27031",27,3664000
2000,"27033",51,2894000
2000,"27035",602,57237000
2000,"27037",8897,1218185000
2000,"27039",263,25001000
2000,"27041",320,30288000
2000,"27043",104,6105000
2000,"27045",181,15401000
2000,"27047",287,20801000
2000,"27049",586,59324000
2000,"27051",32,2024000
2000,"27053",22872,3317622000
2000,"27055",205,18550000
2000,"27057",61,5668000
2000,"27059",634,69200000
2000,"27061",301,24056000
2000,"27063",71,3662000
2000,"27065",185,14958000
2000,"27067",269,20682000
2000,"27069",18,787000
2000,"27071",64,4448000
2000,"27073",23,1059000
2000,"27075",72,5218000
2000,"27077",32,1966000
2000,"27079",248,24706000
2000,"27081",26,1425000
2000,"27083",214,16739000
2000,"27085",554,48216000
2000,"27087",10,380000
2000,"27089",43,2065000
2000,"27091",150,9435000
2000,"27093",263,20064000
2000,"27095",337,30955000
2000,"27097",288,23167000
2000,"27099",450,35928000
2000,"27101",33,1890000
2000,"27103",389,33862000
2000,"27105",104,5949000
2000,"27107",37,1975000
2000,"27109",3210,366625000
2000,"27111",388,30117000
2000,"27113",109,6634000
2000,"27115",179,15042000
2000,"27117",59,3486000
2000,"27119",243,15940000
2000,"27121",52,3819000
2000,"27123",7885,930747000
2000,"27125",23,1209000
2000,"27127",53,3139000
2000,"27129",95,5101000
2000,"27131",700,79138000
2000,"27133",53,3091000
2000,"27135",95,6742000
2000,"27137",2443,192212000
2000,"27139",3484,521863000
2000,"27141",1709,210565000
2000,"27143",97,7801000
2000,"27145",2016,193672000
2000,"27147",562,51749000
2000,"27149",49,3354000
2000,"27151",50,3210000
2000,"27153",137,8713000
2000,"27155",19,924000
2000,"27157",153,14237000
2000,"27159",86,5283000
2000,"27161",176,13895000
2000,"27163",5392,825765000
2000,"27165",47,3116000
2000,"27167",44,2486000
2000,"27169",461,41033000
2000,"27171",2236,276397000
2000,"27173",53,2766000
2000,"28001",173,11208000
2000,"28003",339,20439000
2000,"28005",71,3337000
2000,"28007",163,8047000
2000,"28009",38,1981000
2000,"28011",132,8281000
2000,"28013",115,4592000
2000,"28015",67,3669000
2000,"28017",166,7964000
2000,"28019",61,2866000
2000,"28021",58,2528000
2000,"28023",148,6573000
2000,"28025",142,8826000
2000,"28027",145,6776000
2000,"28029",238,11745000
2000,"28031",178,8340000
2000,"28033",2914,321527000
2000,"28035",762,51339000
2000,"28037",18,680000
2000,"28039",190,10597000
2000,"28041",29,1505000
2000,"28043",245,16509000
2000,"28045",634,53317000
2000,"28047",2282,201839000
2000,"28049",2867,238973000
2000,"28051",111,4270000
2000,"28053",51,2006000
2000,"28055",3,78000
2000,"28057",206,9417000
2000,"28059",1934,154483000
2000,"28061",90,3729000
2000,"28063",41,1671000
2000,"28065",74,2898000
2000,"28067",581,29598000
2000,"28069",57,1968000
2000,"28071",293,30119000
2000,"28073",689,61977000
2000,"28075",795,57946000
2000,"28077",91,4063000
2000,"28079",104,4351000
2000,"28081",1030,84600000
2000,"28083",210,11881000
2000,"28085",311,17934000
2000,"28087",559,43179000
2000,"28089",1387,189023000
2000,"28091",148,6158000
2000,"28093",251,16061000
2000,"28095",306,13705000
2000,"28097",90,4079000
2000,"28099",171,8308000
2000,"28101",147,6541000
2000,"28103",95,4035000
2000,"28105",450,33229000
2000,"28107",324,18059000
2000,"28109",559,37475000
2000,"28111",75,3398000
2000,"28113",287,15446000
2000,"28115",260,15326000
2000,"28117",220,12996000
2000,"28119",49,1682000
2000,"28121",2179,205787000
2000,"28123",166,7021000
2000,"28125",15,549000
2000,"28127",227,11970000
2000,"28129",82,3086000
2000,"28131",118,6873000
2000,"28133",85,4410000
2000,"28135",75,2534000
2000,"28137",260,19662000
2000,"28139",126,5995000
2000,"28141",116,6506000
2000,"28143",68,3531000
2000,"28145",187,10351000
2000,"28147",79,3462000
2000,"28149",506,35359000
2000,"28151",289,19197000
2000,"28153",149,5822000
2000,"28155",98,4174000
2000,"28157",50,2518000
2000,"28159",153,14561000
2000,"28161",123,6578000
2000,"28163",174,8986000
2000,"29001",107,7303000
2000,"29003",193,14710000
2000,"29005",47,2442000
2000,"29007",164,10096000
2000,"29009",289,17310000
2000,"29011",63,2902000
2000,"29013",95,6038000
2000,"29015",87,4813000
2000,"29017",58,3299000
2000,"29019",2113,208842000
2000,"29021",1045,81075000
2000,"29023",215,11506000
2000,"29025",83,5629000
2000,"29027",410,27312000
2000,"29029",338,36303000
2000,"29031",878,73120000
2000,"29033",31,1565000
2000,"29035",21,946000
2000,"29037",1694,178047000
2000,"29039",95,5038000
2000,"29041",31,1628000
2000,"29043",1267,116140000
2000,"29045",18,798000
2000,"29047",4023,436279000
2000,"29049",324,28676000
2000,"29051",322,27409000
2000,"29053",104,6755000
2000,"29055",177,9502000
2000,"29057",75,3786000
2000,"29059",93,5664000
2000,"29061",55,3042000
2000,"29063",100,7093000
2000,"29065",56,3158000
2000,"29067",27,1397000
2000,"29069",89,4337000
2000,"29071",1457,141258000
2000,"29073",150,11287000
2000,"29075",41,2747000
2000,"29077",4138,359939000
2000,"29079",72,4132000
2000,"29081",34,2191000
2000,"29083",157,8591000
2000,"29085",44,2023000
2000,"29087",46,2071000
2000,"29089",46,2237000
2000,"29091",264,14767000
2000,"29093",69,3533000
2000,"29095",11061,1085655000
2000,"29097",1433,97162000
2000,"29099",3823,345021000
2000,"29101",353,27341000
2000,"29103",7,312000
2000,"29105",303,19710000
2000,"29107",360,26816000
2000,"29109",350,21806000
2000,"29111",24,993000
2000,"29113",801,59849000
2000,"29115",43,2073000
2000,"29117",79,5705000
2000,"29119",161,8617000
2000,"29121",103,5341000
2000,"29123",82,3775000
2000,"29125",23,1554000
2000,"29127",128,7862000
2000,"29129",12,6e+05
2000,"29131",134,9308000
2000,"29133",43,2038000
2000,"29135",76,4494000
2000,"29137",48,2554000
2000,"29139",69,4564000
2000,"29141",119,7748000
2000,"29143",73,3929000
2000,"29145",710,50784000
2000,"29147",218,17069000
2000,"29149",43,1944000
2000,"29151",32,1693000
2000,"29153",17,773000
2000,"29155",41,2113000
2000,"29157",113,6314000
2000,"29159",208,13172000
2000,"29161",239,17619000
2000,"29163",100,6736000
2000,"29165",1612,219557000
2000,"29167",232,13930000
2000,"29169",239,19235000
2000,"29171",20,1094000
2000,"29173",42,2400000
2000,"29175",134,6840000
2000,"29177",317,25275000
2000,"29179",15,611000
2000,"29181",73,3225000
2000,"29183",7370,867560000
2000,"29185",39,2156000
2000,"29186",109,6857000
2000,"29187",777,47908000
2000,"29189",18310,2408586000
2000,"29195",154,8090000
2000,"29197",14,631000
2000,"29199",6,238000
2000,"29201",354,19643000
2000,"29203",15,901000
2000,"29205",26,1049000
2000,"29207",153,8039000
2000,"29209",256,21118000
2000,"29211",40,1902000
2000,"29213",477,40561000
2000,"29215",114,6555000
2000,"29217",163,9754000
2000,"29219",374,33898000
2000,"29221",172,8102000
2000,"29223",63,2827000
2000,"29225",471,31898000
2000,"29227",11,197000
2000,"29229",134,6213000
2000,"29510",4327,338475000
2000,"30001",39,3644000
2000,"30003",55,2430000
2000,"30005",12,838000
2000,"30007",23,1652000
2000,"30009",56,4890000
2000,"30011",2,56000
2000,"30013",1000,86578000
2000,"30015",21,1469000
2000,"30017",135,7405000
2000,"30019",4,314000
2000,"30021",56,2989000
2000,"30023",53,2979000
2000,"30025",9,520000
2000,"30027",105,7218000
2000,"30029",723,69807000
2000,"30031",870,103703000
2000,"30033",3,118000
2000,"30035",42,2123000
2000,"30037",4,228000
2000,"30039",15,919000
2000,"30041",60,4481000
2000,"30043",64,5911000
2000,"30045",8,377000
2000,"30047",125,13208000
2000,"30049",311,26394000
2000,"30051",3,221000
2000,"30053",131,8443000
2000,"30055",3,153000
2000,"30057",28,2626000
2000,"30059",4,271000
2000,"30061",28,1796000
2000,"30063",1341,139282000
2000,"30065",39,2062000
2000,"30067",176,15284000
2000,"30069",1,33000
2000,"30071",8,521000
2000,"30073",19,951000
2000,"30075",16,834000
2000,"30077",22,1691000
2000,"30079",5,137000
2000,"30081",385,38196000
2000,"30083",49,2763000
2000,"30085",20,1164000
2000,"30087",47,2083000
2000,"30089",52,3210000
2000,"30091",19,748000
2000,"30093",225,15344000
2000,"30095",74,6515000
2000,"30097",33,2748000
2000,"30099",23,1502000
2000,"30101",27,1489000
2000,"30103",2,87000
2000,"30105",26,1494000
2000,"30107",7,308000
2000,"30109",1,15000
2000,"30111",2232,206462000
2000,"31001",157,10412000
2000,"31003",21,882000
2000,"31005",0,0
2000,"31007",2,46000
2000,"31011",22,1349000
2000,"31013",81,4438000
2000,"31015",2,138000
2000,"31017",1,69000
2000,"31019",244,17710000
2000,"31021",33,1989000
2000,"31023",45,2252000
2000,"31025",245,22750000
2000,"31027",41,2479000
2000,"31029",5,237000
2000,"31031",19,1077000
2000,"31033",64,3702000
2000,"31035",21,1105000
2000,"31037",49,2931000
2000,"31039",26,1352000
2000,"31041",25,1074000
2000,"31043",222,15898000
2000,"31045",45,2268000
2000,"31047",149,8362000
2000,"31049",4,261000
2000,"31051",21,1223000
2000,"31053",168,13666000
2000,"31055",7639,842467000
2000,"31057",6,252000
2000,"31059",7,363000
2000,"31061",3,198000
2000,"31063",7,351000
2000,"31065",12,549000
2000,"31067",115,7783000
2000,"31069",2,205000
2000,"31071",2,164000
2000,"31073",8,679000
2000,"31075",0,0
2000,"31077",5,193000
2000,"31079",327,22343000
2000,"31081",42,2695000
2000,"31083",3,121000
2000,"31087",7,269000
2000,"31089",34,2335000
2000,"31091",2,63000
2000,"31093",18,981000
2000,"31095",20,1e+06
2000,"31097",11,463000
2000,"31099",25,1229000
2000,"31101",37,2050000
2000,"31103",0,0
2000,"31105",19,847000
2000,"31107",19,1041000
2000,"31109",4031,412071000
2000,"31111",206,13737000
2000,"31113",3,246000
2000,"31115",1,81000
2000,"31119",273,18778000
2000,"31121",32,1713000
2000,"31123",24,1262000
2000,"31125",6,393000
2000,"31127",24,1482000
2000,"31129",5,205000
2000,"31131",70,5144000
2000,"31133",6,217000
2000,"31135",9,524000
2000,"31137",39,2046000
2000,"31139",29,1900000
2000,"31141",154,10759000
2000,"31143",17,894000
2000,"31145",33,2099000
2000,"31147",27,1109000
2000,"31149",2,141000
2000,"31151",48,3077000
2000,"31153",2511,292283000
2000,"31155",66,5510000
2000,"31157",194,13006000
2000,"31159",64,5202000
2000,"31161",28,1376000
2000,"31163",6,226000
2000,"31165",2,169000
2000,"31167",47,3080000
2000,"31169",9,373000
2000,"31171",2,90000
2000,"31173",15,729000
2000,"31175",12,505000
2000,"31177",200,21619000
2000,"31179",45,3112000
2000,"31181",13,797000
2000,"31183",0,0
2000,"31185",50,2634000
2000,"32001",266,27062000
2000,"32003",36681,4883993000
2000,"32005",840,153469000
2000,"32007",394,37045000
2000,"32009",5,199000
2000,"32011",5,148000
2000,"32013",127,9491000
2000,"32015",33,1996000
2000,"32017",21,1797000
2000,"32019",695,71572000
2000,"32021",19,1113000
2000,"32023",793,79586000
2000,"32027",22,1475000
2000,"32029",77,7808000
2000,"32031",7431,1138084000
2000,"32033",47,2932000
2000,"32510",774,94453000
2000,"33001",582,61165000
2000,"33003",576,60556000
2000,"33005",746,73790000
2000,"33007",151,9260000
2000,"33009",499,52123000
2000,"33011",6912,917503000
2000,"33013",1660,189667000
2000,"33015",5675,847108000
2000,"33017",1826,207130000
2000,"33019",302,23653000
2000,"34001",4344,452587000
2000,"34003",11344,2518156000
2000,"34005",8248,1089166000
