FIPS,State,County,mean_actual_hpi_change,pred_full,pred_lags_macro,climate_contribution,nri_wildfire_risk,nri_hurricane_risk,nri_coastal_flood_risk,nri_inland_flood_risk,nri_drought_risk,nri_heatwave_risk,nri_tornado_risk,nri_overall_risk_score,nri_risk_percentile,composite_climate_risk_score,climate_risk_rank
35013,NM,Dona Ana,7.782857142857144,7.5637393,8.130769,-0.56702924,86.57760814249363,36.54568210262829,,98.37786259541984,99.39567430025444,94.60500963391137,20.51526717557252,96.08778625954199,96.08778625954199,77.95,57
6017,CA,El Dorado,5.7,6.3895354,7.281876,-0.8923411,99.71374045801527,,,91.69847328244275,77.06743002544529,67.98330122029544,13.708651399491096,91.412213740458,91.412213740458,77.9,59
11001,DC,District of Columbia,3.34,4.2135377,4.6644716,-0.45093414,26.208651399491096,96.03671255736336,74.0,97.42366412213741,0.0,99.19717405266539,90.42620865139949,97.58269720101781,97.58269720101781,77.88,60
6023,CA,Humboldt,6.291428571428571,6.2242246,6.7269197,-0.5026951,95.51526717557253,,87.8,94.17938931297711,78.53053435114504,47.2703917790623,7.856234096692112,96.75572519083968,96.75572519083968,77.83,61
6001,CA,Alameda,4.964285714285714,5.0805593,5.3620486,-0.28148934,97.70992366412212,,86.0,99.68193384223919,85.94147582697201,97.55940912010277,65.80788804071247,99.77735368956743,99.77735368956743,77.79,62
2020,AK,Anchorage,4.35,4.464132,4.905911,-0.44177905,78.62595419847328,,28.000000000000004,0.190839694656489,0.0,,0.44529262086514,97.39185750636133,97.39185750636133,77.72,63
22103,LA,Saint Tammany,4.805714285714286,6.0754976,6.5762644,-0.5007673,89.56743002544529,98.91531080517312,82.6,94.21119592875316,80.18447837150127,96.33911368015414,86.57760814249363,96.56488549618322,96.56488549618322,77.72,63
6007,CA,Butte,6.337142857142857,5.821633,6.509609,-0.687976,98.53689567430024,,,93.22519083969466,99.65012722646308,81.98458574181117,28.18066157760814,93.92493638676845,93.92493638676845,77.72,63
6087,CA,Santa Cruz,4.871428571428572,4.0541553,4.460709,-0.40655413,97.32824427480917,,49.2,96.18320610687024,99.42748091603053,86.60886319845858,18.73409669211196,97.80534351145039,97.80534351145039,77.68,66
6013,CA,Contra Costa,5.582857142857143,5.600903,5.8849363,-0.28403288,97.58269720101781,,66.0,99.49109414758269,94.62468193384224,98.26589595375722,49.87277353689568,99.49109414758269,99.49109414758269,77.66,67
21111,KY,Jefferson,6.581428571428572,7.1789994,7.543732,-0.36473277,56.10687022900763,35.83646224447226,,99.10941475826972,21.24681933842239,96.88503532434169,99.74554707379136,98.2824427480916,98.2824427480916,77.63,68
39049,OH,Franklin,8.459999999999999,8.290557,8.658703,-0.3681458,29.07124681933842,49.68710888610764,,98.79134860050893,57.63358778625955,98.90815671162493,98.441475826972,98.05979643765905,98.05979643765905,77.54,69
5031,AR,Craighead,5.714285714285714,6.660881,7.467382,-0.80650127,43.829516539440206,56.82102628285357,,78.7531806615776,92.14376590330787,95.18304431599229,97.74173027989822,91.793893129771,91.793893129771,77.48,70
29095,MO,Jackson,8.507142857142858,8.7559,9.221322,-0.46542236,49.17302798982188,0.0,,96.50127226463104,46.0559796437659,99.13294797687861,99.45928753180662,96.50127226463104,96.50127226463104,77.44,71
48121,TX,Denton,7.867142857142857,8.061153,8.481188,-0.42003426,92.970737913486,58.406341259908224,,95.70610687022901,36.895674300254456,97.97687861271677,99.80916030534353,96.91475826972008,96.91475826972008,77.33,72
13121,GA,Fulton,8.072857142857142,7.8871074,8.376279,-0.4891715,52.894402035623415,74.92699207342513,,97.67811704834605,0.0,92.38921001926782,97.01017811704837,95.80152671755725,95.80152671755725,77.26,73
29029,MO,Camden,9.81857142857143,8.979789,9.992465,-1.0126764,81.8384223918575,41.21818940342094,,93.25699745547074,31.552162849872772,91.93962748876045,83.93765903307887,88.39058524173028,88.39058524173028,77.23,74
53027,WA,Grays Harbor,11.007142857142856,10.076029,10.477052,-0.40102282,33.9058524173028,,99.0,83.84223918575063,13.040712468193384,58.86319845857418,13.231552162849871,96.97837150127225,96.97837150127225,77.23,74
29189,MO,Saint Louis,6.4157142857142855,6.713044,6.9409256,-0.22788177,61.704834605597966,45.09803921568628,,99.07760814249365,27.798982188295163,99.87154784842645,98.05979643765905,99.33206106870229,99.33206106870229,77.19,76
6033,CA,Lake,5.302857142857143,6.7606654,7.4366636,-0.67599815,99.10941475826972,,,94.147582697201,95.89694656488548,52.633269107257554,10.909669211195927,93.00254452926208,93.00254452926208,77.17,77
5119,AR,Pulaski,5.767142857142857,6.516727,6.9219327,-0.40520576,71.81933842239185,71.75636211931581,,96.75572519083968,24.204834605597963,95.85741811175336,99.17302798982189,96.78753180661576,96.78753180661576,77.16,78
48409,TX,San Patricio,6.001428571428571,6.211554,7.424207,-1.2126532,64.2175572519084,95.0354609929078,53.0,73.82315521628499,93.70229007633588,88.2145150931278,80.05725190839695,85.40076335877863,85.40076335877863,77.14,79
24510,MD,Baltimore City,4.508571428571429,5.039534,5.563019,-0.5234846,24.04580152671756,92.32373800584065,64.0,94.27480916030532,0.0,99.42196531791909,95.41984732824429,95.0063613231552,95.0063613231552,77.1,80
45051,SC,Horry,9.225714285714286,9.20082,9.496207,-0.29538774,89.8854961832061,99.58281184814352,87.6,92.01653944020357,48.69592875318066,94.99036608863199,96.69211195928752,98.18702290076337,98.18702290076337,77.09,81
22007,LA,Assumption,2.948571428571429,3.867553,6.1425805,-2.2750275,4.007633587786259,93.4918648310388,78.0,29.611959287531807,96.53307888040713,66.92357096981374,67.36641221374046,70.29262086513995,70.29262086513995,77.04,82
6057,CA,Nevada,4.961428571428572,6.6632066,7.523005,-0.8597981,99.42748091603053,,,89.94910941475827,0.0,57.80346820809249,17.90712468193384,89.8854961832061,89.8854961832061,76.9,83
48157,TX,Fort Bend,7.321428571428571,7.10152,7.420311,-0.31879076,80.05725190839695,97.58030871923236,19.2,97.61450381679388,84.57379134860051,97.84842646114322,99.20483460559797,97.45547073791349,97.45547073791349,76.89,84
48061,TX,Cameron,8.422857142857143,7.6368814,7.966461,-0.32958037,83.77862595419847,99.04046725073007,67.0,92.8117048346056,83.20610687022901,97.27039177906231,85.14631043256999,97.29643765903309,97.29643765903309,76.88,85
24005,MD,Baltimore,5.651428571428572,6.105542,6.6710296,-0.5654877,39.53562340966921,92.74092615769712,73.8,93.89312977099237,82.3473282442748,99.22928709055877,80.37531806615776,93.9885496183206,93.9885496183206,76.88,85
19153,IA,Polk,6.202857142857143,6.504547,7.1922846,-0.6877375,57.69720101781171,27.492699207342515,,92.14376590330787,94.8473282442748,96.69235709698138,98.12340966921121,91.98473282442748,91.98473282442748,76.74,87
48309,TX,McLennan,8.578571428571427,8.336675,9.079444,-0.7427699,90.01272264631042,81.35168961201502,,88.93129770992367,55.72519083969466,96.0500963391137,98.82315521628499,91.22137404580153,91.22137404580153,76.74,87
6019,CA,Fresno,8.038571428571428,8.026526,8.1893,-0.16277377,98.441475826972,,,98.69592875318067,100.0,97.94476557482338,57.12468193384224,99.30025445292621,99.30025445292621,76.71,89
12009,FL,Brevard,9.67,9.81485,10.038716,-0.22386633,97.16921119592877,99.70796829370046,82.0,95.0063613231552,48.98218829516539,85.51701991008349,95.29262086513997,98.40966921119592,98.40966921119592,76.7,90
40109,OK,Oklahoma,6.897142857142858,7.3235955,7.5746613,-0.25106618,88.93129770992367,49.52023362536504,,97.64631043256996,71.0559796437659,99.51830443159922,99.52290076335876,97.93256997455472,97.93256997455472,76.65,91
40143,OK,Tulsa,7.355714285714285,7.459914,7.7138977,-0.25398394,91.2531806615776,46.349603671255736,,97.93256997455472,73.50508905852418,99.64675658317277,99.07760814249365,97.90076335877863,97.90076335877863,76.65,91
31055,NE,Douglas,7.852857142857142,7.8450046,8.233408,-0.388403,88.80407124681933,0.0,,95.06997455470739,62.054707379134854,97.52729608220936,99.39567430025444,95.86513994910942,95.86513994910942,76.58,93
36005,NY,Bronx,5.485714285714286,5.8899684,6.1024504,-0.21248211,2.385496183206107,95.28577388402168,85.6,98.53689567430024,0.0,99.61464354527936,85.20992366412213,98.34605597964376,98.34605597964376,76.58,93
6077,CA,San Joaquin,7.464285714285714,7.574488,7.7594686,-0.18498091,91.98473282442748,,,97.74173027989822,99.87277353689569,97.39884393063583,48.98218829516539,98.60050890585242,98.60050890585242,76.52,95
21071,KY,Floyd,4.177142857142857,5.362231,5.856981,-0.49475056,86.32315521628499,50.7717980809345,,97.80534351145039,0.0,58.15671162491972,35.591603053435115,94.17938931297711,94.17938931297711,76.48,96
6115,CA,Yuba,7.682857142857143,7.3113413,8.751142,-1.4398003,96.81933842239184,,,83.77862595419847,98.95038167938931,54.078355812459854,14.917302798982188,80.88422391857506,80.88422391857506,76.47,97
48453,TX,Travis,7.394285714285714,7.0574307,7.29133,-0.23389927,90.83969465648855,77.1380892782645,,98.34605597964376,50.0,98.5228002569043,99.68193384223919,97.74173027989822,97.74173027989822,76.43,98
55079,WI,Milwaukee,7.908571428571428,7.241756,7.4293427,-0.18758678,29.51653944020356,18.773466833541928,35.6,97.04198473282445,16.666666666666664,99.03660886319847,98.95038167938931,98.37786259541984,98.37786259541984,76.42,99
17031,IL,Cook,5.2299999999999995,5.656373,5.728528,-0.072155036,55.78880407124682,48.894451397580305,44.0,99.93638676844785,25.731552162849873,99.83943481053309,99.96819338422391,99.96819338422391,99.96819338422391,76.41,100
28075,MS,Lauderdale,3.141428571428572,4.426772,5.423295,-0.99652374,57.665394402035616,83.3124739257405,,80.05725190839695,52.09923664122137,90.5587668593449,94.43384223918576,86.95928753180662,86.95928753180662,76.39,101
41007,OR,Clatsop,8.777142857142858,8.939211,9.343347,-0.40413556,44.40203562340967,,96.4,72.10559796437659,12.27735368956743,42.06807964033398,12.08651399491094,95.06997455470739,95.06997455470739,76.29,102
39035,OH,Cuyahoga,7.751428571428572,7.268885,7.4643946,-0.19551001,56.87022900763359,62.36962870254485,33.0,98.72773536895673,0.0,97.68786127167628,98.98218829516541,97.99618320610686,97.99618320610686,76.29,102
48273,TX,Kleberg,5.548571428571429,5.420748,6.583381,-1.1626328,66.6030534351145,93.90905298289528,34.8,55.34351145038168,63.231552162849866,80.8927424534361,49.52290076335878,84.4147582697201,84.4147582697201,76.29,102
54039,WV,Kanawha,4.575714285714286,5.2293715,5.6709313,-0.44155976,61.54580152671756,64.41385064664163,,97.90076335877863,22.99618320610687,91.65061014771997,35.20992366412214,94.529262086514,94.529262086514,76.28,105
48249,TX,Jim Wells,6.548571428571429,6.4788446,7.4731684,-0.99432343,70.8969465648855,94.07592824363789,,63.26335877862596,81.42493638676844,84.4251766217084,68.41603053435115,86.51399491094148,86.51399491094148,76.15,106
6053,CA,Monterey,7.3342857142857145,6.796363,6.9184647,-0.122101344,98.66412213740456,,59.8,97.29643765903309,99.96819338422391,95.82530507386,28.65776081424936,98.72773536895673,98.72773536895673,76.14,107
12127,FL,Volusia,10.204285714285716,10.227017,10.527252,-0.3002358,96.27862595419847,98.45640383813101,85.0,95.22900763358777,32.37913486005089,85.45279383429671,98.2824427480916,96.2150127226463,96.2150127226463,76.13,108
27003,MN,Anoka,6.335714285714286,6.837151,7.717178,-0.88002694,81.64758269720103,,,91.98473282442748,29.03944020356234,86.09505459216442,87.24554707379136,88.00890585241731,88.00890585241731,76.1,109
1101,AL,Montgomery,5.374285714285714,5.7978983,6.4057627,-0.607864,51.62213740458015,87.3174801835628,,94.05216284987277,56.80661577608143,96.53179190751445,96.5966921119593,91.82569974554707,91.82569974554707,76.1,109
28047,MS,Harrison,7.2457142857142856,7.308501,7.6460047,-0.3375042,94.529262086514,98.5398414685023,91.60000000000002,90.45801526717557,58.81043256997456,94.82980089916508,95.96055979643766,95.61068702290076,95.61068702290076,76.09,111
55025,WI,Dane,7.554285714285714,7.1712546,7.622079,-0.4508243,60.24173027989822,29.161451814768466,,94.30661577608143,39.853689567430024,95.3436095054592,97.58269720101781,93.86132315521628,93.86132315521628,76.01,112
21145,KY,McCracken,6.408571428571428,6.814315,7.557122,-0.7428079,35.6234096692112,44.30538172715895,,80.40712468193384,70.26081424936386,95.21515735388569,85.71882951653944,89.66284987277355,89.66284987277355,75.96,113
39061,OH,Hamilton,8.295714285714286,7.9147544,8.181352,-0.26659706,47.29643765903308,38.172715894868595,,96.91475826972008,31.96564885496183,98.94026974951831,99.36386768447836,96.34223918575063,96.34223918575063,75.96,113
48039,TX,Brazoria,6.652857142857143,7.336436,7.7934465,-0.4570114,86.10050890585242,96.912807676262,76.4,94.40203562340967,84.47837150127225,93.0635838150289,97.04198473282445,93.63867684478373,93.63867684478373,75.94,115
26099,MI,Macomb,7.295714285714285,7.637824,7.8757105,-0.23788704,41.73027989821883,49.85398414685023,46.6,97.45547073791349,0.0,94.50867052023122,99.30025445292621,96.66030534351144,96.66030534351144,75.91,116
35041,NM,Roosevelt,4.361428571428571,6.0278096,7.1612,-1.1333901,98.56870229007632,32.20692532332082,,83.7150127226463,97.01017811704837,65.5427103403982,53.53053435114504,84.06488549618322,84.06488549618322,75.9,117
1089,AL,Madison,8.967142857142857,8.418525,8.801682,-0.38315734,36.06870229007634,70.4630788485607,,95.92875318066157,60.55979643765903,94.21965317919077,98.47328244274809,94.56106870229009,94.56106870229009,75.88,118
18097,IN,Marion,8.322857142857142,8.741249,8.912647,-0.1713983,22.29643765903308,34.08427200667501,,98.2824427480916,36.959287531806616,98.65125240847784,99.01399491094149,97.48727735368956,97.48727735368956,75.86,119
6045,CA,Mendocino,4.642857142857143,4.9594145,5.3538275,-0.39441332,97.80534351145039,,54.400000000000006,95.10178117048346,97.42366412213741,52.376364804110466,10.464376590330788,94.3384223918575,94.3384223918575,75.85,120
41039,OR,Lane,8.01,8.198332,8.439731,-0.24139915,68.73409669211196,,55.2,97.20101781170484,16.475826972010175,93.83429672447012,20.960559796437657,96.4058524173028,96.4058524173028,75.81,121
47157,TN,Shelby,7.481428571428571,7.6461596,7.675328,-0.029167924,71.0559796437659,67.1255736337088,,98.66412213740456,36.99109414758271,99.55041746949261,99.77735368956743,99.36386768447836,99.36386768447836,75.8,122
6099,CA,Stanislaus,7.564285714285715,7.5784903,7.7822375,-0.20374669,95.03816793893128,,,95.96055979643766,99.80916030534353,96.30700064226077,27.767175572519083,96.88295165394402,96.88295165394402,75.79,123
45043,SC,Georgetown,9.254285714285714,8.634355,9.147454,-0.5130994,91.34860050890585,98.2895285773884,86.4,76.14503816793892,27.958015267175572,80.8606294155427,54.80279898218829,92.49363867684478,92.49363867684478,75.76,124
20091,KS,Johnson,7.92,7.5852103,7.9211316,-0.33592144,61.22773536895675,0.0,,94.87913486005088,24.93638676844784,98.39434810533076,98.91857506361325,94.8473282442748,94.8473282442748,75.69,125
6107,CA,Tulare,8.104285714285714,8.171262,8.348131,-0.17687066,97.96437659033079,,,98.12340966921121,88.58142493638677,99.165061014772,30.343511450381676,97.04198473282445,97.04198473282445,75.68,126
22045,LA,Iberia,3.2357142857142853,5.0830956,5.7173295,-0.6342335,28.975826972010175,97.28827701293285,72.0,81.42493638676844,91.63486005089058,83.49389852280027,91.57124681933843,90.61704834605598,90.61704834605598,75.67,127
4012,AZ,La Paz,6.90142857142857,6.942664,8.063113,-1.1204497,70.16539440203562,16.68752607425949,,91.47582697201018,80.43893129770991,90.20552344251765,4.580152671755725,83.52417302798982,83.52417302798982,75.54,128
2170,AK,Matanuska Susitna,6.255714285714285,6.474134,6.900704,-0.4265697,94.65648854961832,,0.0,51.30407124681934,0.0,,0.858778625954199,93.25699745547074,93.25699745547074,75.54,128
17167,IL,Sangamon,5.0371428571428565,4.8699574,5.400579,-0.5306217,18.79770992366412,41.42678347934919,,91.15776081424936,95.92875318066157,96.2106615285806,97.13740458015269,91.69847328244275,91.69847328244275,75.49,130
27123,MN,Ramsey,5.672857142857143,6.8528214,7.1723256,-0.3195043,52.608142493638674,,,93.79770992366413,12.786259541984732,98.23378291586384,98.69592875318067,94.62468193384224,94.62468193384224,75.47,131
26163,MI,Wayne,7.4628571428571435,7.401798,7.4109406,-0.009142944,54.38931297709924,57.780559032123485,49.6,99.39567430025444,0.0,99.29351316634552,99.49109414758269,98.95038167938931,98.95038167938931,75.45,132
19103,IA,Johnson,4.924285714285714,5.276925,6.1000504,-0.82312495,64.3765903307888,13.600333750521484,,79.77099236641223,81.77480916030534,87.50802825947335,98.18702290076337,87.43638676844785,87.43638676844785,75.41,133
8059,CO,Jefferson,7.358571428571429,6.8468366,7.135831,-0.28899387,99.52290076335876,,,93.44783715012723,27.608142493638677,71.03403982016698,96.50127226463104,94.94274809160304,94.94274809160304,75.41,133
29133,MO,Mississippi,6.458333333333333,6.2964683,9.273136,-2.9766676,1.590330788804071,35.46099290780142,,25.508905852417303,82.029262086514,64.0655105973025,67.970737913486,57.1882951653944,57.1882951653944,75.4,135
5051,AR,Garland,7.828571428571428,7.9601135,8.646638,-0.6865245,72.86895674300254,62.07759699624531,,90.10814249363868,0.0,93.9306358381503,96.4058524173028,89.31297709923663,89.31297709923663,75.39,136
22063,LA,Livingston,4.07,6.0088267,6.317845,-0.30901828,56.80661577608143,97.62202753441801,79.80000000000001,94.94274809160304,67.77989821882952,92.2286448298009,95.67430025445293,94.46564885496184,94.46564885496184,75.31,137
8123,CO,Weld,7.138571428571429,7.8036194,8.489029,-0.6854096,87.69083969465649,,,88.45419847328245,38.07251908396945,60.115606936416185,95.06997455470739,89.15394402035624,89.15394402035624,75.3,138
29183,MO,Saint Charles,7.640000000000001,7.422916,7.861815,-0.4388991,58.81043256997456,22.778473091364205,,94.24300254452926,32.283715012722645,95.56840077071293,96.37404580152673,92.58905852417303,92.58905852417303,75.29,139
22073,LA,Ouachita,3.21,4.555444,5.356076,-0.80063206,56.202290076335885,79.51606174384648,,87.05470737913485,46.21501272264631,96.59601798330121,96.0241730279898,87.5,87.5,75.28,140
37119,NC,Mecklenburg,9.645714285714286,8.809113,8.928123,-0.119010314,62.24554707379135,84.18856904463912,,98.95038167938931,28.5941475826972,94.34810533076428,97.42366412213741,97.07379134860051,97.07379134860051,75.28,140
6095,CA,Solano,6.118571428571428,6.6925254,6.81524,-0.12271459,94.49745547073792,,82.8,97.36005089058524,99.30025445292621,76.97495183044317,34.06488549618321,97.01017811704837,97.01017811704837,75.28,140
37183,NC,Wake,8.918571428571429,8.106675,8.332083,-0.2254072,57.3791348600509,89.904046725073,,97.70992366412212,51.08142493638677,96.85292228644829,95.32442748091603,95.54707379134861,95.54707379134861,75.27,143
27137,MN,Saint Louis,6.96,7.210492,7.719312,-0.50881976,81.74300254452926,,35.0,91.76208651399493,42.20737913486005,86.48041104688502,64.7264631043257,91.57124681933843,91.57124681933843,75.27,143
20173,KS,Sedgwick,7.608571428571429,7.7735276,7.910847,-0.13732018,94.43384223918576,42.720066750104294,,96.08778625954199,63.64503816793893,98.49068721901092,99.26844783715013,96.5966921119593,96.5966921119593,75.17,145
36029,NY,Erie,8.294285714285715,8.221993,8.280067,-0.058074813,62.62722646310432,71.29745515227367,44.4,99.01399491094149,35.81424936386768,95.37572254335261,95.38804071246821,97.67811704834605,97.67811704834605,75.16,146
17019,IL,Champaign,5.982857142857142,5.702302,6.275242,-0.5729399,16.157760814249365,48.93617021276596,,90.36259541984732,95.45165394402035,89.14579319203597,94.8473282442748,90.45801526717557,90.45801526717557,75.16,146
12091,FL,Okaloosa,8.744285714285715,9.376958,9.806259,-0.42930216,75.73155216284987,98.08093450146016,62.6,80.37531806615776,20.928753180661577,88.76043673731535,94.21119592875316,92.4618320610687,92.4618320610687,75.15,148
6061,CA,Placer,6.027142857142857,6.3318377,6.7156515,-0.38381365,98.69592875318067,,,95.76972010178118,87.30916030534351,68.75401412973667,23.314249363867685,93.06615776081425,93.06615776081425,75.14,149
1077,AL,Lauderdale,8.165714285714285,7.3090897,8.2315445,-0.92245483,23.791348600508904,61.11806424697539,,84.22391857506362,53.68956743002544,84.6499678869621,91.98473282442748,85.49618320610686,85.49618320610686,75.13,150
27037,MN,Dakota,5.682857142857143,6.615764,7.2405424,-0.62477833,39.56743002544529,,,88.70865139949109,31.456743002544528,84.58574181117534,97.36005089058524,89.50381679389314,89.50381679389314,75.05,151
53015,WA,Cowlitz,8.705714285714285,8.918462,9.480823,-0.5623615,61.29134860050891,,51.0,88.26335877862596,0.0,91.42581888246629,20.5470737913486,90.29898218829517,90.29898218829517,75.01,152
6039,CA,Madera,8.58,7.58931,7.7128043,-0.12349435,99.36386768447836,,,93.9885496183206,99.93638676844785,97.75208734746309,19.306615776081426,96.43765903307887,96.43765903307887,74.99,153
26081,MI,Kent,9.282857142857143,8.802056,9.224433,-0.4223761,42.589058524173026,33.625365039632875,,94.75190839694656,0.0,95.05459216441875,97.77353689567428,92.20737913486005,92.20737913486005,74.98,154
22079,LA,Rapides,3.6028571428571428,4.4329753,5.417693,-0.9847178,78.02162849872775,90.61326658322903,,82.22010178117048,91.31679389312976,91.52215799614645,68.70229007633588,84.28753180661577,84.28753180661577,74.97,155
17197,IL,Will,6.890000000000001,6.8180842,6.876077,-0.05799314,56.234096692111954,26.24113475177305,,97.86895674300254,38.104325699745544,95.50417469492612,99.23664122137404,97.26463104325701,97.26463104325701,74.95,156
53067,WA,Thurston,9.275714285714287,8.455333,8.710496,-0.255163,57.12468193384224,,58.599999999999994,90.80788804071248,13.295165394402035,90.59087989723828,25.03180661577608,94.49745547073792,94.49745547073792,74.95,156
6083,CA,Santa Barbara,7.55,6.585929,6.517029,0.06889987,99.20483460559797,0.0,51.4,98.6323155216285,99.84096692111959,75.36929993577392,5.407124681933842,98.98218829516541,98.98218829516541,74.92,158
53063,WA,Spokane,10.292857142857143,9.030378,9.603682,-0.573304,96.56488549618322,,,91.60305343511449,16.571246819338423,94.86191393705845,42.68447837150127,89.98091603053437,89.98091603053437,74.92,158
48369,TX,Parmer,6.758,4.55277,5.699192,-1.1464218,67.17557251908397,40.96787651230705,,5.279898218829516,99.71374045801527,19.974309569685293,41.9529262086514,81.80661577608143,81.80661577608143,74.86,160
37019,NC,Brunswick,10.945714285714287,10.292479,10.443994,-0.1515147,93.35241730279897,99.08218606591572,89.4,87.62722646310432,28.75318066157761,84.93898522800258,86.99109414758269,95.76972010178118,95.76972010178118,74.86,160
39095,OH,Lucas,7.337142857142857,7.223117,7.605784,-0.38266715,36.45038167938932,56.86274509803921,42.8,95.41984732824429,38.963104325699746,85.2922286448298,97.32824427480917,92.39821882951652,92.39821882951652,74.79,162
53053,WA,Pierce,9.104285714285714,8.541898,8.482267,0.059630137,76.78117048346056,,71.39999999999999,96.2150127226463,12.754452926208652,97.33461785484909,41.221374045801525,98.53689567430024,98.53689567430024,74.76,163
48485,TX,Wichita,7.744285714285715,6.8037076,7.9298515,-1.1261442,92.58905852417303,47.5177304964539,,80.75699745547074,93.60687022900763,92.77456647398844,92.8117048346056,81.90203562340967,81.90203562340967,74.76,163
24033,MD,Prince Georges,6.328571428571429,7.368313,7.6884627,-0.3201501,42.33460559796438,92.15686274509805,49.4,94.59287531806616,83.52417302798982,97.78420038535644,95.13358778625954,93.16157760814248,93.16157760814248,74.74,165
6113,CA,Yolo,5.774285714285715,5.868217,6.313681,-0.445464,86.95928753180662,,,89.56743002544529,99.58651399491094,78.61271676300578,22.36005089058524,91.38040712468192,91.38040712468192,74.72,166
34017,NJ,Hudson,7.042857142857143,6.998017,7.0209317,-0.022914955,4.548346055979644,91.73967459324155,95.0,98.56870229007632,25.699745547073793,98.81181759794477,90.71246819338423,97.2328244274809,97.2328244274809,74.68,167
40065,OK,Jackson,6.527142857142857,6.359899,7.180063,-0.8201636,65.93511450381679,25.49019607843137,,25.095419847328245,85.17811704834605,76.878612716763,69.94274809160305,86.03689567430025,86.03689567430025,74.68,167
41033,OR,Josephine,6.472857142857143,7.49305,8.0128,-0.51975,99.23664122137404,,,90.20356234096693,14.058524173027989,89.40269749518303,4.930025445292621,90.235368956743,90.235368956743,74.67,169
28059,MS,Jackson,6.9314285714285715,7.227975,7.5887156,-0.3607406,94.147582697201,97.78890279516061,84.8,86.83206106870229,51.84478371501272,91.84328837508029,89.98091603053437,92.33460559796438,92.33460559796438,74.61,170
31109,NE,Lancaster,7.427142857142857,7.4082437,7.8784647,-0.47022158,93.70229007633588,0.0,,85.46437659033079,69.78371501272265,76.42903018625562,98.75954198473282,90.7442748091603,90.7442748091603,74.58,171
4019,AZ,Pima,9.43142857142857,9.307536,9.181337,0.12619993,99.65012722646308,18.69002920317063,,99.52290076335876,69.62468193384224,99.77520873474631,37.5,99.10941475826972,99.10941475826972,74.57,172
35049,NM,Santa Fe,8.715714285714286,8.048892,8.849719,-0.8008274,98.18702290076337,,,88.35877862595419,86.10050890585242,52.98651252408479,24.52290076335878,85.97328244274809,85.97328244274809,74.51,173
39113,OH,Montgomery,8.502857142857142,8.323049,8.644618,-0.32156986,44.083969465648856,49.18648310387985,,95.51526717557253,26.8765903307888,88.6640976236352,92.6208651399491,92.6526717557252,92.6526717557252,74.49,174
19113,IA,Linn,5.512857142857143,6.022473,6.7664046,-0.7439318,47.010178117048355,16.312056737588655,,86.67302798982189,87.65903307888041,69.17148362235068,95.48346055979644,86.70483460559797,86.70483460559797,74.48,175
49035,UT,Salt Lake,9.128571428571428,8.601884,8.496916,0.104967594,98.34605597964376,,0.0,92.93893129770991,44.37022900763359,92.93513166345537,70.96055979643766,98.56870229007632,98.56870229007632,74.45,176
17113,IL,McLean,6.2628571428571425,5.025145,5.742145,-0.7170003,8.874045801526718,32.45723821443471,,85.17811704834605,93.03435114503817,85.22800256904303,89.56743002544529,86.89567430025447,86.89567430025447,74.39,177
22009,LA,Avoyelles,3.29,2.0172982,3.7179217,-1.7006235,49.30025445292621,90.02920317062996,0.0,44.529262086513995,97.2328244274809,78.48426461143224,84.2557251908397,72.99618320610686,72.99618320610686,74.34,178
54045,WV,Logan,3.4299999999999997,3.903894,5.1570272,-1.253133,82.56997455470739,54.276178556529,,89.3765903307888,0.0,66.79511881824021,13.486005089058525,79.23027989821882,79.23027989821882,74.32,179
53005,WA,Benton,8.762857142857143,8.9747305,9.663545,-0.68881387,96.69211195928752,,,89.7264631043257,28.085241730279897,94.38021836865768,19.62468193384224,87.08651399491094,87.08651399491094,74.28,180
8005,CO,Arapahoe,6.975714285714285,7.146069,7.352633,-0.20656388,84.70101781170484,,,92.52544529262089,44.56106870229007,68.56133590237636,97.2328244274809,93.79770992366413,93.79770992366413,74.25,181
40027,OK,Cleveland,6.991428571428571,6.744072,7.127889,-0.38381714,84.95547073791349,36.67083854818523,,88.16793893129771,74.90458015267176,97.30250481695568,96.31043256997457,91.28498727735368,91.28498727735368,74.24,182
25009,MA,Essex,7.234285714285714,7.1512346,7.2212634,-0.070028305,59.19211195928753,93.28327075511056,97.8,97.13740458015269,89.91730279898219,91.81117533718688,92.43002544529261,95.57888040712469,95.57888040712469,74.18,183
53009,WA,Clallam,9.454285714285716,9.3025675,9.788453,-0.48588562,39.726463104325695,,55.8,75.0,12.659033078880409,42.00385356454721,11.959287531806616,89.7264631043257,89.7264631043257,74.18,183
17089,IL,Kane,6.909999999999999,6.6624284,6.79679,-0.13436191,32.729007633587784,21.151439299123904,,95.48346055979644,65.71246819338423,90.01284521515736,98.6323155216285,94.59287531806616,94.59287531806616,74.14,185
48141,TX,El Paso,7.885714285714286,7.7056317,7.7784414,-0.07280926,70.96055979643766,41.13475177304964,,96.81933842239184,96.0241730279898,98.68336544637123,34.79643765903308,95.45165394402035,95.45165394402035,74.14,185
1125,AL,Tuscaloosa,6.3342857142857145,7.217073,7.618936,-0.4018631,57.09287531806616,81.10137672090113,,91.63486005089058,43.161577608142494,95.6005138086063,97.51908396946563,90.80788804071248,90.80788804071248,74.13,187
